Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1824130,-,b'Texas',b'United States',31.66,-106.29,-7,1113,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.2
Year,Month,Day,Hour,Minute,Cloud Type,Wind Speed,Wind Direction,DHI,DNI,GHI,Solar Zenith Angle
2020,1,1,23,0,0,2.8000000000000003,261,0,0,0,162.44
2020,1,2,0,0,4,3.1,256,0,0,0,171.08
2020,1,2,1,0,8,3.9000000000000004,251,0,0,0,165.71
2020,1,2,2,0,7,4.3,255,0,0,0,153.92000000000002
2020,1,2,3,0,4,4.5,266,0,0,0,141.26
2020,1,2,4,0,7,4.6000000000000005,268,0,0,0,128.51
2020,1,2,5,0,6,4.7,261,0,0,0,115.91
2020,1,2,6,0,8,5.1000000000000005,255,0,0,0,103.61
2020,1,2,7,0,4,5.5,251,0,0,0,91.8
2020,1,2,8,0,7,5.800000000000001,252,29,0,29,80.68
2020,1,2,9,0,8,6.2,263,134,235,212,70.83
2020,1,2,10,0,8,7,278,203,254,320,62.68
2020,1,2,11,0,7,7.2,288,143,0,143,57
2020,1,2,12,0,7,7,292,101,0,101,54.59
2020,1,2,13,0,4,7.1000000000000005,294,27,0,27,55.89
2020,1,2,14,0,7,7.1000000000000005,297,69,0,69,60.65
2020,1,2,15,0,4,6.7,304,24,0,24,68.13
2020,1,2,16,0,4,5.7,314,50,0,50,77.54
2020,1,2,17,0,4,4.1000000000000005,317,6,0,6,88.07000000000001
2020,1,2,18,0,1,3,313,0,0,0,99.94
2020,1,2,19,0,1,2.4000000000000004,308,0,0,0,112.11
2020,1,2,20,0,0,2.2,309,0,0,0,124.64
2020,1,2,21,0,1,2.3000000000000003,310,0,0,0,137.37
2020,1,2,22,0,1,2.6,314,0,0,0,150.08
2020,1,2,23,0,1,2.8000000000000003,317,0,0,0,162.3
2020,1,3,0,0,4,2.6,319,0,0,0,170.96
2020,1,3,1,0,4,2.4000000000000004,321,0,0,0,165.73
2020,1,3,2,0,1,2.3000000000000003,322,0,0,0,153.97
2020,1,3,3,0,0,2.2,324,0,0,0,141.33
2020,1,3,4,0,1,2.1,325,0,0,0,128.58
2020,1,3,5,0,1,1.9000000000000001,323,0,0,0,115.96000000000001
2020,1,3,6,0,1,1.8,321,0,0,0,103.65
2020,1,3,7,0,1,2,317,0,0,0,91.84
2020,1,3,8,0,0,3.5,316,31,702,144,80.7
2020,1,3,9,0,0,4.1000000000000005,334,42,902,339,70.83
2020,1,3,10,0,0,3.7,328,48,984,500,62.65
2020,1,3,11,0,0,3.7,314,57,1016,611,56.94
2020,1,3,12,0,0,3.9000000000000004,306,57,1031,656,54.5
2020,1,3,13,0,0,4.1000000000000005,305,56,1024,632,55.77
2020,1,3,14,0,0,4,306,60,983,544,60.51
2020,1,3,15,0,0,3.7,307,53,918,397,67.99
2020,1,3,16,0,0,1.8,305,41,762,207,77.4
2020,1,3,17,0,0,1.5,300,14,339,27,87.93
2020,1,3,18,0,1,1.5,292,0,0,0,99.8
2020,1,3,19,0,0,1.3,277,0,0,0,111.98
2020,1,3,20,0,1,1.3,261,0,0,0,124.51
2020,1,3,21,0,0,1.4000000000000001,254,0,0,0,137.23
2020,1,3,22,0,0,1.3,256,0,0,0,149.95000000000002
2020,1,3,23,0,0,1.3,259,0,0,0,162.16
2020,1,4,0,0,0,1.3,259,0,0,0,170.84
2020,1,4,1,0,0,1.3,261,0,0,0,165.75
2020,1,4,2,0,1,1.3,265,0,0,0,154.03
2020,1,4,3,0,0,1.3,265,0,0,0,141.39000000000001
2020,1,4,4,0,0,1.2000000000000002,260,0,0,0,128.63
2020,1,4,5,0,0,1.2000000000000002,253,0,0,0,116.02
2020,1,4,6,0,0,1.2000000000000002,249,0,0,0,103.7
2020,1,4,7,0,1,1.2000000000000002,250,0,0,0,91.87
2020,1,4,8,0,0,2.2,250,31,691,143,80.71000000000001
2020,1,4,9,0,0,2.1,250,45,881,334,70.83
2020,1,4,10,0,0,2.4000000000000004,264,53,954,492,62.620000000000005
2020,1,4,11,0,0,2.7,264,70,971,600,56.88
2020,1,4,12,0,0,2.8000000000000003,266,71,987,645,54.410000000000004
2020,1,4,13,0,0,2.7,270,69,983,623,55.65
2020,1,4,14,0,0,2.4000000000000004,272,68,943,534,60.370000000000005
2020,1,4,15,0,0,2,277,59,875,389,67.85
2020,1,4,16,0,0,0.9,295,45,726,205,77.25
2020,1,4,17,0,0,0.8,318,16,299,27,87.8
2020,1,4,18,0,0,0.6000000000000001,344,0,0,0,99.66
2020,1,4,19,0,0,0.4,17,0,0,0,111.84
2020,1,4,20,0,8,0.30000000000000004,40,0,0,0,124.37
2020,1,4,21,0,0,0.1,14,0,0,0,137.1
2020,1,4,22,0,0,0.4,262,0,0,0,149.81
2020,1,4,23,0,0,0.7000000000000001,261,0,0,0,162.01
2020,1,5,0,0,0,1,266,0,0,0,170.72
2020,1,5,1,0,0,1.1,269,0,0,0,165.75
2020,1,5,2,0,0,1.1,278,0,0,0,154.07
2020,1,5,3,0,0,1.1,296,0,0,0,141.44
2020,1,5,4,0,0,1,316,0,0,0,128.69
2020,1,5,5,0,0,0.8,332,0,0,0,116.06
2020,1,5,6,0,0,0.5,349,0,0,0,103.74000000000001
2020,1,5,7,0,0,0.30000000000000004,43,0,0,0,91.9
2020,1,5,8,0,0,0.6000000000000001,76,37,674,145,80.72
2020,1,5,9,0,0,1.3,77,53,874,340,70.82000000000001
2020,1,5,10,0,0,1.3,61,62,951,500,62.58
2020,1,5,11,0,0,1.3,57,63,1000,610,56.81
2020,1,5,12,0,0,1,69,64,1015,656,54.300000000000004
2020,1,5,13,0,0,0.4,120,62,1010,634,55.52
2020,1,5,14,0,0,0.6000000000000001,232,61,977,546,60.230000000000004
2020,1,5,15,0,0,0.8,260,53,914,400,67.7
2020,1,5,16,0,0,0.7000000000000001,295,41,774,214,77.10000000000001
2020,1,5,17,0,0,1,315,15,362,30,87.66
2020,1,5,18,0,0,0.9,331,0,0,0,99.51
2020,1,5,19,0,0,0.9,342,0,0,0,111.69
2020,1,5,20,0,0,0.8,336,0,0,0,124.23
2020,1,5,21,0,0,0.7000000000000001,302,0,0,0,136.96
2020,1,5,22,0,0,1,264,0,0,0,149.67000000000002
2020,1,5,23,0,0,1.5,249,0,0,0,161.86
2020,1,6,0,0,0,1.7000000000000002,244,0,0,0,170.58
2020,1,6,1,0,0,1.7000000000000002,245,0,0,0,165.75
2020,1,6,2,0,0,1.8,249,0,0,0,154.11
2020,1,6,3,0,0,1.9000000000000001,256,0,0,0,141.49
2020,1,6,4,0,0,1.9000000000000001,270,0,0,0,128.74
2020,1,6,5,0,0,1.9000000000000001,285,0,0,0,116.11
2020,1,6,6,0,0,1.8,300,0,0,0,103.77
2020,1,6,7,0,1,2.1,316,0,0,0,91.92
2020,1,6,8,0,0,4.2,332,34,685,144,80.73
2020,1,6,9,0,0,5.4,350,48,892,342,70.8
2020,1,6,10,0,0,6.9,358,55,990,511,62.54
2020,1,6,11,0,0,6.9,355,60,1026,623,56.730000000000004
2020,1,6,12,0,0,6.800000000000001,353,61,1056,679,54.19
2020,1,6,13,0,0,6.4,355,60,1050,656,55.38
2020,1,6,14,0,0,5.7,356,57,1023,567,60.08
2020,1,6,15,0,0,4.800000000000001,356,50,961,418,67.54
2020,1,6,16,0,0,2.2,351,39,830,226,76.95
2020,1,6,17,0,0,2,347,16,432,35,87.51
2020,1,6,18,0,0,2,352,0,0,0,99.37
2020,1,6,19,0,0,1.9000000000000001,5,0,0,0,111.55
2020,1,6,20,0,0,1.8,25,0,0,0,124.09
2020,1,6,21,0,0,1.8,47,0,0,0,136.82
2020,1,6,22,0,0,1.7000000000000002,67,0,0,0,149.53
2020,1,6,23,0,0,1.7000000000000002,82,0,0,0,161.71
2020,1,7,0,0,0,1.6,92,0,0,0,170.44
2020,1,7,1,0,0,1.6,98,0,0,0,165.75
2020,1,7,2,0,0,1.5,96,0,0,0,154.15
2020,1,7,3,0,0,1.5,88,0,0,0,141.54
2020,1,7,4,0,1,1.4000000000000001,81,0,0,0,128.78
2020,1,7,5,0,0,1.4000000000000001,75,0,0,0,116.15
2020,1,7,6,0,1,1.5,71,0,0,0,103.8
2020,1,7,7,0,1,1.4000000000000001,71,0,0,0,91.94
2020,1,7,8,0,0,1.8,84,33,740,152,80.73
2020,1,7,9,0,0,2.2,93,46,928,352,70.77
2020,1,7,10,0,0,2.4000000000000004,109,54,1008,520,62.480000000000004
2020,1,7,11,0,0,2.8000000000000003,114,62,1040,634,56.64
2020,1,7,12,0,0,2.8000000000000003,119,64,1054,682,54.07
2020,1,7,13,0,0,2.6,128,63,1048,660,55.24
2020,1,7,14,0,0,2.4000000000000004,135,61,1017,571,59.92
2020,1,7,15,0,7,2.1,133,57,889,399,67.38
2020,1,7,16,0,0,1.1,122,43,800,225,76.79
2020,1,7,17,0,7,1.5,115,24,0,24,87.37
2020,1,7,18,0,8,1.6,113,0,0,0,99.22
2020,1,7,19,0,8,1.6,113,0,0,0,111.4
2020,1,7,20,0,0,1.6,113,0,0,0,123.95
2020,1,7,21,0,1,1.7000000000000002,113,0,0,0,136.68
2020,1,7,22,0,1,1.7000000000000002,114,0,0,0,149.38
2020,1,7,23,0,0,1.7000000000000002,114,0,0,0,161.56
2020,1,8,0,0,0,1.8,116,0,0,0,170.29
2020,1,8,1,0,0,1.8,119,0,0,0,165.73
2020,1,8,2,0,0,1.9000000000000001,119,0,0,0,154.18
2020,1,8,3,0,0,2.1,120,0,0,0,141.58
2020,1,8,4,0,0,2.1,124,0,0,0,128.82
2020,1,8,5,0,0,2.1,132,0,0,0,116.18
2020,1,8,6,0,0,2,142,0,0,0,103.83
2020,1,8,7,0,1,2.1,154,0,0,0,91.95
2020,1,8,8,0,0,3.7,164,35,670,143,80.72
2020,1,8,9,0,0,3.1,174,50,871,337,70.74
2020,1,8,10,0,0,3.1,194,58,955,500,62.42
2020,1,8,11,0,0,3,210,61,998,611,56.550000000000004
2020,1,8,12,0,0,3.7,228,62,1013,658,53.95
2020,1,8,13,0,0,4.2,239,63,1004,638,55.09
2020,1,8,14,0,7,4,247,155,577,445,59.76
2020,1,8,15,0,7,2,259,144,389,295,67.22
2020,1,8,16,0,7,1.1,291,50,714,215,76.63
2020,1,8,17,0,4,1.3,280,17,0,17,87.23
2020,1,8,18,0,7,1.9000000000000001,264,0,0,0,99.07000000000001
2020,1,8,19,0,7,2.3000000000000003,255,0,0,0,111.26
2020,1,8,20,0,6,2.4000000000000004,249,0,0,0,123.8
2020,1,8,21,0,7,2.4000000000000004,245,0,0,0,136.53
2020,1,8,22,0,7,2.3000000000000003,244,0,0,0,149.24
2020,1,8,23,0,1,2.2,247,0,0,0,161.4
2020,1,9,0,0,3,1.9000000000000001,250,0,0,0,170.14000000000001
2020,1,9,1,0,0,1.8,253,0,0,0,165.71
2020,1,9,2,0,0,1.7000000000000002,253,0,0,0,154.21
2020,1,9,3,0,1,1.7000000000000002,255,0,0,0,141.61
2020,1,9,4,0,1,1.7000000000000002,257,0,0,0,128.86
2020,1,9,5,0,0,1.7000000000000002,257,0,0,0,116.21000000000001
2020,1,9,6,0,0,1.7000000000000002,253,0,0,0,103.84
2020,1,9,7,0,1,1.6,240,0,0,0,91.95
2020,1,9,8,0,0,2.5,224,34,690,146,80.71000000000001
2020,1,9,9,0,0,3,224,50,885,343,70.71000000000001
2020,1,9,10,0,0,4.5,244,58,971,509,62.36
2020,1,9,11,0,0,5.5,249,67,994,616,56.45
2020,1,9,12,0,0,5.800000000000001,248,70,999,659,53.82
2020,1,9,13,0,0,5.9,247,72,986,638,54.94
2020,1,9,14,0,0,6.2,251,71,946,550,59.59
2020,1,9,15,0,0,5.6000000000000005,257,64,869,403,67.05
2020,1,9,16,0,0,3.4000000000000004,261,49,708,215,76.46000000000001
2020,1,9,17,0,0,2.9000000000000004,261,18,311,34,87.07000000000001
2020,1,9,18,0,4,2.4000000000000004,256,0,0,0,98.91
2020,1,9,19,0,4,2.1,249,0,0,0,111.11
2020,1,9,20,0,4,1.9000000000000001,246,0,0,0,123.66
2020,1,9,21,0,7,1.8,247,0,0,0,136.39000000000001
2020,1,9,22,0,4,1.8,248,0,0,0,149.09
2020,1,9,23,0,4,1.7000000000000002,249,0,0,0,161.24
2020,1,10,0,0,4,1.6,248,0,0,0,169.98
2020,1,10,1,0,4,1.6,250,0,0,0,165.68
2020,1,10,2,0,4,1.7000000000000002,254,0,0,0,154.22
2020,1,10,3,0,4,2.1,257,0,0,0,141.64000000000001
2020,1,10,4,0,3,3.3000000000000003,257,0,0,0,128.89000000000001
2020,1,10,5,0,8,4,256,0,0,0,116.23
2020,1,10,6,0,4,4.4,263,0,0,0,103.86
2020,1,10,7,0,4,4.9,269,0,0,0,91.95
2020,1,10,8,0,1,5.800000000000001,273,53,450,125,80.69
2020,1,10,9,0,0,7.300000000000001,280,71,747,319,70.66
2020,1,10,10,0,0,8.1,283,86,847,480,62.28
2020,1,10,11,0,0,8.3,284,102,879,589,56.34
2020,1,10,12,0,4,8.4,288,258,47,286,53.67
2020,1,10,13,0,4,8.5,293,127,0,127,54.77
2020,1,10,14,0,8,8,300,10,0,10,59.42
2020,1,10,15,0,7,6.9,306,7,0,7,66.87
2020,1,10,16,0,0,4.3,311,64,618,211,76.29
2020,1,10,17,0,0,2.4000000000000004,316,21,275,36,86.91
2020,1,10,18,0,0,2.7,326,0,0,0,98.75
2020,1,10,19,0,1,3.4000000000000004,337,0,0,0,110.96000000000001
2020,1,10,20,0,1,3.4000000000000004,341,0,0,0,123.51
2020,1,10,21,0,0,3,343,0,0,0,136.25
2020,1,10,22,0,0,2.8000000000000003,344,0,0,0,148.94
2020,1,10,23,0,1,2.5,346,0,0,0,161.08
2020,1,11,0,0,0,2.1,347,0,0,0,169.81
2020,1,11,1,0,0,1.7000000000000002,349,0,0,0,165.64000000000001
2020,1,11,2,0,0,1.4000000000000001,355,0,0,0,154.24
2020,1,11,3,0,0,1.2000000000000002,2,0,0,0,141.67000000000002
2020,1,11,4,0,0,1,13,0,0,0,128.91
2020,1,11,5,0,0,0.4,46,0,0,0,116.25
2020,1,11,6,0,1,0.5,159,0,0,0,103.87
2020,1,11,7,0,1,0.8,186,0,0,0,91.95
2020,1,11,8,0,0,1.7000000000000002,195,35,684,146,80.66
2020,1,11,9,0,0,2.1,210,51,884,344,70.61
2020,1,11,10,0,0,2.6,240,59,970,511,62.2
2020,1,11,11,0,0,3,245,72,992,624,56.230000000000004
2020,1,11,12,0,0,3.2,240,73,1011,674,53.53
2020,1,11,13,0,0,3.3000000000000003,234,71,1007,655,54.6
2020,1,11,14,0,0,3.3000000000000003,229,69,965,562,59.24
2020,1,11,15,0,0,3.1,226,61,901,417,66.7
2020,1,11,16,0,0,1.4000000000000001,224,47,760,230,76.12
2020,1,11,17,0,0,1.2000000000000002,210,19,366,40,86.75
2020,1,11,18,0,0,1.2000000000000002,192,0,0,0,98.60000000000001
2020,1,11,19,0,0,1.4000000000000001,184,0,0,0,110.8
2020,1,11,20,0,0,1.6,182,0,0,0,123.36
2020,1,11,21,0,0,1.7000000000000002,182,0,0,0,136.1
2020,1,11,22,0,0,2,184,0,0,0,148.79
2020,1,11,23,0,0,2.1,191,0,0,0,160.92000000000002
2020,1,12,0,0,4,2.1,202,0,0,0,169.63
2020,1,12,1,0,4,2,217,0,0,0,165.59
2020,1,12,2,0,4,2,233,0,0,0,154.24
2020,1,12,3,0,4,2.1,248,0,0,0,141.69
2020,1,12,4,0,0,1.9000000000000001,258,0,0,0,128.93
2020,1,12,5,0,4,1.7000000000000002,268,0,0,0,116.26
2020,1,12,6,0,1,1.6,279,0,0,0,103.87
2020,1,12,7,0,1,1.5,276,0,0,0,91.94
2020,1,12,8,0,0,3,263,35,705,150,80.63
2020,1,12,9,0,0,3,250,50,903,350,70.56
2020,1,12,10,0,0,3.3000000000000003,270,58,986,519,62.11
2020,1,12,11,0,0,3.9000000000000004,280,64,1024,635,56.1
2020,1,12,12,0,0,3.9000000000000004,273,66,1037,685,53.370000000000005
2020,1,12,13,0,0,3.8000000000000003,263,65,1032,666,54.43
2020,1,12,14,0,0,3.6,255,64,1001,579,59.06
2020,1,12,15,0,0,3,249,57,928,427,66.52
2020,1,12,16,0,4,1,234,59,567,197,75.95
2020,1,12,17,0,8,0.8,167,21,153,30,86.59
2020,1,12,18,0,7,1.2000000000000002,133,0,0,0,98.44
2020,1,12,19,0,7,1.5,132,0,0,0,110.65
2020,1,12,20,0,7,1.6,140,0,0,0,123.22
2020,1,12,21,0,7,1.7000000000000002,149,0,0,0,135.95
2020,1,12,22,0,7,1.8,157,0,0,0,148.64000000000001
2020,1,12,23,0,7,1.9000000000000001,165,0,0,0,160.75
2020,1,13,0,0,7,1.9000000000000001,173,0,0,0,169.45000000000002
2020,1,13,1,0,7,1.8,184,0,0,0,165.53
2020,1,13,2,0,8,1.8,193,0,0,0,154.24
2020,1,13,3,0,7,1.8,200,0,0,0,141.70000000000002
2020,1,13,4,0,7,1.9000000000000001,204,0,0,0,128.94
2020,1,13,5,0,7,2,206,0,0,0,116.27
2020,1,13,6,0,4,2.1,209,0,0,0,103.87
2020,1,13,7,0,1,2,215,0,0,0,91.92
2020,1,13,8,0,0,3.3000000000000003,218,33,722,151,80.59
2020,1,13,9,0,0,3.3000000000000003,216,47,913,351,70.49
2020,1,13,10,0,0,3.6,236,54,994,520,62.02
2020,1,13,11,0,0,5,257,61,1029,637,55.97
2020,1,13,12,0,0,5.7,266,65,1041,688,53.21
2020,1,13,13,0,0,5.4,268,64,1023,662,54.25
2020,1,13,14,0,0,5,269,63,993,576,58.870000000000005
2020,1,13,15,0,0,3.6,273,57,930,430,66.33
2020,1,13,16,0,0,1.5,282,45,799,241,75.77
2020,1,13,17,0,0,1.7000000000000002,288,20,432,47,86.43
2020,1,13,18,0,0,1.6,288,0,0,0,98.28
2020,1,13,19,0,1,1.5,282,0,0,0,110.5
2020,1,13,20,0,0,1.3,268,0,0,0,123.07000000000001
2020,1,13,21,0,1,1.2000000000000002,255,0,0,0,135.8
2020,1,13,22,0,1,1,251,0,0,0,148.49
2020,1,13,23,0,0,1,249,0,0,0,160.58
2020,1,14,0,0,0,1,245,0,0,0,169.26
2020,1,14,1,0,0,1.1,243,0,0,0,165.46
2020,1,14,2,0,1,1.2000000000000002,251,0,0,0,154.24
2020,1,14,3,0,1,1.2000000000000002,258,0,0,0,141.71
2020,1,14,4,0,1,1.1,257,0,0,0,128.95
2020,1,14,5,0,1,1,245,0,0,0,116.28
2020,1,14,6,0,1,1,229,0,0,0,103.86
2020,1,14,7,0,1,1.1,221,0,0,0,91.89
2020,1,14,8,0,0,1.6,215,34,688,147,80.55
2020,1,14,9,0,0,2.3000000000000003,204,50,883,346,70.42
2020,1,14,10,0,0,2.5,204,58,967,513,61.92
2020,1,14,11,0,0,2.8000000000000003,223,65,1002,628,55.84
2020,1,14,12,0,0,3.6,241,67,1018,679,53.050000000000004
2020,1,14,13,0,0,4,247,66,1013,661,54.06
2020,1,14,14,0,0,3.9000000000000004,252,65,973,571,58.68
2020,1,14,15,0,7,2.6,257,92,674,365,66.14
2020,1,14,16,0,7,1,270,93,262,158,75.59
2020,1,14,17,0,7,0.4,295,23,118,31,86.27
2020,1,14,18,0,7,0.30000000000000004,41,0,0,0,98.11
2020,1,14,19,0,7,0.4,109,0,0,0,110.34
2020,1,14,20,0,7,0.9,155,0,0,0,122.91
2020,1,14,21,0,7,1.3,169,0,0,0,135.65
2020,1,14,22,0,7,1.6,185,0,0,0,148.33
2020,1,14,23,0,8,1.7000000000000002,198,0,0,0,160.41
2020,1,15,0,0,7,1.7000000000000002,208,0,0,0,169.07
2020,1,15,1,0,7,1.6,215,0,0,0,165.39000000000001
2020,1,15,2,0,7,1.5,226,0,0,0,154.22
2020,1,15,3,0,7,1.3,249,0,0,0,141.71
2020,1,15,4,0,7,1.1,271,0,0,0,128.96
2020,1,15,5,0,7,0.8,271,0,0,0,116.27
2020,1,15,6,0,8,0.5,252,0,0,0,103.85000000000001
2020,1,15,7,0,7,0.4,184,0,0,0,91.87
2020,1,15,8,0,7,0.7000000000000001,162,58,2,58,80.5
2020,1,15,9,0,7,1.7000000000000002,165,130,305,233,70.35000000000001
2020,1,15,10,0,6,2.1,165,194,38,212,61.81
2020,1,15,11,0,7,2.1,153,252,321,433,55.7
2020,1,15,12,0,6,2,145,293,212,421,52.870000000000005
2020,1,15,13,0,6,2.1,159,220,19,231,53.86
2020,1,15,14,0,7,1.4000000000000001,178,225,339,402,58.480000000000004
2020,1,15,15,0,6,0.8,192,110,0,110,65.95
2020,1,15,16,0,6,0.4,158,19,0,19,75.41
2020,1,15,17,0,6,1.1,79,10,0,10,86.10000000000001
2020,1,15,18,0,6,1.5,88,0,0,0,97.95
2020,1,15,19,0,6,1.8,99,0,0,0,110.18
2020,1,15,20,0,7,1.8,111,0,0,0,122.76
2020,1,15,21,0,8,1.5,121,0,0,0,135.5
2020,1,15,22,0,8,1.3,124,0,0,0,148.18
2020,1,15,23,0,6,1.3,115,0,0,0,160.23
2020,1,16,0,0,7,1.5,101,0,0,0,168.87
2020,1,16,1,0,6,2,94,0,0,0,165.31
2020,1,16,2,0,6,2.8000000000000003,88,0,0,0,154.20000000000002
2020,1,16,3,0,7,4.1000000000000005,84,0,0,0,141.71
2020,1,16,4,0,8,5.2,80,0,0,0,128.96
2020,1,16,5,0,8,5.4,77,0,0,0,116.27
2020,1,16,6,0,7,5.7,78,0,0,0,103.83
2020,1,16,7,0,6,6.2,82,0,0,0,91.83
2020,1,16,8,0,6,6.9,85,17,0,17,80.45
2020,1,16,9,0,6,7.800000000000001,88,134,38,147,70.27
2020,1,16,10,0,6,7.9,91,130,0,130,61.7
2020,1,16,11,0,6,7.6000000000000005,96,255,66,292,55.550000000000004
2020,1,16,12,0,7,6.7,104,229,21,242,52.69
2020,1,16,13,0,7,5.7,109,280,261,434,53.660000000000004
2020,1,16,14,0,7,5.5,106,54,0,54,58.27
2020,1,16,15,0,6,5.6000000000000005,101,97,0,97,65.75
2020,1,16,16,0,7,5.4,93,36,0,36,75.22
2020,1,16,17,0,6,4.7,86,9,0,9,85.92
2020,1,16,18,0,6,4.800000000000001,80,0,0,0,97.78
2020,1,16,19,0,6,4.6000000000000005,78,0,0,0,110.03
2020,1,16,20,0,6,4.1000000000000005,84,0,0,0,122.61
2020,1,16,21,0,7,3.7,95,0,0,0,135.35
2020,1,16,22,0,7,3.6,102,0,0,0,148.02
2020,1,16,23,0,7,3.3000000000000003,112,0,0,0,160.06
2020,1,17,0,0,7,3.3000000000000003,125,0,0,0,168.66
2020,1,17,1,0,7,3.6,134,0,0,0,165.21
2020,1,17,2,0,7,3,140,0,0,0,154.18
2020,1,17,3,0,7,1.9000000000000001,152,0,0,0,141.70000000000002
2020,1,17,4,0,7,1.3,166,0,0,0,128.95
2020,1,17,5,0,7,1.2000000000000002,175,0,0,0,116.25
2020,1,17,6,0,1,1.3,184,0,0,0,103.8
2020,1,17,7,0,0,2.2,197,0,0,0,91.79
2020,1,17,8,0,0,2.7,208,42,580,139,80.39
2020,1,17,9,0,0,3,219,59,810,334,70.18
2020,1,17,10,0,0,4.1000000000000005,244,65,920,503,61.58
2020,1,17,11,0,0,5.6000000000000005,256,65,978,621,55.39
2020,1,17,12,0,0,6.2,264,65,997,672,52.5
2020,1,17,13,0,0,6.300000000000001,271,64,999,658,53.46
2020,1,17,14,0,0,6.300000000000001,276,65,963,575,58.06
2020,1,17,15,0,0,5.9,279,58,911,435,65.55
2020,1,17,16,0,0,3.7,281,46,787,249,75.03
2020,1,17,17,0,0,2.4000000000000004,285,22,454,56,85.75
2020,1,17,18,0,0,2.5,290,0,0,0,97.61
2020,1,17,19,0,0,2.6,297,0,0,0,109.87
2020,1,17,20,0,0,2.6,302,0,0,0,122.46000000000001
2020,1,17,21,0,0,2.5,304,0,0,0,135.2
2020,1,17,22,0,0,2.2,307,0,0,0,147.86
2020,1,17,23,0,0,2,311,0,0,0,159.88
