Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1824130,-,b'Texas',b'United States',31.66,-106.29,-7,1113,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.2
Year,Month,Day,Hour,Minute,Cloud Type,Wind Speed,Wind Direction,DHI,DNI,GHI,Solar Zenith Angle
2019,1,1,0,0,0,1.5,118,0,0,0,171.15
2019,1,1,1,0,0,1.3,102,0,0,0,165.68
2019,1,1,2,0,0,1.3,92,0,0,0,153.87
2019,1,1,3,0,0,1.4000000000000001,99,0,0,0,141.21
2019,1,1,4,0,0,1.6,108,0,0,0,128.46
2019,1,1,5,0,0,1.9000000000000001,105,0,0,0,115.86
2019,1,1,6,0,0,2.9000000000000004,92,0,0,0,103.56
2019,1,1,7,0,0,4.3,89,0,0,0,91.77
2019,1,1,8,0,0,5.9,95,37,658,144,80.66
2019,1,1,9,0,0,6.1000000000000005,101,53,858,335,70.83
2019,1,1,10,0,0,5.6000000000000005,107,62,946,496,62.690000000000005
2019,1,1,11,0,0,4.4,123,68,983,603,57.04
2019,1,1,12,0,0,3.2,140,69,999,647,54.660000000000004
2019,1,1,13,0,0,2.4000000000000004,163,67,994,623,55.97
2019,1,1,14,0,0,2,190,62,965,534,60.74
2019,1,1,15,0,0,1.3,213,54,899,387,68.24
2019,1,1,16,0,0,0.5,21,41,742,200,77.64
2019,1,1,17,0,0,1.4000000000000001,53,14,297,23,88.17
2019,1,1,18,0,0,2.4000000000000004,77,0,0,0,100.05
2019,1,1,19,0,0,3.9000000000000004,90,0,0,0,112.22
2019,1,1,20,0,0,4.800000000000001,91,0,0,0,124.75
2019,1,1,21,0,0,5.300000000000001,85,0,0,0,137.47
2019,1,1,22,0,0,5.9,83,0,0,0,150.19
2019,1,1,23,0,0,5.800000000000001,82,0,0,0,162.41
2019,1,2,0,0,0,5.4,81,0,0,0,171.05
2019,1,2,1,0,0,5.1000000000000005,77,0,0,0,165.71
2019,1,2,2,0,0,4.9,74,0,0,0,153.93
2019,1,2,3,0,0,4.9,76,0,0,0,141.28
2019,1,2,4,0,0,5.1000000000000005,81,0,0,0,128.53
2019,1,2,5,0,0,5.2,86,0,0,0,115.92
2019,1,2,6,0,0,5.2,88,0,0,0,103.62
2019,1,2,7,0,0,5.7,90,0,0,0,91.81
2019,1,2,8,0,0,6.6000000000000005,95,43,586,138,80.68
2019,1,2,9,0,4,6.4,100,77,0,77,70.83
2019,1,2,10,0,4,5.800000000000001,106,185,33,200,62.67
2019,1,2,11,0,4,4.7,121,255,239,385,56.99
2019,1,2,12,0,4,3,149,273,93,327,54.57
2019,1,2,13,0,4,1,220,179,7,183,55.86
2019,1,2,14,0,0,2.4000000000000004,313,73,915,522,60.61
2019,1,2,15,0,7,3.6,319,158,75,186,68.1
2019,1,2,16,0,4,3.5,321,70,376,151,77.5
2019,1,2,17,0,7,2,330,9,0,9,88.03
2019,1,2,18,0,4,1.9000000000000001,340,0,0,0,99.91
2019,1,2,19,0,0,1.7000000000000002,347,0,0,0,112.08
2019,1,2,20,0,7,1.4000000000000001,343,0,0,0,124.61
2019,1,2,21,0,4,1.3,331,0,0,0,137.34
2019,1,2,22,0,0,1.3,315,0,0,0,150.05
2019,1,2,23,0,0,1.6,299,0,0,0,162.27
2019,1,3,0,0,0,1.9000000000000001,288,0,0,0,170.93
2019,1,3,1,0,0,2.3000000000000003,285,0,0,0,165.73
2019,1,3,2,0,0,2.5,285,0,0,0,153.99
2019,1,3,3,0,0,2.5,287,0,0,0,141.34
2019,1,3,4,0,0,2.5,288,0,0,0,128.59
2019,1,3,5,0,0,2.4000000000000004,291,0,0,0,115.98
2019,1,3,6,0,0,2.3000000000000003,299,0,0,0,103.67
2019,1,3,7,0,0,2.6,306,0,0,0,91.85000000000001
2019,1,3,8,0,0,3.9000000000000004,319,32,709,147,80.7
2019,1,3,9,0,0,4.3,326,45,900,340,70.83
2019,1,3,10,0,0,4.4,317,51,995,508,62.64
2019,1,3,11,0,0,4.6000000000000005,309,57,1029,619,56.93
2019,1,3,12,0,0,4.6000000000000005,304,57,1044,664,54.480000000000004
2019,1,3,13,0,0,4.5,304,55,1039,640,55.74
2019,1,3,14,0,0,4.3,304,53,1010,551,60.480000000000004
2019,1,3,15,0,0,3.8000000000000003,304,47,948,403,67.96000000000001
2019,1,3,16,0,0,1.8,301,37,810,214,77.36
2019,1,3,17,0,0,1.5,297,14,398,29,87.9
2019,1,3,18,0,0,1.3,298,0,0,0,99.77
2019,1,3,19,0,0,1.2000000000000002,313,0,0,0,111.94
2019,1,3,20,0,0,1.3,333,0,0,0,124.47
2019,1,3,21,0,0,1.5,329,0,0,0,137.20000000000002
2019,1,3,22,0,0,1.5,318,0,0,0,149.91
2019,1,3,23,0,0,1.5,313,0,0,0,162.12
2019,1,4,0,0,0,1.4000000000000001,315,0,0,0,170.81
2019,1,4,1,0,0,1.4000000000000001,318,0,0,0,165.75
2019,1,4,2,0,0,1.4000000000000001,320,0,0,0,154.04
2019,1,4,3,0,0,1.4000000000000001,327,0,0,0,141.4
2019,1,4,4,0,0,1.4000000000000001,341,0,0,0,128.65
2019,1,4,5,0,0,1.4000000000000001,352,0,0,0,116.03
2019,1,4,6,0,0,1.3,353,0,0,0,103.71000000000001
2019,1,4,7,0,0,1.1,338,0,0,0,91.88
2019,1,4,8,0,0,2,304,32,701,145,80.72
2019,1,4,9,0,0,2.3000000000000003,288,46,891,338,70.83
2019,1,4,10,0,0,2.8000000000000003,289,53,982,505,62.61
2019,1,4,11,0,0,2.8000000000000003,291,68,1001,616,56.86
2019,1,4,12,0,0,2.7,292,69,1018,662,54.38
2019,1,4,13,0,0,2.6,292,67,1014,639,55.620000000000005
2019,1,4,14,0,0,2.5,296,66,978,550,60.34
2019,1,4,15,0,0,2.2,304,57,914,402,67.81
2019,1,4,16,0,0,1.1,316,44,770,214,77.21000000000001
2019,1,4,17,0,0,1.2000000000000002,326,16,341,29,87.76
2019,1,4,18,0,0,1.2000000000000002,332,0,0,0,99.62
2019,1,4,19,0,0,1.1,338,0,0,0,111.8
2019,1,4,20,0,0,1,347,0,0,0,124.34
2019,1,4,21,0,0,0.9,352,0,0,0,137.06
2019,1,4,22,0,0,0.7000000000000001,340,0,0,0,149.77
2019,1,4,23,0,0,0.7000000000000001,315,0,0,0,161.98
2019,1,5,0,0,0,0.7000000000000001,309,0,0,0,170.68
2019,1,5,1,0,0,0.7000000000000001,324,0,0,0,165.75
2019,1,5,2,0,7,0.8,341,0,0,0,154.08
2019,1,5,3,0,7,0.9,358,0,0,0,141.45000000000002
2019,1,5,4,0,0,1,14,0,0,0,128.7
2019,1,5,5,0,0,0.9,25,0,0,0,116.08
2019,1,5,6,0,0,0.7000000000000001,41,0,0,0,103.75
2019,1,5,7,0,1,0.6000000000000001,65,0,0,0,91.91
2019,1,5,8,0,0,1,84,35,682,145,80.73
2019,1,5,9,0,0,0.9,89,51,879,340,70.81
2019,1,5,10,0,0,0.4,83,60,953,499,62.57
2019,1,5,11,0,0,0.2,1,66,991,609,56.79
2019,1,5,12,0,0,0.2,264,68,999,651,54.28
2019,1,5,13,0,0,0.30000000000000004,230,66,994,629,55.49
2019,1,5,14,0,7,0.30000000000000004,195,189,446,411,60.19
2019,1,5,15,0,7,0.30000000000000004,250,146,355,281,67.66
2019,1,5,16,0,7,0.7000000000000001,296,62,481,170,77.06
2019,1,5,17,0,1,0.9,323,17,298,29,87.63
2019,1,5,18,0,7,1,345,0,0,0,99.48
2019,1,5,19,0,4,1,10,0,0,0,111.66
2019,1,5,20,0,1,0.9,47,0,0,0,124.2
2019,1,5,21,0,1,1,86,0,0,0,136.92000000000002
2019,1,5,22,0,8,1.2000000000000002,117,0,0,0,149.63
2019,1,5,23,0,0,1.3,147,0,0,0,161.83
2019,1,6,0,0,4,1.4000000000000001,176,0,0,0,170.55
2019,1,6,1,0,4,1.3,193,0,0,0,165.75
2019,1,6,2,0,7,1.2000000000000002,194,0,0,0,154.12
2019,1,6,3,0,0,1.3,196,0,0,0,141.5
2019,1,6,4,0,7,1.4000000000000001,199,0,0,0,128.75
2019,1,6,5,0,7,1.5,199,0,0,0,116.12
2019,1,6,6,0,7,1.5,196,0,0,0,103.78
2019,1,6,7,0,7,1.5,200,0,0,0,91.93
2019,1,6,8,0,7,2.7,213,58,20,61,80.73
2019,1,6,9,0,6,3.1,233,116,4,117,70.79
2019,1,6,10,0,6,3.4000000000000004,247,62,0,62,62.52
2019,1,6,11,0,7,4.2,256,204,488,471,56.71
2019,1,6,12,0,6,5,263,226,23,239,54.160000000000004
2019,1,6,13,0,6,5.6000000000000005,265,49,0,49,55.35
2019,1,6,14,0,6,6.2,266,9,0,9,60.04
2019,1,6,15,0,4,6.2,270,14,0,14,67.5
2019,1,6,16,0,4,4.5,274,32,0,32,76.91
2019,1,6,17,0,4,2.8000000000000003,278,6,0,6,87.48
2019,1,6,18,0,8,2.9000000000000004,285,0,0,0,99.33
2019,1,6,19,0,7,2.9000000000000004,290,0,0,0,111.51
2019,1,6,20,0,7,2.5,289,0,0,0,124.05
2019,1,6,21,0,7,2.2,288,0,0,0,136.78
2019,1,6,22,0,8,2.1,289,0,0,0,149.49
2019,1,6,23,0,1,2.1,291,0,0,0,161.67000000000002
2019,1,7,0,0,7,2.1,291,0,0,0,170.41
2019,1,7,1,0,8,1.8,293,0,0,0,165.74
2019,1,7,2,0,0,1.6,294,0,0,0,154.16
2019,1,7,3,0,0,1.8,293,0,0,0,141.55
2019,1,7,4,0,0,1.8,292,0,0,0,128.79
2019,1,7,5,0,0,1.6,290,0,0,0,116.16
2019,1,7,6,0,1,1.6,286,0,0,0,103.81
2019,1,7,7,0,4,2.1,286,0,0,0,91.94
2019,1,7,8,0,0,3.4000000000000004,288,35,672,143,80.73
2019,1,7,9,0,0,3.8000000000000003,287,47,874,335,70.77
2019,1,7,10,0,0,4.3,284,52,968,499,62.47
2019,1,7,11,0,0,4.6000000000000005,280,56,1007,609,56.620000000000005
2019,1,7,12,0,0,4.9,275,57,1021,656,54.04
2019,1,7,13,0,0,4.9,274,55,1016,635,55.2
2019,1,7,14,0,0,4.5,276,60,978,551,59.88
2019,1,7,15,0,7,3.8000000000000003,283,151,337,281,67.34
2019,1,7,16,0,7,1.6,289,66,463,172,76.75
2019,1,7,17,0,7,1.3,291,23,0,23,87.33
2019,1,7,18,0,7,1.1,292,0,0,0,99.18
2019,1,7,19,0,7,0.7000000000000001,282,0,0,0,111.37
2019,1,7,20,0,7,0.5,242,0,0,0,123.91
2019,1,7,21,0,6,0.6000000000000001,223,0,0,0,136.64000000000001
2019,1,7,22,0,6,0.7000000000000001,231,0,0,0,149.34
2019,1,7,23,0,6,0.7000000000000001,261,0,0,0,161.52
2019,1,8,0,0,7,0.7000000000000001,294,0,0,0,170.25
2019,1,8,1,0,7,0.7000000000000001,323,0,0,0,165.73
2019,1,8,2,0,7,0.8,357,0,0,0,154.19
2019,1,8,3,0,1,1.1,19,0,0,0,141.59
2019,1,8,4,0,1,1.3,30,0,0,0,128.83
2019,1,8,5,0,4,1.3,31,0,0,0,116.19
2019,1,8,6,0,7,1.3,30,0,0,0,103.83
2019,1,8,7,0,7,1.3,32,0,0,0,91.95
2019,1,8,8,0,7,2,39,43,0,43,80.72
2019,1,8,9,0,7,2.6,45,129,287,224,70.74
2019,1,8,10,0,7,2.2,53,163,484,387,62.410000000000004
2019,1,8,11,0,8,2.5,68,238,49,265,56.52
2019,1,8,12,0,7,3.3000000000000003,77,275,85,325,53.92
2019,1,8,13,0,7,3.6,79,254,337,448,55.050000000000004
2019,1,8,14,0,7,3.8000000000000003,80,220,60,250,59.72
2019,1,8,15,0,8,3.2,82,165,73,193,67.17
2019,1,8,16,0,8,2.4000000000000004,81,40,0,40,76.58
2019,1,8,17,0,4,2.9000000000000004,82,11,0,11,87.18
2019,1,8,18,0,7,4,81,0,0,0,99.02
2019,1,8,19,0,7,4.5,80,0,0,0,111.22
2019,1,8,20,0,7,4.9,79,0,0,0,123.77
2019,1,8,21,0,8,5.1000000000000005,78,0,0,0,136.5
2019,1,8,22,0,7,5.2,78,0,0,0,149.20000000000002
2019,1,8,23,0,4,5,79,0,0,0,161.36
2019,1,9,0,0,4,4.6000000000000005,82,0,0,0,170.1
2019,1,9,1,0,0,5,85,0,0,0,165.70000000000002
2019,1,9,2,0,7,5.1000000000000005,87,0,0,0,154.21
2019,1,9,3,0,4,4.9,90,0,0,0,141.62
2019,1,9,4,0,4,4.7,95,0,0,0,128.87
2019,1,9,5,0,0,4.5,99,0,0,0,116.22
2019,1,9,6,0,0,4.3,101,0,0,0,103.85000000000001
2019,1,9,7,0,7,4.6000000000000005,102,0,0,0,91.96000000000001
2019,1,9,8,0,4,5.5,106,22,0,22,80.7
2019,1,9,9,0,7,5.5,112,125,21,132,70.7
2019,1,9,10,0,4,5.1000000000000005,114,206,242,318,62.34
2019,1,9,11,0,4,5.1000000000000005,112,264,157,350,56.42
2019,1,9,12,0,7,5.2,110,81,0,81,53.78
2019,1,9,13,0,4,5.1000000000000005,112,258,326,445,54.89
2019,1,9,14,0,8,5,116,236,139,307,59.550000000000004
2019,1,9,15,0,8,4.800000000000001,118,83,0,83,67
2019,1,9,16,0,4,3.7,115,28,0,28,76.42
2019,1,9,17,0,4,2.2,104,11,0,11,87.03
2019,1,9,18,0,3,2.5,98,0,0,0,98.87
2019,1,9,19,0,4,2.9000000000000004,97,0,0,0,111.07000000000001
2019,1,9,20,0,8,3,98,0,0,0,123.62
2019,1,9,21,0,4,2.9000000000000004,100,0,0,0,136.35
2019,1,9,22,0,4,2.5,103,0,0,0,149.05
2019,1,9,23,0,4,2.2,105,0,0,0,161.20000000000002
2019,1,10,0,0,3,1.9000000000000001,106,0,0,0,169.93
2019,1,10,1,0,4,1.7000000000000002,106,0,0,0,165.67000000000002
2019,1,10,2,0,7,1.7000000000000002,105,0,0,0,154.23
2019,1,10,3,0,7,1.7000000000000002,104,0,0,0,141.65
2019,1,10,4,0,7,1.7000000000000002,104,0,0,0,128.9
2019,1,10,5,0,7,1.6,106,0,0,0,116.24000000000001
2019,1,10,6,0,7,1.6,108,0,0,0,103.86
2019,1,10,7,0,7,2.1,114,0,0,0,91.95
2019,1,10,8,0,7,3,118,27,0,27,80.69
2019,1,10,9,0,7,2.6,137,130,288,225,70.65
2019,1,10,10,0,7,1.8,152,200,294,337,62.26
2019,1,10,11,0,7,1.1,188,251,301,418,56.31
2019,1,10,12,0,8,1.3,248,269,326,462,53.64
2019,1,10,13,0,7,2.4000000000000004,274,278,199,393,54.730000000000004
2019,1,10,14,0,8,3.4000000000000004,284,228,75,266,59.38
2019,1,10,15,0,8,4,295,157,35,170,66.83
2019,1,10,16,0,8,3.1,305,50,0,50,76.25
2019,1,10,17,0,6,2,312,6,0,6,86.87
2019,1,10,18,0,7,1.5,313,0,0,0,98.71000000000001
2019,1,10,19,0,8,1.3,307,0,0,0,110.92
2019,1,10,20,0,8,1.3,290,0,0,0,123.47
2019,1,10,21,0,8,1.7000000000000002,277,0,0,0,136.21
2019,1,10,22,0,7,2.4000000000000004,269,0,0,0,148.9
2019,1,10,23,0,6,3.6,267,0,0,0,161.04
2019,1,11,0,0,7,3.5,259,0,0,0,169.76
2019,1,11,1,0,6,2.9000000000000004,238,0,0,0,165.63
2019,1,11,2,0,7,2.8000000000000003,221,0,0,0,154.24
2019,1,11,3,0,7,2.8000000000000003,224,0,0,0,141.68
2019,1,11,4,0,6,3.4000000000000004,237,0,0,0,128.92000000000002
2019,1,11,5,0,6,3.6,254,0,0,0,116.26
2019,1,11,6,0,6,3.6,265,0,0,0,103.87
2019,1,11,7,0,6,4.3,270,0,0,0,91.95
2019,1,11,8,0,7,5.1000000000000005,273,61,56,70,80.66
2019,1,11,9,0,3,5.7,277,115,407,250,70.60000000000001
2019,1,11,10,0,0,6.4,278,68,921,498,62.18
2019,1,11,11,0,0,6.9,276,71,969,610,56.2
2019,1,11,12,0,0,7.300000000000001,275,73,991,663,53.49
2019,1,11,13,0,3,7.4,275,277,229,410,54.56
2019,1,11,14,0,0,7.5,278,68,956,558,59.2
2019,1,11,15,0,0,7.2,282,61,890,414,66.65
2019,1,11,16,0,4,5.5,286,96,81,115,76.08
2019,1,11,17,0,0,3.7,289,21,355,41,86.71000000000001
2019,1,11,18,0,0,3.8000000000000003,292,0,0,0,98.55
2019,1,11,19,0,0,3.6,293,0,0,0,110.76
2019,1,11,20,0,0,3.3000000000000003,293,0,0,0,123.32000000000001
2019,1,11,21,0,0,3,298,0,0,0,136.06
2019,1,11,22,0,0,2.7,306,0,0,0,148.75
2019,1,11,23,0,0,2.5,315,0,0,0,160.87
2019,1,12,0,0,0,2.1,327,0,0,0,169.59
2019,1,12,1,0,0,1.8,340,0,0,0,165.58
2019,1,12,2,0,0,1.7000000000000002,351,0,0,0,154.25
2019,1,12,3,0,0,1.6,359,0,0,0,141.69
2019,1,12,4,0,0,1.4000000000000001,5,0,0,0,128.94
2019,1,12,5,0,0,1.4000000000000001,17,0,0,0,116.27
2019,1,12,6,0,0,1.3,38,0,0,0,103.87
2019,1,12,7,0,0,1.3,58,0,0,0,91.93
2019,1,12,8,0,0,2.8000000000000003,78,37,669,146,80.63
2019,1,12,9,0,0,3.3000000000000003,89,54,871,344,70.54
2019,1,12,10,0,0,3.1,96,63,957,511,62.09
2019,1,12,11,0,0,2.3000000000000003,104,69,997,625,56.07
2019,1,12,12,0,7,1.9000000000000001,110,176,646,561,53.33
2019,1,12,13,0,0,1.9000000000000001,117,70,998,651,54.38
2019,1,12,14,0,7,2.2,123,76,877,527,59.01
2019,1,12,15,0,7,2.4000000000000004,125,126,521,334,66.47
2019,1,12,16,0,3,1.3,111,65,515,191,75.9
2019,1,12,17,0,4,1.7000000000000002,92,22,66,26,86.55
2019,1,12,18,0,1,2.7,91,0,0,0,98.39
2019,1,12,19,0,0,3.5,96,0,0,0,110.61
2019,1,12,20,0,7,4.4,102,0,0,0,123.17
2019,1,12,21,0,6,4.800000000000001,106,0,0,0,135.91
2019,1,12,22,0,0,5,106,0,0,0,148.6
2019,1,12,23,0,0,4.9,106,0,0,0,160.70000000000002
2019,1,13,0,0,0,4.9,106,0,0,0,169.4
2019,1,13,1,0,0,5,107,0,0,0,165.52
2019,1,13,2,0,7,5,104,0,0,0,154.25
2019,1,13,3,0,7,5.1000000000000005,103,0,0,0,141.71
2019,1,13,4,0,7,5,101,0,0,0,128.95
2019,1,13,5,0,7,4.7,99,0,0,0,116.28
2019,1,13,6,0,1,4.7,99,0,0,0,103.87
2019,1,13,7,0,0,5,99,0,0,0,91.92
2019,1,13,8,0,8,5.800000000000001,106,57,257,99,80.59
2019,1,13,9,0,0,6.6000000000000005,122,59,813,331,70.48
2019,1,13,10,0,0,6.2,133,70,907,495,62
2019,1,13,11,0,0,5.2,140,77,948,608,55.94
2019,1,13,12,0,0,4.1000000000000005,148,80,964,658,53.17
2019,1,13,13,0,0,3.1,156,77,961,640,54.2
2019,1,13,14,0,0,2.4000000000000004,163,71,933,554,58.82
2019,1,13,15,0,0,1.9000000000000001,155,63,869,413,66.28
2019,1,13,16,0,0,1,114,49,734,230,75.72
2019,1,13,17,0,7,1.7000000000000002,92,23,122,30,86.38
2019,1,13,18,0,7,2.6,94,0,0,0,98.23
2019,1,13,19,0,0,3.7,97,0,0,0,110.45
2019,1,13,20,0,0,4.4,98,0,0,0,123.02
2019,1,13,21,0,0,4.7,98,0,0,0,135.76
2019,1,13,22,0,0,4.800000000000001,98,0,0,0,148.45000000000002
2019,1,13,23,0,7,4.800000000000001,100,0,0,0,160.53
2019,1,14,0,0,1,4.5,102,0,0,0,169.21
2019,1,14,1,0,4,4.3,104,0,0,0,165.45000000000002
2019,1,14,2,0,7,3.8000000000000003,104,0,0,0,154.24
2019,1,14,3,0,0,3.5,102,0,0,0,141.71
2019,1,14,4,0,0,3.6,95,0,0,0,128.96
2019,1,14,5,0,0,3.9000000000000004,90,0,0,0,116.28
2019,1,14,6,0,4,4,88,0,0,0,103.86
2019,1,14,7,0,1,4.3,89,0,0,0,91.89
2019,1,14,8,0,0,4.6000000000000005,97,44,582,140,80.54
2019,1,14,9,0,0,4.6000000000000005,105,65,805,335,70.41
2019,1,14,10,0,0,4.4,112,74,907,502,61.89
2019,1,14,11,0,0,3.9000000000000004,115,77,961,617,55.800000000000004
2019,1,14,12,0,0,3.3000000000000003,121,78,981,668,53
2019,1,14,13,0,7,2.8000000000000003,131,209,521,516,54.01
2019,1,14,14,0,7,2.3000000000000003,137,202,440,431,58.620000000000005
2019,1,14,15,0,7,1.8,136,156,372,307,66.09
2019,1,14,16,0,6,0.9,110,100,87,122,75.54
2019,1,14,17,0,6,1.3,87,23,14,24,86.22
2019,1,14,18,0,6,1.6,86,0,0,0,98.07000000000001
2019,1,14,19,0,7,2,92,0,0,0,110.3
2019,1,14,20,0,7,2.3000000000000003,98,0,0,0,122.87
2019,1,14,21,0,6,2.4000000000000004,104,0,0,0,135.61
2019,1,14,22,0,6,2.5,113,0,0,0,148.29
2019,1,14,23,0,6,2.3000000000000003,119,0,0,0,160.36
2019,1,15,0,0,6,2,124,0,0,0,169.02
2019,1,15,1,0,6,1.8,131,0,0,0,165.37
2019,1,15,2,0,7,1.7000000000000002,132,0,0,0,154.22
2019,1,15,3,0,7,1.5,130,0,0,0,141.72
2019,1,15,4,0,7,1.3,124,0,0,0,128.96
2019,1,15,5,0,8,1.4000000000000001,120,0,0,0,116.28
2019,1,15,6,0,0,1.3,117,0,0,0,103.85000000000001
2019,1,15,7,0,0,1.2000000000000002,118,0,0,0,91.86
2019,1,15,8,0,0,2.4000000000000004,129,38,638,143,80.49
2019,1,15,9,0,0,2,144,54,845,339,70.33
2019,1,15,10,0,0,1.2000000000000002,194,62,937,505,61.79
2019,1,15,11,0,0,1.9000000000000001,251,70,972,618,55.660000000000004
2019,1,15,12,0,0,2.7,260,71,990,669,52.83
2019,1,15,13,0,0,2.6,259,69,986,652,53.81
2019,1,15,14,0,0,2.4000000000000004,256,65,962,568,58.42
2019,1,15,15,0,0,2.4000000000000004,255,58,902,426,65.89
2019,1,15,16,0,0,1,268,46,773,241,75.36
2019,1,15,17,0,7,0.9,318,24,164,35,86.05
2019,1,15,18,0,0,1,2,0,0,0,97.9
2019,1,15,19,0,0,1.1,32,0,0,0,110.14
2019,1,15,20,0,0,1.1,67,0,0,0,122.72
2019,1,15,21,0,8,1.2000000000000002,109,0,0,0,135.46
2019,1,15,22,0,7,1.3,138,0,0,0,148.14000000000001
2019,1,15,23,0,0,1.5,155,0,0,0,160.18
2019,1,16,0,0,7,1.5,172,0,0,0,168.82
2019,1,16,1,0,7,1.4000000000000001,193,0,0,0,165.29
2019,1,16,2,0,0,1.4000000000000001,222,0,0,0,154.20000000000002
2019,1,16,3,0,0,1.4000000000000001,250,0,0,0,141.71
2019,1,16,4,0,0,1.5,265,0,0,0,128.96
2019,1,16,5,0,0,1.5,271,0,0,0,116.27
2019,1,16,6,0,0,1.6,274,0,0,0,103.83
2019,1,16,7,0,0,1.8,276,0,0,0,91.83
2019,1,16,8,0,7,3.2,275,60,195,93,80.44
2019,1,16,9,0,7,3.4000000000000004,272,131,303,234,70.25
2019,1,16,10,0,7,4.7,274,215,210,315,61.67
2019,1,16,11,0,8,5,275,205,504,491,55.51
2019,1,16,12,0,0,4.9,276,75,978,669,52.64
2019,1,16,13,0,0,4.7,276,74,978,654,53.61
2019,1,16,14,0,0,4.5,278,72,946,570,58.22
2019,1,16,15,0,7,4.2,282,162,350,306,65.7
2019,1,16,16,0,7,2.2,286,87,356,179,75.17
2019,1,16,17,0,4,1.7000000000000002,292,25,89,32,85.88
2019,1,16,18,0,7,1.7000000000000002,296,0,0,0,97.74000000000001
2019,1,16,19,0,7,1.7000000000000002,297,0,0,0,109.98
2019,1,16,20,0,7,1.8,296,0,0,0,122.57000000000001
2019,1,16,21,0,8,1.9000000000000001,295,0,0,0,135.31
2019,1,16,22,0,7,1.8,294,0,0,0,147.98
2019,1,16,23,0,4,1.7000000000000002,294,0,0,0,160.01
2019,1,17,0,0,7,1.4000000000000001,291,0,0,0,168.61
2019,1,17,1,0,0,1.3,284,0,0,0,165.19
2019,1,17,2,0,0,1.1,275,0,0,0,154.17000000000002
2019,1,17,3,0,8,1.1,271,0,0,0,141.70000000000002
2019,1,17,4,0,8,1.1,273,0,0,0,128.95
2019,1,17,5,0,4,1,280,0,0,0,116.25
2019,1,17,6,0,7,0.9,294,0,0,0,103.8
2019,1,17,7,0,7,0.7000000000000001,314,0,0,0,91.78
2019,1,17,8,0,7,0.5,344,63,125,84,80.37
2019,1,17,9,0,7,0.4,95,144,136,191,70.16
2019,1,17,10,0,8,0.8,157,157,529,409,61.550000000000004
2019,1,17,11,0,0,1.9000000000000001,176,78,954,621,55.35
2019,1,17,12,0,0,2.7,183,79,970,670,52.45
2019,1,17,13,0,0,3.1,193,74,969,652,53.4
2019,1,17,14,0,0,3.1,205,70,939,567,58.01
2019,1,17,15,0,0,2.8000000000000003,219,63,875,426,65.49
2019,1,17,16,0,0,1.1,241,50,745,243,74.98
2019,1,17,17,0,0,1,274,23,407,54,85.71000000000001
2019,1,17,18,0,0,1,303,0,0,0,97.57000000000001
2019,1,17,19,0,0,1.2000000000000002,316,0,0,0,109.82000000000001
2019,1,17,20,0,0,1.1,318,0,0,0,122.41
2019,1,17,21,0,0,0.6000000000000001,280,0,0,0,135.16
2019,1,17,22,0,0,1.1,235,0,0,0,147.82
2019,1,17,23,0,0,1.5,242,0,0,0,159.83
2019,1,18,0,0,0,1.7000000000000002,247,0,0,0,168.4
2019,1,18,1,0,0,2,249,0,0,0,165.09
2019,1,18,2,0,7,2.2,250,0,0,0,154.14000000000001
2019,1,18,3,0,7,2.5,253,0,0,0,141.68
2019,1,18,4,0,0,2.5,253,0,0,0,128.94
2019,1,18,5,0,0,2.5,252,0,0,0,116.23
2019,1,18,6,0,0,2.7,253,0,0,0,103.77
2019,1,18,7,0,0,3.4000000000000004,254,0,0,0,91.74
2019,1,18,8,0,7,4.7,253,64,74,76,80.31
2019,1,18,9,0,0,5.6000000000000005,264,52,839,338,70.06
2019,1,18,10,0,0,8,282,61,921,502,61.42
2019,1,18,11,0,7,8.9,285,265,276,422,55.19
2019,1,18,12,0,4,9.600000000000001,284,271,369,497,52.26
2019,1,18,13,0,7,10.200000000000001,285,271,333,471,53.19
2019,1,18,14,0,1,10.5,289,72,928,567,57.79
2019,1,18,15,0,0,10.100000000000001,294,65,865,426,65.29
2019,1,18,16,0,7,8.700000000000001,301,70,529,209,74.79
2019,1,18,17,0,0,6.800000000000001,305,24,410,56,85.53
2019,1,18,18,0,0,5.7,310,0,0,0,97.4
2019,1,18,19,0,0,5.2,319,0,0,0,109.66
