,00:00:00,01:00:00,02:00:00,03:00:00,04:00:00,05:00:00,06:00:00,07:00:00,08:00:00,09:00:00,10:00:00,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00
2019-11-14,,,,,292,294,292,358,358,358,358,358,310,358,294,,,,,,,,,
2019-11-15,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-16,,,,38,,,,22,22,51,6,18,6,294,,146,,152,152,154,153,153,184,146
2019-11-17,146,,,,,,,,,,,,,,,,,,,,,,,144
2019-11-18,,18,,,358,,,294,294,358,358,294,358,358,,292,294,294,358,294,292,292,294,358
2019-11-19,294,,,,,,17,,294,294,17,6,294,,16,,,,,,,,,
2019-11-20,,,,16,16,144,25,17,24,24,1,19,152,2,,,,,,,,,,
2019-11-21,,,,,,,294,294,294,147,147,155,155,152,6,,,,,,,,,
2019-11-22,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-23,,,,,,,,294,358,294,358,358,358,358,,38,33,,,,,,,358
2019-11-24,358,,,,,,,,,,,,,,,,144,,,,,,,19
2019-11-25,19,146,,,,294,6,358,153,310,310,406,406,313,144,,,,,,,,,
2019-11-26,,,,,,,,,,,,,294,,38,,,,,,,,,
2019-11-27,,,154,,,,,,,,,,,,144,,,,,,,,,
2019-11-28,,,,,,144,25,144,24,24,144,144,144,128,,,19,19,19,19,24,24,24,24
2019-11-29,16,16,,,294,17,19,152,136,136,294,152,152,,,24,152,16,18,6,24,176,152,152
2019-11-30,144,24,1,292,,,,,,,,,,,294,,,,,,,,,
2019-12-01,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-02,,,,,,,358,358,358,294,358,292,292,293,,,,,292,,294,294,294,294
2019-12-03,294,,,,,,,,,,,,,,,292,,,,,,,,
2019-12-04,,,,,,144,,,144,144,,,152,152,,,,,24,24,24,56,24,24
2019-12-05,16,,,,138,,144,144,144,152,144,144,128,,38,,,,,,,,,
2019-12-06,,,,,,,292,358,358,358,292,358,292,,,,,,,38,38,,6,6
2019-12-07,6,6,2,,,,,,9,184,25,152,152,24,,6,294,294,38,38,,294,294,294
2019-12-08,1,294,,,,,,,,,,,,,,,,,,,,,,
2019-12-09,,,,1,1,1,9,25,152,144,144,144,152,16,,,,48,56,,,432,432,
2019-12-10,288,,,,,,,,,,,,,,,,,,,,,,,
2019-12-11,,,,,,,292,292,292,294,292,292,365,292,,,38,22,292,294,292,294,,294
2019-12-12,294,,,,,,,,,,,,,,,294,294,,294,294,294,294,294,294
2019-12-13,358,294,294,,,,,,,,,,,,,294,294,294,294,294,6,6,292,6
2019-12-14,4,,,,,,294,294,358,294,356,294,294,358,294,,,,,,,,,
2019-12-15,,,,,,358,358,294,292,358,294,358,292,,,,,4,4,36,36,53,294,294
2019-12-16,,38,294,,294,294,292,292,358,358,358,358,294,358,,294,294,358,294,358,358,358,358,358
2019-12-17,358,294,,,,,,,,,,,,,,,,,,,,,,
2019-12-18,,,,,,,294,358,358,294,297,301,297,294,,358,358,294,294,294,292,292,294,358
2019-12-19,292,,,,,,,,,,,,,,,,,,,,,,,
2019-12-20,,49,,,,358,358,294,294,358,358,6,294,356,,294,294,294,,,,294,294,358
2019-12-21,294,,,,,,,292,,,294,358,358,,294,,,,,,,,,
2019-12-22,,,,,,,,,294,,292,292,294,,,128,,,,128,,,146,146
2019-12-23,146,130,128,,,,,,152,152,144,144,153,144,,,154,,146,,154,18,18,152
2019-12-24,152,18,,,,,,,,,,,,,,,,,,,,,,
2019-12-25,,,,,292,292,358,292,294,294,292,292,1,292,,294,294,38,294,6,262,294,6,
2019-12-26,6,,,,,,,,,,,,,,,,,,,,,,,294
2019-12-27,294,294,,358,294,292,358,292,358,358,301,358,292,294,,18,24,24,18,18,16,147,147,154
2019-12-28,152,,,,,,,,,,,,,,0,,,,,,,,,
2019-12-29,,,262,,,,,,,,,,,,294,,,,,,,,,
2019-12-30,,,,,,,,,294,358,358,358,358,,,,294,,294,294,294,358,294,294
2019-12-31,292,294,,,292,294,294,294,292,358,358,294,292,,,,,,,,,,,
2020-01-01,,,,,292,,,294,294,294,294,358,358,294,294,,,,,,,,,
2020-01-02,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-03,,,,294,292,292,294,358,294,6,358,294,294,358,292,,,,,,,,,
2020-01-04,,,,,,,,,,,,,,,,,,,,,294,,,
2020-01-05,,,,,,,,294,294,,358,294,358,294,,,,,294,,,294,,294
2020-01-06,358,,,,,,,,,,,,,,,294,294,358,294,294,294,358,294,358
2020-01-07,292,294,,,294,,294,294,294,294,358,358,356,,294,,294,294,,294,294,294,294,294
2020-01-08,294,294,294,,,,294,294,294,294,292,292,294,358,,294,310,6,294,294,310,38,38,147
2020-01-09,147,294,,,,,,,,,,,,,,,,,,,,,,
2020-01-10,,,,,1,2,1,16,9,24,37,294,292,1,19,,,,,,,,,
2020-01-11,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-12,,,,,294,294,294,358,294,294,358,358,294,294,38,,,,,,,,,
2020-01-13,,,,,,,,,,,,,,,,294,294,294,292,358,358,294,,292
2020-01-14,292,292,,294,,,,358,358,294,294,301,292,293,294,,,,,,,,,
2020-01-15,,,,,,,,,,,,24,17,152,,,,,144,144,144,144,144,144
2020-01-16,144,144,,24,16,144,144,144,144,16,144,152,152,,,,,,,,,152,152,144
2020-01-17,152,152,152,,,,155,152,144,147,144,24,25,152,294,,,,,,,,,
2020-01-18,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-19,,,,294,294,356,356,492,358,294,294,292,358,301,,294,262,262,294,294,294,292,6,294
2020-01-20,292,,,,,,,,,,,,,,,,,16,17,24,147,24,152,17
2020-01-21,16,16,294,,,,,,,,,,,,,144,,144,16,,16,16,24,16
2020-01-22,16,,,,36,6,2,36,6,6,24,24,17,,294,,,,,,,,,
2020-01-23,,,,,,,294,294,292,358,294,38,294,,,,294,,,294,,294,294,294
2020-01-24,294,38,38,,,,,,,292,294,358,292,294,,294,,36,36,294,294,294,294,292
2020-01-25,294,294,,,,,,,,,,,,,,,,,,,,,,
2020-01-26,,,,,,,294,294,292,358,358,358,422,358,294,,,,,,,,,
2020-01-27,,,,,,,,,,,,,,,,,0,1,56,56,1,0,38,2
2020-01-28,38,17,,294,292,294,358,358,294,358,294,358,294,358,294,,,,,,,,,
2020-01-29,,,,,,,,,,,,,,,,,,36,294,,294,294,294,6
2020-01-30,6,6,294,,,,,,,,,,,,,38,294,294,,6,6,6,38,6
2020-01-31,294,,,,294,294,294,294,294,294,294,294,358,310,294,,,,,,,,,
2020-02-01,,,,,,,358,,358,294,358,358,292,,,,,,,,,,,
2020-02-02,,,,,,,,,,,19,152,152,22,16,,,,,,,,,
2020-02-03,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-04,,,,,294,294,293,293,1,294,6,4,17,6,154,,,,,,,,,
2020-02-05,,,,,,,,,,,,,,,,,,,4,6,6,4,6,6
2020-02-06,6,18,,,294,294,294,294,37,356,294,293,358,292,19,,,,,,,,,
2020-02-07,,,,292,,,,,,,,,,,292,,,,,,,,,
2020-02-08,,,,,,294,358,358,358,358,358,358,294,,294,294,,,294,294,294,294,294,294
2020-02-09,294,38,294,,,,,358,294,358,294,294,294,294,54,,,,,,,,,
2020-02-10,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-11,,,,,,24,152,128,152,144,292,1,1,25,,9,25,9,24,25,25,25,4,24
2020-02-12,17,,,,,,,,,,,,,,,,6,294,294,294,294,294,,
2020-02-13,,,,,,,294,294,294,293,294,294,358,358,,,294,,,294,,294,294,294
2020-02-14,294,,,,,,,,,,,,,,,38,38,38,53,294,294,6,294,38
2020-02-15,6,38,,,356,,,294,294,294,294,294,260,293,294,,,,,,,,,
2020-02-16,,,,,,,294,358,358,294,294,294,294,294,38,,358,294,51,294,294,294,358,294
2020-02-17,294,293,,,,,,,,,,,,,,,,,,,,,,
2020-02-18,,,,,,,292,358,358,294,358,292,358,292,,38,294,57,294,292,294,294,6,57
2020-02-19,294,294,,,,,,,,,,,,,,,,,,,,,,
2020-02-20,,,,,358,294,294,358,292,294,294,292,356,356,294,,,,,,,,,
2020-02-21,,,,,,,,,,,,,,,,,,,,,,24,25,25
2020-02-22,25,25,,144,,,16,16,153,144,,144,144,144,,,,2,,,2,6,1,1
2020-02-23,6,,,,17,24,24,176,432,144,144,17,154,154,294,,,,,,,,,
2020-02-24,,,,294,358,358,358,358,292,294,294,294,294,,294,294,294,294,262,294,294,294,294,294
2020-02-25,358,358,,,,292,,294,358,358,358,358,358,358,294,,,,,,,,,
2020-02-26,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-27,,,,,,,,358,294,292,358,358,358,358,294,,,,,,,,,
2020-02-28,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-29,,,,,294,294,294,294,17,24,6,16,25,25,24,,,,,,,,,
2020-03-01,,,,,,,,,,,,,,,,144,144,144,128,176,176,130,128,144
2020-03-02,19,144,,,,16,24,24,24,24,144,152,144,9,,0,16,16,,,16,16,24,144
2020-03-03,16,24,144,,,,16,24,48,16,152,0,16,48,,17,17,9,0,297,304,16,304,1
2020-03-04,9,8,,,,,,,,,,,,,,,,,,17,1,36,36,4
2020-03-05,4,4,19,,,,294,,294,,294,294,294,294,38,,,,,,,,,
2020-03-06,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-07,,,358,,,,,,,,,,,,,6,,4,4,38,6,6,4,6
2020-03-08,6,,,,,,,,,,,,,,,,,144,16,144,16,56,0,0
2020-03-09,16,16,17,,,,,,,,,,,,,6,,6,6,6,6,,1,6
2020-03-10,19,,,,18,,6,6,,38,38,6,294,6,,144,,144,144,144,144,,144,144
2020-03-11,144,144,,,,,,,16,19,144,144,144,,,17,16,19,19,,16,19,18,18
2020-03-12,,,152,,,152,176,176,176,144,152,176,176,144,,144,152,152,144,176,144,24,144,144
2020-03-13,144,144,,,,,,,,,,,,,,,,,,,,,,
2020-03-14,,,,,17,,6,6,19,6,6,152,144,17,,,294,6,294,262,,36,294,326
2020-03-15,294,,,,,,,,,,,,,,,,,,,146,184,184,,144
2020-03-16,144,,,,152,,,,19,19,147,22,51,358,,294,358,358,,358,358,294,294,
2020-03-17,294,,,,,,,,,,,,,,,17,,145,,57,,432,25,25
2020-03-18,144,176,,,,19,19,146,144,301,6,144,57,144,16,,,,,,,,,
2020-03-19,,,,,36,294,294,294,358,294,292,294,294,294,17,,,,,,,,,
2020-03-20,,,,,,,,,,,,,,,,,,,,,,,,38
2020-03-21,38,6,17,,152,144,176,146,6,294,184,147,152,293,294,,,,,,,,,
2020-03-22,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-23,,,,294,,,294,294,326,51,293,17,1,9,38,,,,,,,,,
2020-03-24,,,,,,,,,,,,,,,,,294,294,,294,294,294,358,294
2020-03-25,294,294,,,56,51,22,22,54,152,6,144,128,144,,294,4,294,294,6,262,6,4,4
2020-03-26,6,,,,,138,146,146,146,19,19,146,128,128,147,,,,,,,,,
2020-03-27,,,,,,,,128,48,24,17,16,24,24,,,,,,,,,,
2020-03-28,,,,,,,294,358,358,294,294,294,294,294,294,,,,,,,,,
2020-03-29,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-30,,,,130,152,24,154,152,152,24,9,17,24,24,54,,,,,,,,,
2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-01,,,,,,1,1,9,8,37,24,16,56,25,152,,,,,,,,,
2020-04-02,,,,,,,,,,,,,,,,294,294,294,36,294,292,38,294,294
2020-04-03,6,292,294,,,,,,,,,,,,155,,,,,,,,,
2020-04-04,,,,,,,,,16,294,18,18,16,358,,294,294,6,6,294,294,294,6,6
2020-04-05,6,294,,,,,,,,,,,,,,,,,,,,,,
2020-04-06,,,4,,,9,9,24,2,18,24,9,0,33,,144,128,144,144,130,128,128,130,130
2020-04-07,128,128,,,,,,,,,,,,,,,,,,,,,,
2020-04-08,,,,,294,294,294,358,356,356,0,292,358,301,,6,6,18,17,6,146,131,6,6
2020-04-09,6,,,,,,,,,,,,,,,,0,4,4,,6,6,6,6
2020-04-10,6,6,294,,,,,,,,,,,,,294,358,294,294,294,294,358,262,38
2020-04-11,294,,,,292,,294,294,294,294,294,294,294,294,294,,,,,,,,,
2020-04-12,,,,19,49,6,17,294,6,358,294,294,292,6,,,,,,,,,,
2020-04-13,,,,,,,294,294,358,292,294,24,294,294,294,,,,,,,,,
2020-04-14,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-15,,,,9,0,9,1,25,24,294,1,6,297,438,,294,358,358,358,294,38,6,358,294
2020-04-16,294,,,,,,,,,,,,,,,,,294,294,294,294,294,294,294
2020-04-17,294,294,,,24,18,18,8,8,24,18,16,154,144,,6,6,2,2,4,4,294,294,326
2020-04-18,,,,,,,,,,,,,,,,38,6,6,294,4,4,22,22,144
2020-04-19,146,146,,294,294,294,358,294,294,294,293,292,56,25,38,,,,,,,,,
2020-04-20,,,,,,144,144,144,146,144,152,144,144,144,,6,17,17,6,6,5,6,6,6
2020-04-21,6,6,,,,,,,,,,,,,,,,,,294,6,38,6,6
2020-04-22,6,38,6,,294,294,294,49,358,292,294,292,294,292,294,,,,,,,,,
2020-04-23,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-24,,,,358,358,358,294,294,294,358,294,294,294,439,,6,358,358,294,358,358,6,326,294
2020-04-25,294,,,,,,,,,,,,,,,,6,,,6,6,6,6,4
2020-04-26,6,4,,356,292,293,292,294,293,293,292,292,317,293,,6,4,326,38,4,4,6,262,6
2020-04-27,326,,,,,,294,294,294,294,294,294,294,294,160,,,,,,,,,
2020-04-28,,,,294,294,294,358,294,294,292,294,294,292,,294,6,262,6,6,6,6,6,18,6
2020-04-29,6,262,6,,294,294,292,294,294,294,294,292,326,293,,6,6,6,4,36,6,4,36,36
2020-04-30,4,1,,,,,,,,,,,,,,,,,,,,,,
2020-05-01,,,,,,,,294,38,19,294,154,153,294,19,,,,,,,,,
2020-05-02,,,,,,,,,,,,,,,,,,4,6,6,6,6,6,6
2020-05-03,6,6,,294,294,294,358,294,294,358,294,294,358,358,,262,4,4,6,4,262,6,6,6
2020-05-04,6,,,,,,,,,,,,,,,294,358,326,326,294,358,358,358,294
2020-05-05,38,358,,,,294,358,294,310,294,292,293,309,292,6,,,,,,,,,
2020-05-06,,,,,,,358,292,358,292,294,292,358,358,,,6,,6,6,262,262,0,1
2020-05-07,6,70,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,,,,,294,294,150,54,293,17,19,57,51,49,70,,,,,,,,,
2020-05-09,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-10,,,,,292,294,70,70,294,1,293,53,53,147,,,6,6,6,0,24,147,144,144
2020-05-11,146,,,,,,,,,,,,,,,,,128,24,24,,128,0,0
2020-05-12,128,128,,,294,358,292,294,294,358,292,292,358,294,,6,38,38,6,6,6,6,6,6
2020-05-13,6,,,,6,294,6,6,6,294,294,294,1,37,262,,,,,,,,,
2020-05-14,,,,,294,294,294,358,294,294,294,294,294,,130,138,130,130,51,6,,6,146,146
2020-05-15,6,6,130,,153,154,154,152,144,154,154,154,155,147,294,,,,,,,,,
2020-05-16,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-17,,,,,,294,358,294,294,358,294,292,294,292,,38,326,326,,262,326,6,70,262
2020-05-18,326,,,,,,,,,,,,,,,,,,,6,6,,6,6
2020-05-19,6,6,17,,,,,,,,,,,,,6,1,6,6,6,6,6,0,0
2020-05-20,0,,,,,,,,,,,,,,,262,262,262,294,294,326,262,262,326
2020-05-21,358,262,,,,293,358,358,358,358,358,294,358,292,262,,,,,,,,,
2020-05-22,,,,,,,,294,294,294,294,358,294,294,,358,358,358,326,294,294,294,294,358
2020-05-23,358,38,,,,294,292,292,294,292,292,292,294,,,,,,,,,,38,38
2020-05-24,6,4,6,,38,294,147,147,144,144,128,128,49,144,6,,,,,,,,,
2020-05-25,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-26,,,,294,358,358,294,17,293,4,292,358,294,292,,,6,6,,6,6,2,6,70
2020-05-27,2,,,,,,,,,,,,,,,,4,4,4,4,6,6,6,262
2020-05-28,6,294,,4,,294,294,294,294,16,6,6,6,38,,6,6,6,1,1,16,0,24,17
2020-05-29,1,,,4,,,,,,,,,,,0,,,,,,,,,
2020-05-30,,,,6,294,292,292,36,292,292,292,294,294,,0,1,1,1,0,0,1,0,1,1
2020-05-31,0,0,18,,,294,294,292,292,294,294,4,294,294,,18,6,152,130,0,0,19,4,4
2020-06-01,4,1,16,,,,,,,,,,,,,,,,,,,,,
2020-06-02,,,,294,294,294,301,294,294,294,294,19,358,19,0,,,,,,,,,
2020-06-03,,,,,,,,,,,,,,,,,,0,0,,,,,
2020-06-04,,,,,,294,294,294,358,358,294,292,,358,,,,,,,,24,17,
2020-06-05,17,,,,,,,,,,,,,,,24,24,24,24,24,8,18,24,9
2020-06-06,18,24,,17,24,24,37,24,0,33,25,24,309,41,1,,,,,,,,,
2020-06-07,,,,,,36,294,294,294,292,294,292,293,294,,262,262,292,326,358,6,262,326,326
2020-06-08,358,358,,,,358,294,294,294,294,292,292,292,,,,,,0,6,6,,,
2020-06-09,,,,292,,,,,,,,,,,294,,,,,,,,,
2020-06-10,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-11,,,,294,294,294,292,292,309,293,293,358,358,294,153,,,,,,,,,
2020-06-12,,,,,,,,,,,,,,,,,,24,24,16,16,24,16,16
2020-06-13,144,176,144,,,,,,,,,,,,18,,,,,,,,,
2020-06-14,,,,,147,18,18,152,,147,147,147,147,147,16,,,,,,,,,
2020-06-15,,,,,147,4,19,153,184,153,25,49,25,,1,2,2,2,2,17,2,17,146,1
2020-06-16,0,16,17,,,,,6,6,152,152,9,19,19,,,130,130,,130,130,130,144,130
2020-06-17,130,152,0,,,,,,,,,,,,,,,,,,,,,
2020-06-18,,,,309,294,294,358,358,294,358,358,155,294,57,6,,,,,,,,,
2020-06-19,,,,,,,,,,,,,,,,,,6,,,,,,6
2020-06-20,262,294,,4,294,37,37,294,294,358,358,358,292,294,6,,,,,,,,,
2020-06-21,,,,,,,,,,,,,,,,6,6,6,6,6,294,4,4,6
2020-06-22,6,6,294,,,,,,,,,,,,6,,,,,,,,,
2020-06-23,,,,,38,,38,38,38,38,38,128,2,2,,2,6,6,2,25,152,152,24,24
2020-06-24,24,152,,24,24,24,144,155,147,184,154,36,294,,,,,,,17,1,24,17,17
2020-06-25,17,24,146,,,17,6,144,24,24,25,154,16,24,,6,,0,6,6,6,17,152,144
2020-06-26,6,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-27,,,294,,,,,,,,,,,,1,,,,,,,,,
2020-06-28,,,,,,,,,,,,,,,,,24,2,18,24,24,17,24,24
2020-06-29,1,17,292,,,,,,,,,,,,,6,6,6,6,6,1,4,4,37
2020-06-30,1,,,,,6,6,38,4,38,6,294,6,6,6,,,,,,,,,
2020-07-01,,,,6,,294,294,294,294,6,358,38,294,,,,144,24,,152,24,24,144,16
2020-07-02,16,144,16,,,,,9,0,1,0,9,1,0,,17,17,17,17,24,2,18,17,17
2020-07-03,2,2,,,,,,,,,,,,,,,,,,,,,,
2020-07-04,,,,6,4,294,294,6,6,6,6,6,292,358,25,,,2,,24,2,2,2,152
2020-07-05,144,,,,,,,,,,,,,,,,,,,,,,,
2020-07-06,,,,24,24,24,24,24,73,16,2,24,19,6,1,,,,,,,,,
2020-07-07,,,,,,,,,,,,,,,,,,,,,,24,24,1
2020-07-08,1,17,6,,,,,,,,,,,,,,,,,,,,0,
2020-07-09,6,,,,,292,294,294,6,294,294,294,358,326,,0,9,,19,6,6,6,6,2
2020-07-10,2,6,,,,,,6,6,36,36,36,294,,,,,,,,,,,24
2020-07-11,0,1,1,,,358,36,6,294,37,33,292,38,294,19,,,,,,,,,
2020-07-12,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-13,,,262,,262,24,0,17,9,9,16,8,33,152,,0,4,4,0,0,6,0,1,6
2020-07-14,147,,,,,,,,,,,,,,,,,1,1,,,1,1,1
2020-07-15,0,24,,25,24,153,73,24,24,144,0,25,2,4,,,17,0,,2,1,2,2,24
2020-07-16,2,,,294,,,,,,,,,,,,24,19,19,,19,0,128,128,17
2020-07-17,128,128,,,,,,24,0,2,19,19,0,,,0,0,,0,0,0,0,24,1
2020-07-18,24,24,24,,,1,24,17,0,17,144,17,2,24,,,,,,154,152,130,154,128
2020-07-19,24,152,56,,,,,,,,,,,,,,,,,,,,,
2020-07-20,,,,,24,24,24,24,0,24,24,41,1,1,,,,17,152,19,19,152,24,17
2020-07-21,24,,,,,,,,,,,,,,,,,,,,,,,16
2020-07-22,,152,,,,1,1,9,1,18,147,17,24,144,,,,144,144,,17,16,18,144
2020-07-23,144,,,,,,,,,,,,,,,144,144,144,128,176,176,176,152,144
2020-07-24,138,144,,24,17,17,24,24,293,4,1,1,24,24,16,,,,,,,,,
2020-07-25,,,,,,,,,,9,4,1,0,0,,24,144,144,24,144,24,24,144,24
2020-07-26,,16,,,,,0,0,9,1,9,9,24,,,,,,,,17,24,16,24
2020-07-27,24,24,16,,,144,152,152,17,17,6,41,41,293,,19,128,130,128,16,16,16,138,138
2020-07-28,128,144,,,,,,,,,,,,,,,,,,,,,,
2020-07-29,,,,,,,,,,0,1,1,2,1,,,,17,2,19,144,128,,2
2020-07-30,2,,,,,,,,,,,,,,,24,,,,,,,,
2020-07-31,,,6,,,,,,,,,,,,,,1,1,2,2,24,24,24,24
2020-08-01,24,,,146,,,,,,,,,,,,17,144,2,144,0,1,1,0,144
2020-08-02,1,128,,,,24,16,154,16,9,9,24,144,,,,,,0,0,,0,0,1
2020-08-03,0,0,17,24,,,,,,,,,,,,,24,1,6,,0,17,0,0
2020-08-04,6,1,,,,,,,,,,,,,,,,,,,,,,
2020-08-05,,,,,6,294,184,184,292,294,6,326,54,6,1,,,,,,,,,
2020-08-06,,,,,,,,,,,,,,,,,,19,,,16,16,16,16
2020-08-07,16,,,,16,,24,16,144,17,8,8,1,24,24,,,,,,,,,
2020-08-08,,,,,,,,,,,,,,,,,,,,,,,24,17
2020-08-09,16,16,,,17,19,19,19,19,16,144,25,2,6,,,,,,,,16,0,16
2020-08-10,16,16,16,,,,6,262,6,6,38,6,6,6,,,2,,,,16,0,0,9
2020-08-11,9,9,,,,,6,38,38,294,,36,294,,,,,,,,,,,
2020-08-12,,,,,6,19,19,152,147,147,294,38,38,293,,6,,,,,6,6,0,144
2020-08-13,144,147,,,,,,,,,,,,,,,,,,,,,,
2020-08-14,,,,294,,,6,6,49,18,152,292,144,24,,17,,,2,18,18,24,2,24
2020-08-15,17,,,,,,,,,,,,,,,,,1,0,,1,,24,24
2020-08-16,19,,19,24,24,24,25,16,128,147,152,128,147,2,17,144,0,147,16,24,2,154,147,24
2020-08-17,24,1,146,17,2,2,24,1,1,146,146,2,144,152,144,0,176,152,147,152,16,24,24,160
2020-08-18,16,16,144,144,0,176,16,24,146,17,0,25,17,1,24,,154,16,1,24,16,16,24,144
2020-08-19,144,1,16,16,16,0,146,25,24,152,2,6,24,24,24,2,16,16,6,24,16,24,1,24
2020-08-20,1,19,16,24,154,144,24,160,146,6,2,17,24,24,130,,16,16,16,0,144,2,2,128
2020-08-21,147,24,25,9,6,176,154,,24,24,24,146,16,160,152,144,,1,16,16,17,144,24,9
2020-08-22,,,,24,1,16,144,152,154,24,147,,,,,24,16,1,24,16,1,,144,16
2020-08-23,24,19,24,19,24,8,17,8,1,146,144,24,,16,1,24,16,0,16,16,2,176,2,19
2020-08-24,16,16,19,24,16,19,152,24,1,1,1,24,297,,,16,144,,1,2,17,16,24,16
2020-08-25,16,16,160,144,4,17,16,24,432,146,154,144,144,155,146,153,24,17,16,1,147,19,17,1
2020-08-26,16,16,0,19,17,1,0,16,1,144,130,144,25,0,9,2,16,19,16,16,24,24,25,144
2020-08-27,155,24,24,24,19,1,1,1,1,24,1,2,19,25,0,24,24,16,24,25,144,0,0,24
2020-08-28,19,24,1,0,1,24,147,144,147,1,155,1,24,16,16,24,18,144,152,144,17,9,144,1
2020-08-29,9,1,144,,,,,,,,144,1,9,9,16,,,,,,16,144,154,144
2020-08-30,9,144,,,,144,9,9,24,,,,,,16,16,16,,,16,24,17,25,24
2020-08-31,25,16,,,,,144,1,1,128,,,,,,,0,24,24,16,24,9,9,17
2020-09-01,144,2,0,24,25,24,24,1,2,16,,,,,146,144,24,16,1,,,,,
2020-09-02,24,24,16,19,24,2,9,1,9,144,,144,,,,4,1,1,6,6,4,,6,
2020-09-03,0,0,,,,358,,,,,292,,,,,,,,,6,6,6,16,24
2020-09-04,24,19,16,,,,294,294,294,294,358,294,294,294,70,,,,,,,,,
2020-09-05,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-06,,,6,,,,,,,,,,,,,1,,,2,6,17,17,17,1
2020-09-07,1,,,,,,,,,,,,,,,,,,,,,,,
2020-09-08,,,,358,294,262,6,294,294,294,292,6,294,293,24,,,,,,,,,
2020-09-09,,,,,,,,,,,,,,,,,1,0,1,1,0,0,1,0
2020-09-10,0,4,356,,,,,,,,,,,,,292,4,6,6,292,292,6,356,324
2020-09-11,324,,,,358,294,358,326,356,294,294,292,326,326,,,,,,17,,,0,6
2020-09-12,6,,,,,,,294,,,358,294,,,,,,,,,,,,
2020-09-13,,,,,144,1,358,294,294,294,9,294,144,144,,18,147,0,0,17,0,0,16,16
2020-09-14,16,6,,,,,,,,,,,,,,,,,,,,,,
2020-09-15,,,,,,,,6,358,4,4,292,358,294,,,24,,,,2,2,2,
2020-09-16,18,,,,,,,,,,,,,,,,1,,,,0,0,4,144
2020-09-17,0,0,,,326,294,358,292,294,292,294,294,294,292,,2,6,6,6,17,17,1,1,6
2020-09-18,1,,,,,,294,294,294,294,294,294,294,358,0,,,,,,,,,
2020-09-19,,,,358,292,292,358,294,358,356,292,292,292,,,6,6,4,4,4,4,4,4,4
2020-09-20,1,0,0,,,,294,294,292,292,294,358,358,294,,6,6,6,6,6,0,4,6,4
2020-09-21,6,6,294,,,,,,,,,,,,,,,,,,,,,
2020-09-22,,,,,,294,294,,294,294,294,358,358,358,4,,,,,,,,,
2020-09-23,,,,,,,,,,,,,,,,,0,,4,,4,4,,
2020-09-24,,,,,,,,,358,294,294,358,294,358,4,,,,,,,,,
2020-09-25,,,,,,,,,,,,,,,,0,294,294,,6,,6,4,6
2020-09-26,6,6,292,,,,,,,,,,,,,6,6,6,6,6,6,6,4,6
2020-09-27,6,,,,292,294,294,294,294,294,294,294,310,294,292,,,,,,,,,
2020-09-28,,,292,,,,,,,,,,,,,,,,,,,,6,6
2020-09-29,1,1,1,,,,292,358,292,292,292,358,292,358,,,294,,,,294,,36,36
2020-09-30,358,294,,,,,,,,,,,,,,,,,,,,,,
2020-10-01,,,,294,,,358,292,294,358,294,358,294,292,294,,,,,,,,,
2020-10-02,,,,,,,,,,,,,,,,,,,,294,294,294,4,4
2020-10-03,4,4,,,358,,294,294,292,358,18,294,18,6,,4,,294,294,358,358,358,6,6
2020-10-04,4,,,294,,,,,,,,,,,4,,,,,,,,,
2020-10-05,,,,358,,294,294,294,292,356,358,358,294,,,,,,294,38,6,294,294,38
2020-10-06,294,326,326,,,,,,,,,294,294,,,,,,,,294,,358,294
2020-10-07,358,292,,,,,,,,,,,,,,,,,,,,,,
2020-10-08,,,,,294,,294,294,294,294,294,294,292,292,,,294,,294,358,294,294,358,358
2020-10-09,294,,,,,,,,,,,,,,,,,,,,,,,294
2020-10-10,294,,,,292,358,294,293,358,358,358,358,358,358,294,,,,,,,,,
2020-10-11,,,,,,,,,,,,,,,,4,4,38,262,262,6,6,262,6
