,00:00:00,01:00:00,02:00:00,03:00:00,04:00:00,05:00:00,06:00:00,07:00:00,08:00:00,09:00:00,10:00:00,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00
2019-02-13,358.0,326.0,336.6666666666667,,310.0,,,174.0,250.0,272.3333333333333,314.2857142857143,314.22222222222223,302.1,261.3636363636364,,143.25,134.0,82.5,136.66666666666666,139.25,133.0,130.85714285714286,131.2,134.4
2019-02-14,133.66666666666666,130.85714285714286,,,,,,,,,,,,,,,,,,,,,,
2019-02-15,,,,,21.666666666666668,36.666666666666664,47.22222222222222,74.5,76.3913043478261,96.96428571428571,92.83333333333333,89.60975609756098,96.48936170212765,96.43396226415095,4.0,,,,,,,,,
2019-02-16,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-17,,,,,292.0,,326.75,326.75,320.85714285714283,328.72727272727275,362.1333333333333,360.8421052631579,337.21875,343.20512820512823,358.0,,,,,,,,,
2019-02-18,,,,,,,,,,,,,,,,,,24.0,,,152.0,152.0,,
2019-02-19,253.16666666666666,294.0,292.0,,,,,,,,,,,,1.0,,,,,,,,,
2019-02-20,,,,,,358.0,,294.0,326.0,358.0,326.0,294.0,325.5,293.14285714285717,,175.0,2.5,3.6666666666666665,112.66666666666667,79.0,79.0,231.0,161.33333333333334,230.0
2019-02-21,219.33333333333334,186.71428571428572,,,1.0,,24.0,106.0,112.33333333333333,140.5,166.15384615384616,191.8125,190.1,,230.0,198.0,238.0,230.0,70.0,178.8,150.0,191.6,326.0,150.0
2019-02-22,150.0,16.666666666666668,6.0,,,,,309.5,326.0,342.0,306.0,264.7368421052632,253.125,256.5882352941176,27.5,,,,,,,,,
2019-02-23,,,292.0,,,,,,,,,,,,,,,,,,,,,
2019-02-24,,,,,,,325.0,358.0,314.3333333333333,310.1818181818182,330.5,342.0833333333333,343.94444444444446,357.7894736842105,,88.75,28.5,172.5,102.0,166.0,118.0,158.0,215.6,234.57142857142858
2019-02-25,188.8,,,,,,,,,,,,,,,,,,,,,6.0,6.0,
2019-02-26,,,,,,,11.5,14.0,49.6,101.75,187.33333333333334,205.75,208.69230769230768,166.94117647058823,,358.0,358.0,294.0,358.0,314.6666666666667,294.0,208.0,358.0,358.0
2019-02-27,336.6666666666667,,,,,,,,,,,,,,,19.0,,16.0,,16.5,16.5,9.0,102.33333333333333,149.0
2019-02-28,155.5,106.5,,,292.0,358.0,325.0,336.0,319.2,282.44444444444446,214.0909090909091,157.0,110.3157894736842,83.41666666666667,326.0,,,,,,,,,
2019-03-01,,,,,,,,309.0,342.0,314.6666666666667,339.14285714285717,357.6,330.2857142857143,322.0,1.0,,,,,,,,,
2019-03-02,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-03,,,,,4.0,4.0,218.0,325.2,315.7142857142857,319.8333333333333,308.15384615384613,308.3529411764706,304.39130434782606,311.6923076923077,294.0,,,,,,,,,
2019-03-04,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-05,,,6.0,,,,,,,,,,,,1.0,,,,,,,,,
2019-03-06,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,6.0,12.0,18.0
2019-03-07,7.5,6.166666666666667,,54.0,6.0,26.333333333333332,61.0,243.57142857142858,267.90909090909093,279.8666666666667,313.45,306.95652173913044,314.8235294117647,315.6511627906977,128.0,,,,,,,,,
2019-03-08,,,,,128.0,,144.0,148.0,143.5,143.5,142.0,138.57142857142858,131.2,128.4,24.0,,,,,,,,,
2019-03-09,,,,326.0,293.0,292.0,305.2,310.8181818181818,302.84615384615387,307.2307692307692,312.9230769230769,322.9230769230769,330.14285714285717,,,144.66666666666666,146.0,133.33333333333334,148.0,144.0,144.66666666666666,,128.0,142.0
2019-03-10,149.33333333333334,160.0,136.0,,,16.0,144.0,118.4,102.66666666666667,97.8,75.42857142857143,91.63636363636364,120.0,105.0,152.0,,,,,,,,,
2019-03-11,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-12,,,,,,26.666666666666668,26.666666666666668,64.0,49.0,27.428571428571427,48.71111111111111,67.05084745762711,109.73972602739725,161.92631578947368,59.333333333333336,,,,,,,,,
2019-03-13,,,,,,,,,,,,,,,,491.3333333333333,,,,,,,,
2019-03-14,,,,2.5,164.0,83.25,83.625,131.75,109.9375,149.88235294117646,256.7142857142857,263.44,260.8333333333333,248.2,294.0,,,,,,,,,
2019-03-15,,,,,,,,,,,321.77777777777777,314.3333333333333,310.4736842105263,,146.0,,,,,,,,,
2019-03-16,,,19.0,,,,,,,,,,,,,9.0,70.0,56.75,4.75,45.875,61.333333333333336,60.666666666666664,162.0,37.875
2019-03-17,51.583333333333336,69.36363636363636,91.2,,2.0,2.0,180.0,91.0,110.0,141.0,169.14285714285714,76.0,101.0,148.75,,,,,,,,,,
2019-03-18,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-19,,,,,292.0,,,294.0,293.0,325.0,,314.6666666666667,336.6666666666667,358.0,,,,326.0,,326.0,294.0,36.0,326.0,294.0
2019-03-20,252.5,217.33333333333334,,,,,,,,,,,,,,,,,,,,,,
2019-03-21,,,,36.666666666666664,86.375,142.8181818181818,105.93333333333334,57.11538461538461,57.86206896551724,129.0344827586207,150.0,181.71428571428572,189.64864864864865,165.22857142857143,1.0,,,,,,,,,
2019-03-22,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-23,,,,357.0,358.0,,326.0,336.6666666666667,319.6,322.44444444444446,347.84615384615387,366.2,348.95454545454544,346.0740740740741,,82.5,56.666666666666664,11.5,58.0,30.0,35.5,17.0,12.5,81.5
2019-03-24,123.0,,,,,,294.0,294.0,294.0,150.0,150.0,182.0,326.0,294.0,292.0,,,,,,,,,
2019-03-25,,,,,,358.0,,294.0,201.66666666666666,226.42857142857142,242.0,294.0,303.14285714285717,,,,,294.0,294.0,294.0,294.0,230.0,172.66666666666666,208.22222222222223
2019-03-26,261.7142857142857,215.55555555555554,172.0,,100.5,30.5,75.71428571428571,119.91666666666667,104.73333333333333,107.23529411764706,111.04761904761905,101.46153846153847,153.63636363636363,197.25806451612902,147.0,,,,,,,,,
2019-03-27,,,38.0,,,,,,,,,,,,,,,,,,,,,
2019-03-28,,,292.0,,,,,,,,,,,,36.0,,,,,,,,,
2019-03-29,,,,,,,,,,,,,,,,,310.0,326.0,358.0,358.0,358.0,,358.0,358.0
2019-03-30,358.0,358.0,144.0,,,,,,,,,,,,154.0,,,,,,,,,
2019-03-31,,,,,,,,,,,160.0,207.84615384615384,232.375,,6.0,,,,,,,,,
2019-04-01,,,,341.0,326.0,294.0,293.0,292.5,325.0,292.3333333333333,294.25,344.0,317.125,331.6,,6.0,,,,,130.0,138.0,138.0,130.0
2019-04-02,138.0,103.0,130.0,,,292.0,,294.0,310.0,332.4,336.6666666666667,329.55555555555554,313.38461538461536,287.625,,,,,,,,,,
2019-04-03,,,,,,,,,,,,,,,,,,,,,,,,185.2
2019-04-04,164.0,208.0,222.25,,,358.0,,294.0,294.0,325.5,329.7142857142857,336.0,348.85714285714283,325.5,,149.33333333333334,160.0,144.0,139.2,90.0,118.75,133.0,132.0,138.5
2019-04-05,138.66666666666666,152.42857142857142,,,,,,,,,,,,,,,,,,,,,,
2019-04-06,,,,292.0,,292.0,292.0,332.0,336.3333333333333,340.54545454545456,353.45454545454544,347.8888888888889,337.1818181818182,346.3478260869565,,19.625,53.54545454545455,65.75,110.42857142857143,120.25,150.1,186.0,138.36363636363637,105.11111111111111
2019-04-07,97.57142857142857,,,,,,,,,,,,,,,,,,,,,,,
2019-04-08,,,,,,,,292.0,358.0,358.0,357.5,320.2857142857143,310.54545454545456,288.1818181818182,,219.33333333333334,198.0,294.0,,250.66666666666666,262.0,358.0,342.0,336.6666666666667
2019-04-09,326.0,,,,,,,315.3333333333333,315.3333333333333,358.0,336.6666666666667,315.3333333333333,326.0,326.0,76.5,,,,,,,,,
2019-04-10,,,,293.0,315.0,284.2,291.09090909090907,304.4166666666667,308.6578947368421,297.1929824561403,280.2837837837838,270.2857142857143,265.982905982906,,451.8333333333333,463.7083333333333,463.13793103448273,397.80645161290323,316.7631578947368,263.1860465116279,277.39473684210526,297.8,238.83333333333334,171.8846153846154
2019-04-11,166.6315789473684,227.65217391304347,182.0,,314.6666666666667,345.2,325.8,313.375,306.95652173913044,308.08,307.54545454545456,304.5238095238095,303.0888888888889,300.40816326530614,294.0,,,,,,,,,
2019-04-12,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-13,,,,,,,73.33333333333333,72.42857142857143,51.22222222222222,73.9090909090909,59.714285714285715,77.2,112.0,95.3157894736842,,11.285714285714286,10.125,8.8,19.8,16.0,17.5,13.857142857142858,17.166666666666668,11.777777777777779
2019-04-14,18.0,,,,,,,,,,,,,,,,166.0,,,294.0,358.0,326.0,294.0,294.0
2019-04-15,,,,,,49.0,309.0,169.66666666666666,169.0,215.57142857142858,181.57142857142858,201.55555555555554,194.0,197.76923076923077,,134.0,262.0,,6.0,6.0,19.0,10.166666666666666,59.125,93.6
2019-04-16,78.83333333333333,,,,,,,,,,,,,,292.0,,,,,,,,,
