,00:00:00,01:00:00,02:00:00,03:00:00,04:00:00,05:00:00,06:00:00,07:00:00,08:00:00,09:00:00,10:00:00,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00
2019-12-16,,37,,294,,358,,358,,293,,358,,294,292,,294,,358,,294,,358,
2019-12-17,294,,294,,,,,,,,,,,,,,,,,,,,,
2019-12-18,,,301,,293,,294,,358,,358,,358,,,,,,294,,326,,186,
2019-12-19,22,,,,,,,,,,,,,,,176,,147,,2,,38,,6
2019-12-20,,38,,,,,358,,358,,358,,358,,294,,,,294,,358,,294,
2019-12-21,294,,,,,,,294,,294,,294,,,294,,294,,358,,294,,358,
2019-12-22,358,,,,,,4,,294,,293,,22,,,,,,,144,,144,,144
2019-12-23,,144,,,,,,147,,144,,144,,144,,,,,154,,147,,22,
2019-12-24,146,,,,,,,,,,,,,,,,,,,,,,,
2019-12-25,,,292,,358,,294,,294,,294,,294,,294,,6,,6,,6,,6,
2019-12-26,292,,,,,,,,,,,,,,,294,,,,294,,,,294
2019-12-27,,294,292,,358,,358,,294,,358,,294,,147,,154,,38,,18,,154,
2019-12-28,1,,,,,,,,,,,,,,6,,36,,6,,6,,6,
2019-12-29,0,,358,,292,,358,,4,,294,,293,,294,,294,,294,,292,,292,
2019-12-30,294,,,292,,294,,358,,294,,358,,294,,,,,294,,358,,358,
2019-12-31,6,,294,,294,,294,,358,,294,,294,,,,,,,,,,,
2020-01-01,,,,292,,294,,292,,294,,313,,317,294,,294,,294,,294,,293,
2020-01-02,294,,24,,,,,,,,,,,,,,,,,,,,,
2020-01-03,,,294,,292,,292,,358,,358,,294,,292,,,,294,,294,,294,
2020-01-04,358,,,,,,,,,,,,,,,,,,,,,294,,294
2020-01-05,,294,,,,,,,294,,358,,,,294,,,,,,294,,294,
2020-01-06,,,,,,,,,,,,,,,294,,294,,358,,294,,358,
2020-01-07,294,,294,,292,,358,,294,,358,,356,,,,,294,,358,,294,,294
2020-01-08,,294,,294,,294,,358,,294,,292,,294,294,,294,,0,,38,,294,
2020-01-09,19,,294,,,,,,,,,,,,,,,,,,,,,
2020-01-10,,,24,,6,,19,,292,,294,,56,,19,,6,,294,,33,,22,
2020-01-11,310,,,,,,,,,,,,,,,,,,,,,,,
2020-01-12,,,294,,294,,294,,292,,313,,317,,294,,294,,294,,294,,358,
2020-01-13,358,,,,,,,,,,,,,,,,,,294,,358,,294,
2020-01-14,294,,,,,,294,,358,,294,,292,,,,,,358,,294,,294,
2020-01-15,294,,,,,,,,,17,,17,,17,,,,,,,,,,
2020-01-16,152,,24,,152,,152,,144,,144,,16,,,,,,,,,,,
2020-01-17,,,,144,,147,,144,,1,,25,,144,294,,294,,294,,294,,294,
2020-01-18,358,,294,,,,,,,,,,,,,,,,,,,,,
2020-01-19,,,294,,294,,356,,358,,358,,19,,38,,38,,262,,358,,358,
2020-01-20,294,,,,,,,,,,,,,,,,,,,17,,146,,152
2020-01-21,,144,53,,17,,294,,17,,144,,358,,16,,16,,16,,144,,144,
2020-01-22,16,,,36,,36,,6,,2,,6,,,294,,4,,4,,6,,38,
2020-01-23,6,,,,,,358,,292,,294,,292,,,,,294,,294,,294,,262
2020-01-24,,292,,,,,,,,292,,,,294,,,,,,,294,,294,
2020-01-25,294,,,,,,,,,,,,,,,,,,,,,,,
2020-01-26,,,,,,,292,,294,,358,,358,,294,,358,,294,,294,,358,
2020-01-27,294,,,,,,,,,,,,,,,,,,,57,,22,,56
2020-01-28,,2,293,,292,,294,,358,,358,,294,,294,,294,,294,,294,,358,
2020-01-29,294,,,,,,,,,,,,,,36,,294,,294,,6,,294,
2020-01-30,294,,,,,,55,,294,,152,,57,,,,,,294,,38,,262,
2020-01-31,294,,,,,,,,,,,,,,,,,,,,,,,
2020-02-01,,,,,,,,,294,,292,,292,,,,,,,,,,,
2020-02-02,,,,152,,55,,152,,19,,155,,294,24,,24,,16,,16,,16,
2020-02-03,24,,144,,,,,,,,,,,,,,,,,,,,,
2020-02-04,,,9,,6,,17,,19,,56,,18,,154,,147,,24,,146,,154,
2020-02-05,154,,,,,,,,,,,,,,,4,,6,,6,,6,,6
2020-02-06,,6,294,,294,,358,,293,,9,,317,,6,,19,,147,,6,,6,
2020-02-07,310,,,292,,152,,6,,294,,294,,,6,,57,,38,,38,,56,
2020-02-08,152,,294,,294,,293,,293,,292,,292,294,,294,,294,,294,,294,,294
2020-02-09,,294,,,,,,294,,358,,294,,294,6,,294,,358,,22,,53,
2020-02-10,57,,,,,,,,,,,,,,,,,,,,,,,
2020-02-11,,,128,,152,,19,,294,,358,,292,,9,,41,,25,,56,,9,
2020-02-12,24,,,,,,,,,,,,,,,,,,,294,,294,,38
2020-02-13,,6,,,,,358,,294,,294,,293,,,,,,294,,292,,38,
2020-02-14,326,,,,,,,,,,,,,,53,,38,,294,,294,,294,
2020-02-15,294,,356,,293,,294,,292,,294,,294,,294,,294,,294,,294,,38,
2020-02-16,294,,,292,,294,,19,,54,,294,,49,358,,4,,292,,293,,309,
2020-02-17,294,,184,,,,,,,,,,,,,,,,,154,,154,,49
2020-02-18,,36,,,,,,358,,294,,358,,317,6,,57,,57,,294,,294,
2020-02-19,358,,,,,,,,,,,,,,,,,,,,,,,
2020-02-20,,,292,,294,,358,,292,,356,,358,,294,,358,,294,,6,,358,
2020-02-21,1,,,,,,,,,,,,,,,,,,,24,,25,,25
2020-02-22,,24,,,,,144,,176,,144,,154,,24,,,,2,,24,,19,
2020-02-23,24,,,17,,144,,17,,128,,147,,6,294,,294,,49,,294,,24,
2020-02-24,294,,294,,292,,292,,294,,294,,294,,,,,294,,6,,294,,38
2020-02-25,,294,,294,,358,,294,,358,,358,,358,358,,294,,358,,294,,358,
2020-02-26,358,,,,,,,,,,,,,,,,,,,,,,,
2020-02-27,,,,,,,358,,358,,358,,358,,294,,294,,294,,294,,358,
2020-02-28,358,,,,,,,,,,,,,,,,,,,,,,,144
2020-02-29,,24,294,,6,,6,,6,,6,,19,,24,,16,,24,,19,,19,
2020-03-01,6,,,,,,,,,,,,,,144,,144,,130,,6,,152,
2020-03-02,144,,16,,24,,25,,24,,24,,16,,56,,16,,25,,144,,17,
2020-03-03,24,,8,,,,,16,,16,,48,,16,16,,73,,9,,1,,24,
2020-03-04,57,,,,,,,,,,,,,,,,,,,,,,,
2020-03-05,,17,,294,,,,294,,294,,294,,294,,,,,184,,146,,49,
2020-03-06,294,,,,,,,,,,,,,,,,,,,,,,,
2020-03-07,,,358,,294,,294,,358,,358,,438,,6,,6,,6,,19,,6,
2020-03-08,2,,,,,,,,,,,,,,,16,,144,,24,,147,,144
2020-03-09,,24,,,,,,,,,,,,,,,,,,,,,,
2020-03-10,,,,18,,6,,38,,6,,294,,262,,,,,144,,144,,144,
2020-03-11,128,,,,,,24,,144,,19,,144,16,,17,,17,,16,,19,,16
2020-03-12,,18,,,,,,176,,152,,176,,176,,,,,144,,144,,144,
2020-03-13,176,,144,,,,,,,,,,,,,,,,,,,,,
2020-03-14,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-15,,,,,,,,,,,,,,,,146,,,,184,,48,,
2020-03-16,,144,,,,,,,,,,,,,,,,,,,,,,
2020-03-17,,,,,,,,,,,,,,,17,,57,,144,,48,,48,
2020-03-18,24,,,,,,18,,292,,358,,55,,,,,,,,1,,6,
2020-03-19,6,,6,36,,4,,358,,294,,294,,294,294,,294,,292,,56,,294,
2020-03-20,56,,292,,,,,,,,,,,,,,,,,,,,,
2020-03-21,,,,155,,152,,176,,6,,4,,4,294,,294,,358,,358,,294,
2020-03-22,150,,,,,,,,,,,,,,,,,,,,,,,
2020-03-23,,,294,,294,,51,,6,,441,,24,,6,,6,,6,,17,,184,
2020-03-24,294,,,,,,,,,,,,,,,294,,294,,358,,358,,294
2020-03-25,,358,56,,54,,152,,176,,138,,146,,294,,4,,294,,70,,294,
2020-03-26,294,,,146,,152,,146,,128,,130,,144,144,,128,,154,,154,,128,
2020-03-27,24,,128,,24,,144,,56,,56,,24,24,,438,,502,,128,,22,,138
2020-03-28,,128,,292,,356,,358,,294,,294,,292,294,,294,,294,,294,,294,
2020-03-29,294,,,,,,,,,,,,,,,,,,,,,,,
2020-03-30,,,130,,18,,24,,24,,8,,19,,294,,358,,358,,294,,294,
2020-03-31,38,,,,,,,,,,,,,,,,,,,,,38,,18
2020-04-01,,6,1,,1,,152,,184,,1,,144,,24,,16,,144,,128,,128,
2020-04-02,128,,,,,,,,,,,,,,294,,294,,49,,55,,37,
2020-04-03,4,,294,,294,,356,,292,,317,,297,,155,,144,,144,,144,,154,
2020-04-04,154,,128,16,,38,,144,,358,,144,,16,292,,262,,4,,294,,6,
2020-04-05,294,,6,,,,,,,,,,,,,,,,,,,38,,4
2020-04-06,,37,,9,,9,,48,,153,,33,,24,128,,128,,128,,128,,130,
2020-04-07,128,,,,,,,,,,,,,,,,,,,,,,,
2020-04-08,,,294,,294,,292,,294,,1,,356,,6,,6,,18,,144,,154,
2020-04-09,19,,,,,,,,,,,,,,,,,,,6,,17,,17
2020-04-10,,6,294,,4,,292,,358,,294,,358,,,,,,294,,294,,294,
2020-04-11,358,,,292,,294,,294,,294,,294,,358,294,,294,,294,,294,,294,
2020-04-12,358,,6,,294,,294,,293,,309,,144,6,,6,,38,,18,,49,,153
2020-04-13,,6,,358,,358,,294,,294,,292,,294,2,,38,,19,,54,,18,
2020-04-14,294,,,,,,,,,,,,,,,,,,,,,,,
2020-04-15,,,24,,1,,9,,19,,24,,292,,,,,,294,,262,,38,
2020-04-16,294,,,,,,,,,,,,,,,,,,,294,,294,,294
2020-04-17,,294,19,,144,,152,,24,,144,,152,,6,,6,,38,,6,,6,
2020-04-18,6,,,,,,,,,,,,,,6,,294,,38,,262,,36,
2020-04-19,36,,293,,294,,292,,294,,294,,146,,294,,294,,294,,6,,6,
2020-04-20,6,,38,,,,,,,,,,,,,,,,,,,,,
2020-04-21,,,294,,,,,,,,,,,,,,,,,294,,37,,38
2020-04-22,,294,,294,,294,,6,,294,,292,,294,294,,294,,294,,36,,36,
2020-04-23,144,,294,,,,,,,,,,,,,,,,,,,,,
2020-04-24,,,294,,294,,292,,294,,294,,293,,358,,6,,326,,294,,294,
2020-04-25,326,,,,,,,,,,,,,,,,,,,,,,,
2020-04-26,,,,,,,294,,358,,292,,293,,,,,,4,,4,,6,
2020-04-27,6,,,294,,294,,294,,294,,294,,294,160,,18,,138,,128,,128,
2020-04-28,147,,294,,294,,358,,292,,294,,294,262,,294,,6,,6,,6,,6
2020-04-29,,262,,294,,294,,292,,294,,294,,294,6,,6,,4,,4,,326,
2020-04-30,4,,,,,,,,,,,,,,,,,,,,,,,
2020-05-01,,,294,,176,,144,,176,,262,,294,,6,,154,,6,,154,,147,
2020-05-02,144,,,,,,,,,,,,,,,,,,,6,,6,,6
2020-05-03,,4,294,,294,,293,,294,,294,,292,,262,,6,,6,,6,,6,
2020-05-04,6,,,,,,,,,,,,,,294,,358,,4,,292,,294,
2020-05-05,294,,294,,358,,294,,294,,310,,294,,6,,6,,6,,6,,4,
2020-05-06,25,,4,,,,,,,,,,,,,,,,,,,,,
2020-05-07,,,292,,,,,,,,,,,,,,,,,38,,36,,36
2020-05-08,,19,,53,,55,,147,,22,,49,,144,294,,294,,358,,294,,358,
2020-05-09,262,,,,,,,,,,,,,,,,,,,,,,,
2020-05-10,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-11,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-12,,,294,,292,,292,,292,,293,,53,,6,,6,,4,,6,,6,
2020-05-13,6,,,6,,6,,38,,294,,294,,38,262,,38,,4,,262,,6,
2020-05-14,6,,294,,292,,294,,294,,294,,358,,,,,130,,146,,128,,128
2020-05-15,,128,,,,,,,,,,,,,,,,,,,,,,
2020-05-16,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-17,,,294,,294,,292,,294,,294,,294,,326,,326,,4,,326,,6,
2020-05-18,6,,,,,,,,,,,,,,,,,,,,,,,
2020-05-19,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-20,,,,,,,,,,,,,,,38,,262,,262,,262,,4,
2020-05-21,294,,292,,358,,358,,294,,358,,294,,358,,294,,294,,294,,38,
2020-05-22,38,,,,,,,294,,294,,292,,294,,,,,294,,294,,294,
2020-05-23,292,,294,,358,,293,,292,,294,,294,,,,,,,6,,6,,38
2020-05-24,,36,,294,,179,,154,,49,,147,,176,6,,6,,4,,358,,6,
2020-05-25,326,,292,,,,,,,,,,,,,,,,,,,,,
2020-05-26,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-27,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-28,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-29,,,,4,,38,,38,,176,,144,,144,6,,0,,1,,0,,0,
2020-05-30,24,,6,,294,,292,,292,,294,,294,0,,0,,1,,1,,1,,1
2020-05-31,,1,,358,,292,,294,,294,,294,,294,18,,2,,1,,19,,19,
2020-06-01,0,,,,,,,,,,,,,,,,,,,,,,,
2020-06-02,,,292,,294,,4,,358,,358,,294,,0,,0,,2,,0,,1,
2020-06-03,6,,,,,,,,,,,,,,,1,,,,0,,0,,0
2020-06-04,,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-05,,,,,,,,,,,,,,,17,,24,,24,,24,,16,
2020-06-06,24,,24,,37,,292,,294,,292,,293,,1,,16,,24,,24,,24,
2020-06-07,1,,,36,,294,,262,,294,,293,,292,358,,4,,4,,294,,294,
2020-06-08,36,,294,,292,,292,,358,,294,,293,,,,,,,,,0,,0
2020-06-09,,0,,294,,294,,358,,294,,358,,294,294,,358,,294,,358,,294,
2020-06-10,294,,,,,,,,,,,,,,,,,,,,,,,
2020-06-11,,,294,,294,,358,,294,,294,,292,,152,,18,,144,,16,,6,
2020-06-12,152,,,,,,,,,,,,,,,16,,1,,24,,24,,1
2020-06-13,,24,144,,1,,294,,292,,294,,24,,18,,24,,16,,24,,17,
2020-06-14,17,,,147,,18,,147,,152,,18,,6,16,,152,,1,,1,,1,
2020-06-15,0,,,,,,,,,,,,,,,,,,,,,,,
2020-06-16,,,,152,,152,,18,,22,,24,,33,130,,128,,130,,6,,6,
2020-06-17,2,,6,,,,,,,,,,,,,,,,,,,,,
2020-06-18,,,294,,294,,294,,294,,294,,294,,358,,6,,6,,154,,294,
2020-06-19,326,,,,,,,,,,,,,,,,,,,,,,,262
2020-06-20,,6,294,,294,,19,,262,,49,,358,,326,,358,,6,,6,,6,
2020-06-21,6,,,,,,,,,,,,,,,,,,,,,,,
2020-06-22,,,294,,294,,292,,438,,294,,294,,6,,6,,4,,6,,130,
2020-06-23,6,,,,,,,,,,,,,,,,,,,,,,,
2020-06-24,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-25,,,,144,,6,,24,,154,,24,,16,6,,152,,17,,152,,1,
2020-06-26,0,,6,,,,,,,,,,,,,,,,,,,,,
2020-06-27,,,17,,1,,19,,262,,294,,37,,1,,128,,128,,128,,155,
2020-06-28,144,,,,,,,,,,,,,,,16,,19,,24,,17,,17
2020-06-29,,2,38,,358,,294,,294,,292,,6,,6,,6,,6,,6,,6,
2020-06-30,0,,,6,,38,,38,,4,,6,,292,6,,6,,4,,0,,6,
2020-07-01,6,,38,,292,,294,,38,,292,,294,144,,152,,152,,144,,24,,24
2020-07-02,,24,,,,,,,,,,,,,,,,,,,,,,
2020-07-03,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-04,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-05,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-06,,,24,,16,,16,,17,,289,,6,,2,,1,,24,,0,,24,
2020-07-07,24,,,,,,,,,,,,,,,,,,1,,2,,17,
2020-07-08,18,,6,,294,,9,,6,,356,,358,,,,,,6,,6,,1,
2020-07-09,1,,,,,,,,,,,,,,,,,,,,,,,
2020-07-10,,,6,,24,,16,,24,,24,,17,,,,,,,,,1,,0
2020-07-11,,1,,,,,,,,,,,,,,,,,,,,,,
2020-07-12,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-13,,,0,,24,,24,,24,,24,,33,,0,,0,,0,,0,,1,
2020-07-14,0,,,,,,,,,,,,,,,,,,,,,,,
2020-07-15,,,56,,56,,201,,297,,297,,144,,1,,2,,0,,0,,17,
2020-07-16,24,,,294,,6,,16,,0,,17,,24,16,,19,,17,,128,,128,
2020-07-17,1,,,,,,,,,,,,,,,,,,,,,,,
2020-07-18,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-19,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-20,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-21,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-22,,24,1,,265,,152,,17,,17,,144,,17,,144,,17,,144,,138,
2020-07-23,147,,,,,,,,,,,,,,16,,16,,144,,17,,17,
2020-07-24,144,,24,,17,,24,,9,,1,,24,,16,,16,,176,,146,,154,
2020-07-25,154,,,,,,,,,,,,,,,,,,,,,,,
2020-07-26,,,,,,,0,,0,,9,,24,,,,,,,,,,,128
2020-07-27,,24,,144,,152,,18,,4,,19,,41,19,,146,,144,,128,,154,
2020-07-28,152,,,,,,,,,,,,,,,,,,,,,,,
2020-07-29,,,,,,,1,,2,,6,,1,,,,,,2,,6,,6,
2020-07-30,2,,,,,,,,,,,,,,,,,,,16,,16,,16
2020-07-31,,1,6,,292,,294,,292,,294,,6,,17,,1,,24,,18,,24,
2020-08-01,17,,,,,,,,,,,,,,,,,,,,,,,
2020-08-02,,,9,,9,,144,,144,,153,,16,,,,,0,,17,,0,,2
2020-08-03,,0,,,,,,,,,,,,,,,,,,,,,,
2020-08-04,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-05,,,294,,6,,4,,37,,292,,294,,6,,2,,6,,19,,2,
2020-08-06,2,,,,,,,,,,,,,,,16,,19,,16,,19,,1
2020-08-07,,24,9,,16,,24,,17,,16,,17,,2,,1,,1,,24,,24,
2020-08-08,24,,,,,,,,,,,,,,24,,17,,16,,0,,2,
2020-08-09,24,,,,,,,,,,,,,,,,,,,,,,,
2020-08-10,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-11,,,6,,292,,292,,0,,6,,6,,,,,,,,,1,,16
2020-08-12,,1,,6,,6,,37,,33,,152,,4,6,,6,,6,,17,,18,
2020-08-13,25,,,,,,,,,,,,,,,,,,,,,,,
2020-08-14,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-15,,,,,,,,,,,,,,,,,,,,1,,19,,144
2020-08-16,,18,,2,,6,,128,,1,,147,,64,,,,,,,,,,
2020-08-17,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-18,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-19,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-20,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-21,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-22,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-23,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-24,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-25,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-26,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-27,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-28,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-29,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-30,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-31,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-01,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-02,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-03,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-04,,,,294,,292,,294,,358,,294,,294,70,,6,,6,,326,,326,
2020-09-05,0,,294,,,,,,,,,,,,,,,,,,,,,
2020-09-06,,,6,,294,,292,,294,,358,,358,,,,,,17,,6,,6,
2020-09-07,0,,,,,,,,,,,,,,,,,,,,,,,
2020-09-08,,,292,,294,,356,,292,,292,,292,,24,,24,,144,,24,,128,
2020-09-09,1,,,,,,,,,,,,,,1,,0,,0,,1,,0,
2020-09-10,1,,293,,356,,260,,292,,292,,0,,68,,4,,6,,292,,260,
2020-09-11,6,,,294,,,,294,,358,,358,,358,,,,,0,,0,,6,
2020-09-12,6,,294,,358,,358,,358,,358,,358,,,,,,,,,,,
2020-09-13,,,,144,,22,,294,,152,,6,,6,18,,6,,18,,6,,6,
2020-09-14,6,,,,,,,,,,,,,,,,,,,,,,,
2020-09-15,,,,,,,0,,294,,294,,294,,24,,,,17,,17,,2,
2020-09-16,17,,,,,,,,,,,,,,,,,,,0,,6,,6
2020-09-17,,2,,,,,,,,,,,,,,,,,,,,,,
2020-09-18,,,,294,,294,,294,,294,,294,,294,0,,0,,1,,17,,6,
2020-09-19,2,,,,,,,,,,,,,,,,,,,,,,,
2020-09-20,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-21,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-22,,,294,,,,294,,294,,294,,292,,4,,6,,6,,262,,4,
2020-09-23,6,,,,,,,,,,,,,,,,,,,6,,4,,6
2020-09-24,,6,292,,,,257,,358,,294,,358,,4,,,,0,,6,,6,
2020-09-25,4,,,,,,,,,,,,,,,,,,4,,6,,6,
2020-09-26,262,,292,,294,,294,,294,,294,,297,,6,,6,,6,,6,,6,
2020-09-27,4,,,292,,294,,294,,294,,294,,294,6,,70,,294,,358,,4,
2020-09-28,294,,292,,356,,294,,293,,292,,292,,,,,,,,,,,57
2020-09-29,,1,,,,,,294,,292,,294,,294,,,,,,,262,,294,
2020-09-30,294,,,,,,,,,,,,,,,,,,,,,,,
2020-10-01,,,293,,292,,358,,358,,358,,358,,6,,294,,326,,294,,38,
2020-10-02,358,,,,,,,,,,,,,,,,,,,38,,294,,4
2020-10-03,,294,,,,,294,,294,,6,,358,,4,,,,358,,358,,294,
2020-10-04,358,,,,,,,,,,,,,,,,,,,,,,,
2020-10-05,,,358,,294,,294,,294,,356,,292,,,,,294,,294,,38,,38
2020-10-06,,4,,293,,294,,294,,294,,294,,294,294,,294,,294,,358,,358,
2020-10-07,358,,,,,,,,,,,,,,,,,,,,,,,
2020-10-08,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-09,,,,,,,,,,,,,,,,,,,,36,,294,,358
2020-10-10,,294,294,,301,,292,,292,,294,,301,,262,,294,,294,,294,,358,
2020-10-11,292,,,,,,,,,,,,,,,,,,4,,36,,294,
2020-10-12,294,,,,,,,,,,,,,,,,,,,,,,,
2020-10-13,,,,,,,,,,,,294,,294,,,,,,,292,,358,
2020-10-14,294,,294,,358,,294,,310,,294,,292,,,,,,,,,294,,38
2020-10-15,,38,,358,,358,,358,,292,,294,,292,294,,1,,292,,36,,49,
2020-10-16,17,,,,,,292,,292,,292,,294,,,,,,,,,,,
2020-10-17,,,294,,358,,358,,294,,358,,294,,,,,,326,,4,,6,
2020-10-18,326,,,,,,,,,,,,,,,,,,,,,,,
2020-10-19,,,,,,,293,,292,,292,,356,,,,,,292,,6,,6,
2020-10-20,294,,,,,,,,,294,,,,,294,,294,,294,,294,,358,
2020-10-21,294,,,,,,,,294,,294,,358,,,,,,,,,294,,
2020-10-22,,,,294,,294,,292,,292,,358,,358,6,,4,,4,,4,,1,
2020-10-23,294,,294,,,,,,,,,,,,,,,,,,,,,
2020-10-24,,,,,,,358,,358,,326,,358,,294,,1,,6,,6,,38,
2020-10-25,6,,,,,,,,,,,,,,,,,,,,,154,,154
2020-10-26,,155,0,,9,,9,,6,,0,,9,,294,,294,,6,,292,,292,
2020-10-27,292,,,,,,,,,,,,,,2,,4,,4,,4,,0,
2020-10-28,1,,1,,4,,36,,4,,292,,0,,294,,294,,6,,4,,36,
2020-10-29,294,,,,,,,,,,,,,,,,,,,,,,,
2020-10-30,,,292,,358,,358,,358,,294,,358,,,,,,,,,,,
2020-10-31,,,,17,,185,,294,,262,,358,,310,144,,144,,186,,22,,154,
2020-11-01,179,,,,,,,,,,,,,,,,,,,,,,,
2020-11-02,,,293,,294,,358,,358,,294,,294,,,,,,6,,294,,294,
2020-11-03,6,,,,,,,,,,,,,,,,,,,,,,,
2020-11-04,,,,,,,358,,358,,358,,358,,0,,6,,6,,6,,2,
2020-11-05,19,,,294,,294,,294,,294,,358,,,294,,358,,294,,358,,326,
2020-11-06,294,,294,,294,,358,,358,,294,,294,,,,,38,,4,,17,,49
2020-11-07,,19,,358,,292,,294,,292,,294,,309,262,,6,,6,,4,,292,
2020-11-08,292,,36,,,,,,,,,,,,,,,,,,,,,
2020-11-09,,,292,,6,,6,,6,,356,,294,,294,,38,,294,,294,,294,
2020-11-10,358,,,,,,,,,,,,,,,,,,,294,,294,,294
2020-11-11,,294,,,,,,,,,,,,,,,,,,,,,,
2020-11-12,,,,,,,,,,,,,,,1,,18,,18,,19,,294,
2020-11-13,294,,9,,36,,358,,358,,358,,358,,,,,,6,,6,,2,
2020-11-14,6,,,294,,294,,294,,292,,292,,292,358,,294,,294,,292,,358,
2020-11-15,294,,292,,294,,294,,358,,358,,358,,,,,,,,,,,
2020-11-16,,,,294,,294,,358,,358,,358,,358,294,,260,,294,,294,,358,
2020-11-17,294,,,,,,,,,,,,,,,,,,,,,,,
2020-11-18,,,,,,,,,301,,358,,294,,,,,,,,6,,358,
2020-11-19,6,,,,,,,,,,,,,,,,,,,38,,36,,6
2020-11-20,,6,,,,,,,294,,294,,358,,,,,,,,6,,6,
2020-11-21,,,,292,,,,,,,,358,,,,,,,,,144,,147,
2020-11-22,154,,49,,294,,184,,19,,19,,438,,,,,1,,18,,1,,17
2020-11-23,,1,,294,,33,,292,,356,,356,,155,146,,152,,154,,144,,152,
2020-11-24,24,,294,,,,,,,,,,,,,,,,,,,,,
2020-11-25,,,292,,294,,294,,293,,292,,292,,358,,292,,294,,294,,356,
2020-11-26,292,,,,,,,,,,,,,,,,,,,,,,,
2020-11-27,,,144,,19,,292,,144,,152,,152,,292,,294,,294,,294,,358,
2020-11-28,294,,,,,,,,,,,,,,36,,294,,294,,294,,358,
2020-11-29,294,,292,,294,,358,,358,,292,,294,,294,,294,,294,,294,,294,
2020-11-30,294,,,,,,,,,,,,,,,,,,,,,,,
2020-12-01,,,293,,294,,294,,358,,358,,292,,,,,,,,,,,
2020-12-02,,,,293,,292,,294,,294,,294,,292,0,,6,,6,,2,,358,
2020-12-03,4,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,,,293,,,,293,,293,,358,,358,,,,,,292,,294,,294,
2020-12-05,358,,,,,,,,,,,,,,,,,,,292,,294,,294
2020-12-06,,6,,,,,292,,293,,294,,294,,,,,,292,,36,,358,
2020-12-07,4,,,,,,,294,,294,,358,,,33,,17,,6,,38,,262,
2020-12-08,294,,294,,294,,358,,292,,358,,358,,,,,294,,,,294,,294
2020-12-09,,294,,,,,,,,294,,294,,358,292,,33,,358,,294,,294,
2020-12-10,358,,,,,,,,,,,,,,,,,,,,,,,
2020-12-11,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-12,,,,,,,,,,,,,,,,,,,,,,,,38
2020-12-13,,294,1,,4,,0,,1,,293,,37,,292,,294,,294,,294,,358,
2020-12-14,358,,,,,,,,,,,,,,,,,,24,,16,,16,
2020-12-15,294,,260,,358,,292,,358,,294,,292,,294,,294,,358,,358,,292,
2020-12-16,294,,,,,,,,,292,,,,,,,,,,,294,,292,
2020-12-17,,,,,,,,,,,294,,294,,,,,,,,,,,
2020-12-18,,,,185,,19,,128,,128,,54,,38,147,,130,,154,,147,,18,
2020-12-19,294,,,,,,,,,,,,,,,,,,,,,,,
