,00:00:00,01:00:00,02:00:00,03:00:00,04:00:00,05:00:00,06:00:00,07:00:00,08:00:00,09:00:00,10:00:00,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00
2019-01-21,,,,169.0,,131.45454545454547,,142.53846153846155,,148.52173913043478,,132.4516129032258,,132.94594594594594,134.0,,116.75,,110.93333333333334,,111.60416666666667,,118.02,
2019-01-22,128.2741935483871,,292.0,,,,,,,,,,,,,,,,,,,,,
2019-01-23,,,,,,,293.1666666666667,,293.9,,308.22222222222223,,298.8333333333333,,292.0,,306.4,,304.3333333333333,,306.3,,316.0,
2019-01-24,293.625,,,,,,,,,,,,,,,294.0,,,,294.0,,294.0,,294.0
2019-01-25,,294.0,294.0,,293.0,,358.0,,332.2,,358.0,,358.0,,,,,,294.0,,326.0,,315.3333333333333,
2019-01-26,332.4,,,,,,,,,,,,,,293.0,,294.0,,339.7142857142857,,319.6,,310.0,
2019-01-27,306.8,,292.0,,314.6666666666667,,307.5,,319.25,,311.0,,323.9230769230769,,19.0,,19.0,,15.75,,57.333333333333336,,98.6,
2019-01-28,127.85714285714286,,106.66666666666667,292.0,,294.0,,294.0,,294.0,,310.0,,319.6,292.0,,37.0,,309.5,,326.0,,312.2857142857143,
2019-01-29,329.55555555555554,,,,,,17.0,,293.3333333333333,,214.66666666666666,,293.3333333333333,,,,,,,,,,,
2019-01-30,,,,,,,,20.0,,8.333333333333334,,17.2,,8.8,,,,,70.66666666666667,,121.83333333333333,,84.33333333333333,
2019-01-31,58.6,,,,,,,,,,,,,,,,,,,,,,,
2019-02-01,,,292.0,,196.33333333333334,,221.25,,263.625,,189.75,,167.45454545454547,,184.0,,176.0,,83.28571428571429,,92.44444444444444,,78.44444444444444,
2019-02-02,59.9,,,,,,,,,,,,,,,154.0,,61.666666666666664,,82.5,,84.11111111111111,,34.4
2019-02-03,,17.76923076923077,166.0,,176.71428571428572,,176.45,,215.2608695652174,,170.1875,,231.38095238095238,,4.0,,3.875,,1.9,,2.8,,7.714285714285714,
2019-02-04,23.733333333333334,,,294.0,,294.0,,293.0,,326.0,,292.0,,266.1666666666667,21.0,,6.555555555555555,,5.066666666666666,,24.05263157894737,,30.95,
2019-02-05,54.36,,116.0,,134.05555555555554,,107.66666666666667,,96.95454545454545,,116.80357142857143,,108.71014492753623,80.0,,50.125,,59.0,,129.0,,118.27272727272727,,94.4047619047619
2019-02-06,,87.40816326530613,,54.25,,132.25,,87.85714285714286,,56.09756097560975,,114.03921568627452,,203.0,158.16666666666666,,150.36666666666667,,66.95833333333333,,73.484375,,75.14473684210526,
2019-02-07,98.64646464646465,,294.0,,,,,,,,,,,,,,,,,,,,,
2019-02-08,,,305.5,,332.14285714285717,,336.5,,349.27777777777777,,362.09090909090907,,375.9166666666667,,165.5,,315.3333333333333,,340.93333333333334,,330.0,,319.48,
2019-02-09,324.82758620689657,,,,,,,,,,,,,,,,,,,144.0,,144.0,,144.0
2019-02-10,,109.66666666666667,,,,,120.0,,118.4,,144.0,,144.0,,16.0,,16.0,,24.0,,16.0,,19.2,
2019-02-11,69.83333333333333,,,,,,,,,,,264.1818181818182,,,315.3333333333333,,311.45454545454544,,304.6666666666667,,312.96,,311.97435897435895,
2019-02-12,284.6521739130435,,292.5,,293.0,,321.14285714285717,,346.1818181818182,,348.15384615384613,,348.15384615384613,,,,,,315.3333333333333,,347.3333333333333,,326.0,
2019-02-13,310.0,,305.6363636363636,310.0,,174.0,,186.5,,130.8,,148.0,,163.33333333333334,145.5,,118.2,,120.22222222222223,,142.0,,124.17647058823529,
2019-02-14,131.7,,,,,,,,,,,,,,,,,,,,,,,
2019-02-15,,,,19.6,,29.95,,82.75675675675676,,105.17307692307692,,92.875,,69.3953488372093,59.625,,99.5,,99.38,,83.84931506849315,,95.26530612244898,
2019-02-16,114.47008547008546,,293.0,,,,,,,,,,,,,,,,,,,,,
2019-02-17,,,41.0,,226.7,,219.28571428571428,,169.2608695652174,,188.6153846153846,,205.11764705882354,,293.0,,313.75,,349.8333333333333,,323.88235294117646,,313.95652173913044,
2019-02-18,302.58620689655174,,,,,,,,,,,,,,,,,,,,,294.0,,241.33333333333334
2019-02-19,,212.14285714285714,325.5,,322.45454545454544,,327.57894736842104,,319.8695652173913,,321.2413793103448,,317.05405405405406,,9.0,,7.0,,17.0,,26.0,,40.94444444444444,
2019-02-20,38.95238095238095,,,292.0,,293.0,,292.0,,306.8,,306.0,,294.0,149.0,,101.33333333333333,,78.6,,172.27272727272728,,199.72727272727272,
2019-02-21,226.63636363636363,,8.0,,7.333333333333333,,9.88888888888889,,101.92857142857143,,162.55555555555554,,172.0,,,,,294.0,,127.6,,42.77777777777778,,32.09090909090909
2019-02-22,,49.9,,293.5,,298.72727272727275,,284.8695652173913,,257.53846153846155,,240.2941176470588,,229.3181818181818,93.2,,62.69565217391305,,49.8780487804878,,71.15384615384616,,89.40579710144928,
2019-02-23,140.46341463414635,,294.0,,,,,,,,,,,,,,,,,,,,,
2019-02-24,,,,,,,308.5,,318.4,,348.2857142857143,,339.1,,38.0,,155.5,,172.5,,106.57142857142857,,158.0,
2019-02-25,173.14285714285714,,,,,,,,,,,,,,,,,,,12.5,,107.0,,116.8
2019-02-26,,106.66666666666667,176.0,,190.75,,201.375,,257.1818181818182,,201.0,,220.14285714285714,,358.0,,314.6666666666667,,304.3333333333333,,317.75,,306.2,
2019-02-27,301.375,,,,,,,,,,,,,,,,,,68.25,,26.833333333333332,,91.66666666666667,
2019-02-28,91.57142857142857,,,,,,,,,,,,,,,,,,,,,,,
2019-03-01,,,,292.0,,315.3333333333333,,261.2,,293.14285714285717,,297.47058823529414,,236.0,294.0,,279.22222222222223,,237.0625,,145.8,,102.41666666666667,
2019-03-02,177.3783783783784,,28.8,,,,,,,,,,,,,,,97.83333333333333,,112.16666666666667,,116.71428571428571,,100.61538461538461
2019-03-03,,78.89795918367346,,17.0,,142.55555555555554,,230.78571428571428,,268.8333333333333,,238.96,,225.0909090909091,236.5,,226.1,,200.1,,203.53571428571428,,210.0,
2019-03-04,203.025,,294.0,,,,,,,,,,,,,,,,,,,,,
2019-03-05,,,,,,,256.75,,186.88888888888889,,141.63636363636363,,202.07692307692307,,,,,,255.2,,192.85714285714286,,257.25,
2019-03-06,319.72727272727275,,,,,,,,,,,,,,,,,,,4.0,,3.0,,4.8
2019-03-07,,4.25,147.14285714285714,,240.54166666666666,,229.8048780487805,,202.0,,178.53846153846155,,139.27956989247312,,130.8,,98.66666666666667,,116.85714285714286,,106.52380952380952,,84.25925925925925,
2019-03-08,79.73529411764706,,,128.0,,133.33333333333334,,115.2,,113.0,,110.5,,130.28571428571428,19.2,,68.7,,52.625,,67.81818181818181,,48.74074074074074,
2019-03-09,40.416666666666664,,293.0,,321.55555555555554,,319.0,,314.6666666666667,,301.5925925925926,,292.79411764705884,152.0,,91.0,,76.7,,79.6,,55.857142857142854,,51.07142857142857
2019-03-10,,87.58333333333333,,,,,,48.4,,40.2,,38.25,,57.583333333333336,152.0,,121.6,,86.375,,85.33333333333333,,86.35714285714286,
2019-03-11,103.84210526315789,,16.0,,,,,,,,,,,,,,,,,,,,,
2019-03-12,,,75.42857142857143,,60.13793103448276,,65.57142857142857,,74.98461538461538,,74.67532467532467,,69.41176470588235,,142.9090909090909,,115.71052631578948,,113.28125,,126.28571428571429,,118.8103448275862,
2019-03-13,110.42553191489361,,,,,,,,,,,,,,,40.75,,16.153846153846153,,8.272727272727273,,10.0,,42.90909090909091
2019-03-14,,45.0,4.333333333333333,,157.21428571428572,,215.95,,243.71875,,198.08823529411765,,241.27659574468086,,294.0,,326.0,,336.0,,337.6363636363636,,336.5833333333333,
2019-03-15,287.80645161290323,,,,,,,,,,,,,,85.5,,139.72727272727272,,127.83333333333333,,122.12,,145.09677419354838,
2019-03-16,118.0,,51.5,,44.25,,54.388888888888886,,80.03571428571429,,91.88235294117646,,98.975,,29.0,,3.4285714285714284,,30.555555555555557,,14.3125,,36.294117647058826,
2019-03-17,48.65,,75.0952380952381,,,,,,,,,,,,,,,,,,,,,
2019-03-18,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-19,,53.0,,,,,,,,292.0,,294.0,,,,,,,,,36.0,,,
2019-03-20,310.0,,,,,,,,,,,,,,,,,,,,,,,
2019-03-21,,,25.0,,10.2,,105.9090909090909,,93.42857142857143,,79.3529411764706,,90.18181818181819,,6.0,,11.2,,37.8,,24.785714285714285,,28.72222222222222,
2019-03-22,37.285714285714285,,,,,,,,,,,,,,,,,,,,,,,
2019-03-23,,,358.0,,306.6,,316.54545454545456,,308.53846153846155,,305.2352941176471,,304.2173913043478,,,,,,14.333333333333334,,81.66666666666667,,96.44444444444444,
2019-03-24,138.66666666666666,,,293.0,,294.0,,24.0,,231.0,,175.0,,144.0,294.0,,315.3333333333333,,288.85714285714283,,276.0,,250.33333333333334,
2019-03-25,249.5,,,,,,326.0,,254.8,,294.0,,304.3333333333333,,,,,,,230.0,,230.0,,150.0
2019-03-26,,294.0,,100.5,,69.33333333333333,,75.71428571428571,,128.54545454545453,,129.41666666666666,,159.0,142.5,,143.2,,131.63636363636363,,131.76470588235293,,131.23809523809524,
2019-03-27,135.4,,38.0,,,,,,,,,,,,,,,,,,,,,
2019-03-28,,,206.0,,252.6,,245.76923076923077,,278.0833333333333,,243.3125,,164.21052631578948,,326.0,,219.33333333333334,,280.3333333333333,,276.53333333333336,,239.65217391304347,
2019-03-29,203.125,,,,,,,,,,,,,,,294.0,,304.6666666666667,,306.8,,288.6666666666667,,279.77777777777777
2019-03-30,,262.0,129.5,,143.33333333333334,,176.87179487179486,,154.89285714285714,,146.30882352941177,,154.29885057471265,,112.0,,135.76470588235293,,130.13333333333333,,112.58536585365853,,93.24074074074075,
2019-03-31,104.31343283582089,,,,,,,,,,,,,,294.0,,171.8181818181818,,185.33333333333334,,121.13636363636364,,76.03030303030303,
2019-04-01,61.53846153846154,,,,,,,,,,,,,,,,,,,,,,,
2019-04-02,,,,294.0,,314.3333333333333,,232.22222222222223,,249.83333333333334,,178.6,,159.47619047619048,,,,,,,,,,
2019-04-03,,,250.66666666666666,,,,,,,,,,,,,,,25.76923076923077,,32.36842105263158,,34.75,,51.84848484848485
2019-04-04,,43.97959183673469,,292.0,,306.0,,309.25,,312.61538461538464,,307.0,,297.72727272727275,97.66666666666667,,127.5,,107.06666666666666,,127.41176470588235,,131.65217391304347,
2019-04-05,134.06666666666666,,,,,,,,,,,,,,,,,,,,,,,
2019-04-06,,,326.0,,316.54545454545456,,327.3529411764706,,318.4583333333333,,313.6764705882353,,289.9512195121951,,6.0,,45.625,,68.0,,99.625,,128.0344827586207,
2019-04-07,129.05,,,,,,,,,,,,,,,,,,,,,,,
2019-04-08,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-09,,,,294.0,,315.3333333333333,,306.8,,294.0,,233.625,,231.83333333333334,58.0,,60.0,,91.19047619047619,,112.88461538461539,,109.58064516129032,
2019-04-10,113.78125,,322.27272727272725,,285.88,,242.7125,,186.78512396694214,,217.92361111111111,,226.40883977900552,479.14285714285717,,487.32,,424.65909090909093,,382.27272727272725,,378.81111111111113,,301.53389830508473
2019-04-11,,277.97080291970804,,293.3333333333333,,284.2857142857143,,282.42857142857144,,197.03773584905662,,168.07246376811594,,143.04395604395606,186.0,,89.14285714285714,,82.2741935483871,,82.63291139240506,,104.3963963963964,
2019-04-12,110.65873015873017,,46.0,,,,,,,,,,,,,,,,,,,,,
2019-04-13,,,17.0,,166.0,,177.28571428571428,,265.2,,281.6923076923077,,309.875,,19.0,,15.4,,10.375,,16.666666666666668,,15.5,
2019-04-14,28.157894736842106,,,,,,,,,,,,,,,,,,,,,,,
2019-04-15,,,294.0,,198.4,,273.90909090909093,,242.15384615384616,,196.10526315789474,,230.33333333333334,,19.0,,8.0,,27.5,,24.5,,15.0,
2019-04-16,13.263157894736842,,,,,,,,,,,,,,102.0,,229.75,,111.36842105263158,,134.7,,64.42307692307692,
2019-04-17,56.31428571428572,,303.6666666666667,,171.67741935483872,,128.40816326530611,,97.171875,,130.31034482758622,,144.45631067961165,,5.333333333333333,,15.823529411764707,,41.75,,56.27777777777778,,48.13333333333333,
2019-04-18,61.724137931034484,,83.78082191780823,,,,,,,,,,,,,,,,,,,,,
2019-04-19,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-20,,,,315.3333333333333,,305.27272727272725,,309.55555555555554,,318.2307692307692,,302.8235294117647,,309.375,222.0,,229.85714285714286,,121.66666666666667,,108.31428571428572,,102.8695652173913,
2019-04-21,113.65454545454546,,293.0,,,,,,,,,,,,,,,,,,,,,
2019-04-22,,,128.0,,133.5,,142.5,,141.0,,138.63636363636363,,143.76,,1.0,,5.25,,5.384615384615385,,49.214285714285715,,63.45,
2019-04-23,92.5909090909091,,,,,,,,,,,,,,,145.5,,35.166666666666664,,106.0,,114.77777777777777,,118.8695652173913
2019-04-24,,111.62962962962963,144.0,,150.0,,99.875,,105.5,,116.41176470588235,,132.61111111111111,,10.0,,12.5,,8.0,,7.0,,6.222222222222222,
2019-04-25,9.2,,,294.0,,,,,,315.3333333333333,,294.0,,294.0,,,,,166.0,,326.0,,160.66666666666666,
2019-04-26,63.6,,294.0,,314.6666666666667,,321.14285714285717,,303.8333333333333,,309.125,,301.0,138.0,,17.0,,142.33333333333334,,53.285714285714285,,55.888888888888886,,36.0
2019-04-27,,19.692307692307693,,292.0,,293.0,,236.0,,266.2857142857143,,274.6,,271.53846153846155,6.0,,181.5,,233.55555555555554,,231.23076923076923,,178.66666666666666,
2019-04-28,168.86666666666667,,166.0,,,,,,,,,,,,,,,,,,,,,
2019-04-29,,,292.0,,135.8,,144.66666666666666,,190.16666666666666,,207.8125,,181.8181818181818,,74.5,,101.0,,134.45454545454547,,103.4,,64.55,
2019-04-30,82.79166666666667,,,,,,,,,,,,,,,,,,,16.666666666666668,,11.333333333333334,,18.8
2019-05-01,,20.22222222222222,326.0,,313.72727272727275,,323.8,,315.9259259259259,,312.1081081081081,,304.5833333333333,,294.0,,318.8888888888889,,303.14285714285717,,257.42857142857144,,167.13793103448276,
2019-05-02,150.78787878787878,,,,,,,,,,,,,,,,,,62.5,,92.4,,104.45454545454545,
2019-05-03,94.36363636363636,,144.0,,134.75,,47.333333333333336,,82.9090909090909,,75.35714285714286,,108.17647058823529,,6.0,,262.0,,222.0,,176.66666666666666,,95.6,
2019-05-04,122.36363636363636,,54.0,,,,,293.5,,294.0,,289.42857142857144,,294.0,294.0,,315.3333333333333,,89.5,,94.0,,58.666666666666664,
2019-05-05,54.94117647058823,,358.0,,,,,,,,,,,,,,,,,,,38.6,,47.875
2019-05-06,,48.54545454545455,,,,,,,,,,,,,,,,,,,,,,
2019-05-07,,,19.0,,,,,,,,,,,,,,,,,,,,,
2019-05-08,,,306.8,,315.23809523809524,,309.8125,,309.4888888888889,,304.3174603174603,,292.6904761904762,,12.25,,19.058823529411764,,16.296296296296298,,48.266666666666666,,79.48076923076923,
2019-05-09,64.71830985915493,,,,,,,,,,,,,,,,,,,75.16666666666667,,106.57142857142857,,99.11111111111111
2019-05-10,,92.0,146.66666666666666,,129.3,,78.95,,95.58064516129032,,99.30555555555556,,96.19565217391305,,10.0,,2.625,,3.8461538461538463,,30.0,,28.85,
2019-05-11,21.85185185185185,,,1.0,,1.0,,3.0,,1.25,,2.2,,3.75,18.0,,15.666666666666666,,7.8,,6.571428571428571,,25.083333333333332,
2019-05-12,40.6,,304.0,,179.0,,197.85714285714286,,38.30769230769231,,8.3125,,52.46666666666667,,,,,3.3333333333333335,,36.833333333333336,,95.66666666666667,,61.5
2019-05-13,,110.57142857142857,,,,,,157.33333333333334,,150.0,,132.85714285714286,,101.71428571428571,,,,,136.4,,146.16666666666666,,146.1818181818182,
2019-05-14,138.53846153846155,,294.0,,,,,,,,,,,,,,,,,,,,,
2019-05-15,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-16,,,,,,,,,,,,,,,,,,,,129.0,,140.0,,85.5
2019-05-17,,82.5,106.22222222222223,,198.1590909090909,,188.125,,170.14851485148515,,167.2755905511811,,150.4805194805195,,326.0,,159.16129032258064,,213.2280701754386,,158.55696202531647,,111.60576923076923,
2019-05-18,87.06666666666666,,,,,,,,,,,,,,294.0,,319.6,,301.75,,267.6363636363636,,238.74193548387098,
2019-05-19,237.14705882352942,,293.0,,312.3,,301.46153846153845,,303.75,,315.2142857142857,,313.25,,147.0,,131.6,,133.8181818181818,,134.30769230769232,,129.05882352941177,
2019-05-20,133.68421052631578,,118.04166666666667,154.66666666666666,,35.78947368421053,,50.903225806451616,,68.82222222222222,,72.45454545454545,,87.13888888888889,147.85714285714286,,134.47058823529412,,141.18867924528303,,116.5657894736842,,93.48958333333333,
2019-05-21,95.33620689655173,,294.0,,,,,,,,,,,,,,,62.30769230769231,,48.91304347826087,,44.67857142857143,,38.926829268292686
2019-05-22,,55.78846153846154,,309.5,,277.14285714285717,,299.1304347826087,,260.6875,,241.74418604651163,,170.07272727272726,342.0,,337.2,,286.2352941176471,,291.13461538461536,,257.66153846153844,
2019-05-23,202.73972602739727,,,,,,,,,,,,,,,,,,,,,,,
2019-05-24,,,293.0,,292.0,,336.6666666666667,,347.3333333333333,,342.0,,334.72727272727275,,6.0,,4.0,,326.0,,342.0,,345.2,
2019-05-25,340.22222222222223,,,,,,,,,,,,,,,,,,,4.666666666666667,,4.4,,7.545454545454546
2019-05-26,,5.9,20.75,,109.14814814814815,,206.57894736842104,,163.56896551724137,,157.5,,172.13636363636363,,6.0,,11.0625,,28.130434782608695,,58.18421052631579,,57.326530612244895,
2019-05-27,66.38095238095238,,,294.0,,303.14285714285717,,270.54545454545456,,297.4375,,299.2857142857143,,298.10714285714283,390.0,,341.2,,306.8181818181818,,244.27906976744185,,208.87719298245614,
2019-05-28,163.0144927536232,,325.0,,300.6666666666667,,313.0769230769231,,293.8,,269.5,,278.53125,,,,,144.66666666666666,,105.2,,92.21428571428571,,81.6
2019-05-29,,86.05555555555556,,,,,,87.0,,97.9,,61.666666666666664,,43.0,326.0,,332.4,,298.0,,293.89473684210526,,236.55555555555554,
2019-05-30,174.65384615384616,,358.0,,,,,,,,,,,,,,,,,,,,,
2019-05-31,,,358.0,,319.2,,311.42857142857144,,323.2307692307692,,319.6,,305.27272727272725,,17.0,,9.25,,12.9,,20.333333333333332,,10.9,
2019-06-01,14.76,,,,,,,,,,,,,,,,,,,,,0.5,,0.0
2019-06-02,,17.0,294.0,,199.44444444444446,,149.71428571428572,,133.91304347826087,,140.3846153846154,,135.40625,,11.666666666666666,,16.2,,16.666666666666668,,9.933333333333334,,22.8,
2019-06-03,45.42307692307692,,,,,,,,,,,,,,,,,,30.666666666666668,,45.0,,71.55555555555556,
2019-06-04,84.375,,,,,,,,,,,,,,,,,,,,,,,
2019-06-05,,,,37.0,,306.8,,303.14285714285717,,318.0,,306.8,,300.1333333333333,17.5,,27.857142857142858,,91.5,,89.0625,,145.05,
2019-06-06,129.34615384615384,,,,,,,,,,,,,,,,,,,,,,,
2019-06-07,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-08,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-09,,,358.0,,322.8333333333333,,338.0,,335.5,,333.02941176470586,,322.2857142857143,,74.0,,61.8,,67.35714285714286,,92.0,,110.78125,
2019-06-10,107.63157894736842,,,,,,,,,,,,,,,0.0,,24.25,,81.14285714285714,,97.72727272727273,,86.82352941176471
2019-06-11,,67.42857142857143,294.0,,197.33333333333334,,177.4,,125.6,,189.77777777777777,,116.8,,,,,,6.0,,3.25,,5.0,
2019-06-12,3.5714285714285716,,,294.0,,336.6666666666667,,315.3333333333333,,329.55555555555554,,305.6363636363636,,311.06666666666666,5.0,,4.714285714285714,,6.0,,5.0588235294117645,,5.25,
2019-06-13,8.172413793103448,,342.0,,203.0,,177.66666666666666,,146.3125,,133.94736842105263,,167.79166666666666,1.0,,70.0,,61.6,,15.555555555555555,,18.0,,48.166666666666664
2019-06-14,,58.76470588235294,,11.5,,105.16666666666667,,124.94444444444444,,101.92,,90.44117647058823,,108.0,16.333333333333332,,31.63157894736842,,74.3125,,93.51063829787235,,84.84210526315789,
2019-06-15,116.51470588235294,,198.0,,,,,,,,,,,,,,,,,,,,,
2019-06-16,,,358.0,,306.8,,312.2857142857143,,307.42857142857144,,304.1666666666667,,276.5,,6.0,,146.8,,52.714285714285715,,50.09090909090909,,53.06666666666667,
2019-06-17,9.4,,,,,,,,,,,,,,,,,,,,,,,6.0
2019-06-18,,6.0,294.0,,321.2857142857143,,338.8,,324.0,,325.9,,326.52,,166.0,,22.0,,126.66666666666667,,69.66666666666667,,5.857142857142857,
2019-06-19,25.875,,,,,,,,,,,,,,149.0,,315.3333333333333,,203.8181818181818,,190.35294117647058,,104.05,
2019-06-20,81.8076923076923,,310.0,,312.2105263157895,,303.030303030303,,273.5348837209302,,287.03508771929825,,281.1081081081081,,326.0,,234.0,,186.36363636363637,,144.6206896551724,,88.9,
2019-06-21,65.11904761904762,,66.31372549019608,294.0,,306.8,,287.5,,284.92,,263.84375,,289.7391304347826,274.8,,236.3,,215.8125,,180.5952380952381,,163.8135593220339,
2019-06-22,152.53521126760563,,310.0,,302.26666666666665,,274.82142857142856,,287.36842105263156,,271.60714285714283,,278.16923076923075,,,,,,,37.07142857142857,,27.4,,18.11111111111111
2019-06-23,,6.972972972972973,,294.0,,310.0,,336.6666666666667,,334.72727272727275,,322.3333333333333,,312.6666666666667,262.0,,128.33333333333334,,199.07692307692307,,222.66666666666666,,202.47619047619048,
2019-06-24,139.65217391304347,,,,,,,,,,,,,,,,,,,,,,,
2019-06-25,,,358.0,,318.8,,311.42857142857144,,317.25,,314.0,,308.46153846153845,,70.0,,112.66666666666667,,65.625,,44.75,,71.0,
2019-06-26,48.266666666666666,,,,,,,,,,,,,,,16.0,,108.33333333333333,,94.57142857142857,,64.0,,58.5
2019-06-27,,138.0909090909091,128.0,,145.71428571428572,,140.16666666666666,,131.6,,116.22222222222223,,84.1304347826087,,,,,,4.625,,2.2222222222222223,,3.4166666666666665,
2019-06-28,11.625,,,432.0,,100.5,,94.66666666666667,,101.4,,72.9,,,17.0,,14.285714285714286,,24.615384615384617,,30.11764705882353,,46.130434782608695,
2019-06-29,49.69565217391305,,17.0,,60.833333333333336,,99.9,,89.64285714285714,,58.53333333333333,,112.35,,,,,6.0,,4.0,,3.5714285714285716,,2.9
2019-06-30,,5.166666666666667,,,,,,294.0,,306.8,,304.3333333333333,,358.0,358.0,,219.33333333333334,,176.66666666666666,,184.28571428571428,,146.8,
2019-07-01,99.53846153846153,,,,,,,,,,,,,,,,,,,,,,,
2019-07-02,,,1.0,,6.428571428571429,,10.636363636363637,,49.916666666666664,,59.69230769230769,,40.5,,0.0,,9.285714285714286,,5.5,,18.375,,16.85,
2019-07-03,40.95454545454545,,,,,,,,,,,,,,,4.0,,6.0,,4.666666666666667,,5.25,,3.8333333333333335
2019-07-04,,8.4,315.3333333333333,,284.0625,,237.28,,210.14634146341464,,230.69387755102042,,214.72131147540983,,7.0,,6.615384615384615,,23.047619047619047,,17.806451612903224,,45.093023255813954,
2019-07-05,98.91836734693878,,,,,,,,,,,,,,17.0,,2.6666666666666665,,26.375,,36.1764705882353,,34.81818181818182,
2019-07-06,64.0952380952381,,20.0,,112.1,,125.57142857142857,,110.18181818181819,,108.6896551724138,,85.83333333333333,,16.0,,77.5,,69.0,,106.27272727272727,,117.26666666666667,
2019-07-07,119.80952380952381,,,,,,,,,,,,,,,,,,,,,,,
2019-07-08,,,2.0,,11.0,,6.4,,5.142857142857143,,45.833333333333336,,5.666666666666667,,,,,,,,,,,
2019-07-09,,,,0.0,,6.0,,76.75,,123.33333333333333,,316.85714285714283,,312.2857142857143,1.0,,3.0,,7.125,,6.0,,6.555555555555555,
2019-07-10,22.22222222222222,,,,,,,,,,,,,,,,,,,,,,,
2019-07-11,,,292.0,,235.6,,267.8181818181818,,299.3333333333333,,315.3333333333333,,243.08,,21.0,,69.6,,44.0,,60.36363636363637,,97.46153846153847,
2019-07-12,115.27777777777777,,,,,,,,,,,,,,,,,,,,,,,
2019-07-13,,,,,,,299.6,,266.2857142857143,,276.22222222222223,,301.1111111111111,,17.0,,,,12.333333333333334,,63.4,,73.16666666666667,
2019-07-14,55.625,,,,,,,,,,,,,,,,,,,,,,,
2019-07-15,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-16,,,,24.0,,11.75,,50.142857142857146,,90.71428571428571,,80.8,,112.8,16.0,,8.0,,5.777777777777778,,15.384615384615385,,13.8,
2019-07-17,28.333333333333332,,2.0,,,,,,,,,,,,,,,,,,,,,
2019-07-18,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-19,,,,,,,,,,,,,,,,,,,,,,,,1.0
