,00:00:00,01:00:00,02:00:00,03:00:00,04:00:00,05:00:00,06:00:00,07:00:00,08:00:00,09:00:00,10:00:00,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00
2019-12-04,,294,144,,152,,144,,33,,147,,152,,24,,24,,16,,16,,144,
2019-12-05,152,,,138,,152,,24,,144,,19,,,4,,294,,294,,260,,454,
2019-12-06,310,,292,,292,,294,,358,,358,,358,6,,38,,55,,6,,6,,6
2019-12-07,,6,,179,,24,,17,,294,,18,,22,6,,38,,1,,294,,57,
2019-12-08,37,,1,,,,,,,,,,,,,,,,,,,,,
2019-12-09,,,56,,9,,17,,25,,9,,37,,432,,312,,25,,16,,16,
2019-12-10,24,,,,,,,,,,,,,,,6,,36,,,,38,,6
2019-12-11,,4,,,,,358,,294,,358,,292,,17,,22,,176,,152,,294,
2019-12-12,144,,,,,,,,,,,,,,294,,358,,294,,294,,292,
2019-12-13,38,,358,,358,,294,,309,,309,,358,,38,,6,,36,,6,,294,
2019-12-14,6,,,358,,358,,294,,358,,293,,356,358,,294,,292,,294,,294,
2019-12-15,294,,358,,294,,358,,358,,294,,317,,,,,38,,293,,4,,294
2019-12-16,,38,,358,,358,,358,,356,,294,,358,358,,294,,292,,292,,293,
2019-12-17,358,,294,,,,,,,,,,,,,,,,,,,,,
2019-12-18,,,301,,358,,301,,358,,292,,358,,294,,294,,294,,294,,292,
2019-12-19,310,,,,,,,,,,,,,,,176,,19,,19,,38,,25
2019-12-20,,16,294,,358,,358,,293,,292,,294,,294,,294,,294,,294,,294,
2019-12-21,294,,,292,,358,,294,,358,,358,,,294,,358,,294,,358,,358,
2019-12-22,358,,4,,292,,294,,294,,294,,358,,,,,128,,128,,130,,128
2019-12-23,,130,,144,,155,,144,,144,,144,,147,154,,154,,146,,154,,146,
2019-12-24,144,,144,,,,,,,,,,,,,,,,,,,,,
2019-12-25,,,292,,358,,294,,260,,294,,294,,38,,38,,294,,294,,19,
2019-12-26,128,,,,,,,,,,,,,,,294,,294,,294,,294,,294
2019-12-27,,358,358,,358,,358,,292,,297,,358,,19,,24,,128,,0,,24,
2019-12-28,0,,,,,,,,,,,294,,,2,,6,,6,,36,,294,
2019-12-29,2,,358,,1,,41,,9,,24,,0,,358,,294,,294,,294,,294,
2019-12-30,293,,,294,,358,,292,,358,,358,,292,292,,292,,294,,486,,292,
2019-12-31,297,,292,,294,,294,,294,,294,,301,,,,,,,,,,,
2020-01-01,,,,294,,294,,294,,294,,292,,0,294,,294,,294,,294,,292,
2020-01-02,294,,24,,,,,,,,,,,,,,,,,,,,,
2020-01-03,,36,294,,294,,1,,4,,294,,294,,292,,358,,294,,292,,358,
2020-01-04,358,,,,,,,,,,,,,,,294,,294,,294,,294,,294
2020-01-05,,294,294,,294,,294,,358,,294,,317,,294,,294,,294,,294,,294,
2020-01-06,294,,,,,,,,,,,,,,294,,358,,358,,292,,294,
2020-01-07,292,,294,,358,,358,,292,,358,,293,358,,294,,294,,294,,294,,294
2020-01-08,,294,,294,,358,,358,,358,,292,,294,310,,147,,6,,294,,438,
2020-01-09,53,,294,,,,,,,,,,,,,,,,,,,,,
2020-01-10,,,24,,24,,310,,57,,25,,41,,54,,25,,25,,38,,147,
2020-01-11,6,,,,,,,,,,,,,,,294,,294,,294,,358,,358
2020-01-12,,294,294,,294,,358,,292,,309,,445,,22,,294,,292,,294,,294,
2020-01-13,49,,,,,,,,,,,,,,292,,358,,294,,294,,294,
2020-01-14,358,,294,,293,,358,,294,,358,,358,,294,,294,,294,,294,,294,
2020-01-15,294,,,,,,,,,24,,17,,1,176,,144,,144,,128,,144,
2020-01-16,144,,24,,144,,144,,144,,144,,144,,,,,,,,,144,,144
2020-01-17,,144,,155,,1,,152,,144,,24,,16,358,,294,,358,,294,,4,
2020-01-18,294,,294,,,,,,,,,,,,,,,,,,,,,
2020-01-19,,,292,,358,,358,,358,,292,,441,,294,,6,,294,,36,,292,
2020-01-20,293,,,,,,,,,,,,,,,17,,2,,1,,0,,6
2020-01-21,,6,294,,294,,184,,152,,262,,294,,16,,16,,313,,144,,144,
2020-01-22,144,,,36,,0,,6,,294,,4,,,36,,6,,6,,4,,1,
2020-01-23,36,,294,,294,,294,,358,,262,,294,,,,,294,,294,,38,,292
2020-01-24,,294,,,,,,358,,358,,292,,294,,,,,294,,358,,358,
2020-01-25,38,,358,,,,,,,,,,,,,,,,,,,,,
2020-01-26,,,292,,294,,294,,358,,294,,358,,294,,292,,294,,294,,294,
2020-01-27,294,,,,,,,,,,,,,,,24,,1,,19,,24,,24
2020-01-28,,144,294,,294,,301,,292,,292,,297,,292,,294,,358,,292,,294,
2020-01-29,294,,,,,,,,,,,,,,36,,294,,294,,292,,38,
2020-01-30,147,,294,,37,,48,,6,,176,,176,,38,,294,,38,,6,,6,
2020-01-31,294,,,294,,292,,358,,294,,294,,358,294,,294,,294,,294,,1,
2020-02-01,293,,358,,294,,292,,358,,358,,358,,,,,,,,,,,
2020-02-02,,294,,152,,55,,154,,144,,154,,6,16,,24,,16,,6,,16,
2020-02-03,18,,144,,,,,,,,,,,,,,,,,,,17,,144
2020-02-04,,152,358,,38,,292,,292,,294,,24,,19,,24,,24,,144,,128,
2020-02-05,25,,,,,,,,,,,,,,,4,,33,,6,,1,,1
2020-02-06,,16,326,,294,,36,,41,,293,,294,,22,,292,,294,,18,,36,
2020-02-07,184,,,292,,358,,358,,358,,294,,,294,,6,,17,,187,,294,
2020-02-08,262,,294,,294,,358,,292,,294,,292,294,,294,,294,,294,,294,,294
2020-02-09,,6,,294,,358,,358,,6,,294,,294,147,,293,,294,,294,,130,
2020-02-10,146,,16,,,,,,,,,,,,,,,,,,,,,
2020-02-11,,,24,,144,,152,,36,,57,,57,,16,,144,,9,,154,,24,
2020-02-12,16,,,,,,,,,,,,,,,6,,6,,4,,4,,6
2020-02-13,,0,292,,294,,358,,294,,293,,294,,294,,294,,294,,358,,294,
2020-02-14,36,,,,,,,,,,,,,,294,,6,,6,,38,,294,
2020-02-15,294,,356,,294,,294,,294,,311,,309,,294,,294,,294,,294,,6,
2020-02-16,6,,,292,,38,,182,,294,,438,,310,49,,358,,292,,358,,309,
2020-02-17,292,,176,,,,,,,,,,,,,,,,,17,,53,,152
2020-02-18,,16,,294,,294,,358,,358,,292,,358,6,,54,,326,,358,,6,
2020-02-19,176,,,,,,,,,,,,,,,,,,,,,,,
2020-02-20,,,358,,358,,294,,486,,16,,486,,294,,198,,6,,144,,292,
2020-02-21,292,,,,,,,,,,,,,,,144,,24,,24,,144,,9
2020-02-22,,144,152,,144,,152,,152,,144,,152,,24,,6,,19,,49,,146,
2020-02-23,24,,,24,,17,,152,,16,,17,,16,294,,293,,358,,36,,16,
2020-02-24,54,,358,,292,,356,,358,,38,,294,294,,294,,294,,294,,358,,294
2020-02-25,,294,,358,,294,,292,,294,,294,,292,294,,358,,56,,25,,294,
2020-02-26,152,,292,,,,,,,,,,,,,,,,,,,,,
2020-02-27,,,294,,292,,358,,358,,358,,292,,294,,294,,294,,294,,358,
2020-02-28,358,,,,,,,,,,,,,,,,,,,,,144,,
2020-02-29,,24,292,,17,,17,,24,,19,,24,,2,,6,,144,,152,,128,
2020-03-01,294,,,,,,,,,144,,155,,,152,,130,,144,,16,,144,
2020-03-02,130,,16,,152,,146,,304,,56,,16,,56,,24,,9,,144,,144,
2020-03-03,324,,16,16,,16,,16,,152,,176,,16,9,,9,,9,,57,,56,
2020-03-04,1,,48,,,,,,,,,,,,,,,,,,,2,,4
2020-03-05,,324,,294,,294,,294,,294,,358,,358,38,,155,,6,,294,,294,
2020-03-06,358,,51,,,,,,,,,,,,,,,,,,,,,
2020-03-07,,19,358,,358,,358,,0,,486,,356,,6,,6,,17,,24,,6,
2020-03-08,17,,,,,,,,,,,,,,,153,,24,,24,,24,,0
2020-03-09,,144,17,,18,,184,,154,,144,,294,,6,,6,,22,,144,,128,
2020-03-10,130,,,19,,146,,6,,6,,294,,57,144,,144,,144,,128,,130,
2020-03-11,130,,16,,144,,24,,144,,144,,144,16,,16,,16,,128,,24,,128
2020-03-12,,130,,152,,176,,176,,152,,25,,144,144,,153,,144,,144,,176,
2020-03-13,153,,146,,,,,,,,,,,,,,,,,,,,,
2020-03-14,,,17,,24,,38,,294,,152,,486,,6,,292,,262,,294,,358,
2020-03-15,358,,,,,,,,,,,,,,,146,,146,,144,,144,,144
2020-03-16,,19,152,,19,,358,,294,,154,,154,,38,,358,,6,,358,,6,
2020-03-17,294,,,,,,,,,,,,,,9,,16,,17,,49,,137,
2020-03-18,16,,19,,6,,144,,358,,294,,358,,25,,4,,4,,0,,24,
2020-03-19,144,,24,292,,292,,326,,294,,294,,37,6,,294,,144,,294,,292,
2020-03-20,144,,292,,,,,,,,,,,,,,,,,38,,6,,6
2020-03-21,,6,,153,,144,,147,,153,,183,,24,38,,36,,6,,358,,0,
2020-03-22,262,,294,,,,,,,,,,,,,,,,,,,,,
2020-03-23,,,6,,294,,293,,293,,184,,297,,6,,294,,22,,17,,292,
2020-03-24,152,,,,,,,,,,,,,,,294,,294,,358,,358,,294
2020-03-25,,358,184,,154,,19,,293,,138,,128,,262,,262,,358,,294,,294,
2020-03-26,24,,,146,,130,,128,,147,,128,,146,16,,154,,128,,152,,128,
2020-03-27,128,,16,,48,,25,,4,,144,,144,144,,138,,16,,144,,144,,128
2020-03-28,,128,,294,,292,,294,,292,,294,,294,294,,358,,294,,358,,292,
2020-03-29,294,,292,,,,,,,,,,,,,,,,,,,,,
2020-03-30,,,154,,18,,144,,128,,144,,24,,294,,358,,326,,293,,154,
2020-03-31,130,,,,,,,,,,,,,,,18,,6,,38,,19,,18
2020-04-01,,18,24,,152,,144,,144,,32,,144,,19,,19,,6,,24,,144,
2020-04-02,128,,,,,,,,,292,,6,,,294,,70,,38,,294,,262,
2020-04-03,0,,358,,294,,358,,292,,292,,262,,155,,154,,160,,154,,147,
2020-04-04,147,,147,38,,358,,144,,9,,144,,24,292,,6,,130,,4,,358,
2020-04-05,128,,19,,,,,,,,,,,,,,,,,6,,19,,24
2020-04-06,,16,,19,,146,,17,,176,,57,,53,128,,128,,130,,128,,146,
2020-04-07,144,,128,,,,,,,,,,,,,,,,,,,,,
2020-04-08,,,1,,356,,294,,4,,4,,294,,6,,6,,70,,6,,6,
2020-04-09,2,,,,,,,,,,,,,,,0,,6,,2,,17,,19
2020-04-10,,17,294,,358,,292,,358,,358,,358,,38,,294,,294,,38,,4,
2020-04-11,358,,,294,,294,,294,,294,,294,,293,294,,294,,294,,294,,309,
2020-04-12,294,,17,,262,,294,,294,,292,,6,38,,4,,4,,6,,6,,262
2020-04-13,,292,,358,,358,,294,,294,,294,,292,294,,6,,18,,294,,358,
2020-04-14,438,,38,,,,,,,,,,,,,,,,,,,,,
2020-04-15,,,4,,0,,1,,25,,1,,24,,294,,358,,38,,294,,326,
2020-04-16,38,,,,,,,,,,,,,,,38,,294,,294,,294,,38
2020-04-17,,6,19,,358,,358,,136,,153,,128,,294,,38,,16,,6,,18,
2020-04-18,6,,,,,,,,,358,,310,,,6,,262,,6,,4,,0,
2020-04-19,18,,356,,292,,292,,293,,294,,294,,6,,6,,6,,18,,6,
2020-04-20,6,,6,292,,294,,144,,152,,356,,19,6,,326,,6,,18,,146,
2020-04-21,1,,294,,,,,,,,,,,,,,,38,,2,,17,,6
2020-04-22,,36,,146,,292,,358,,144,,144,,16,36,,6,,38,,24,,144,
2020-04-23,358,,294,,,,,,,,,,,,,,,,,,,,,6
2020-04-24,,6,294,,294,,294,,358,,294,,294,,6,,262,,294,,6,,326,
2020-04-25,6,,,,,,,,,,,,,,,6,,6,,4,,70,,6
2020-04-26,,262,358,,294,,292,,293,,294,,358,,6,,6,,6,,6,,6,
2020-04-27,6,,,294,,294,,294,,294,,294,,294,130,,18,,147,,128,,6,
2020-04-28,130,,294,,294,,358,,294,,294,,294,262,,294,,6,,4,,6,,6
2020-04-29,,6,,294,,294,,294,,294,,294,,294,6,,70,,6,,22,,146,
2020-04-30,18,,294,,,,,,,,,,,,,,,,,,,,,
2020-05-01,,,176,,146,,144,,16,,128,,144,,154,,128,,144,,56,,138,
2020-05-02,144,,,,,,,,,,,,,,,6,,6,,6,,0,,16
2020-05-03,,152,294,,294,,358,,294,,262,,25,,6,,326,,6,,6,,70,
2020-05-04,4,,,,,,,,,,,,,,294,,292,,326,,36,,6,
2020-05-05,6,,292,,358,,293,,358,,486,,294,,6,,6,,6,,4,,4,
2020-05-06,0,,2,294,,294,,294,,358,,326,,294,4,,6,,6,,326,,326,
2020-05-07,6,,294,,,,,,,,,,,,,,,6,,4,,0,,2
2020-05-08,,1,,294,,57,,294,,422,,49,,146,294,,326,,70,,294,,130,
2020-05-09,144,,,,,,,,,,,,,,,,,,,,,,,
2020-05-10,,,294,,294,,70,,294,,22,,147,,6,,6,,6,,2,,144,
2020-05-11,144,,,,,,,,,,,,,,,128,,160,,128,,17,,144
2020-05-12,,2,294,,294,,358,,294,,294,,294,,6,,6,,6,,6,,6,
2020-05-13,4,,,6,,294,,358,,294,,292,,294,6,,326,,294,,262,,4,
2020-05-14,262,,294,,358,,305,,294,,293,,294,146,,130,,6,,6,,4,,4
2020-05-15,,6,,152,,176,,147,,144,,144,,154,38,,6,,358,,358,,70,
2020-05-16,6,,294,,,,,,,,,,,,,,,,,,,,,
2020-05-17,,,4,,294,,358,,358,,294,,294,,4,,6,,70,,326,,326,
2020-05-18,326,,,,,,,,,,,,,,,6,,6,,326,,326,,6
2020-05-19,,6,294,,358,,294,,16,,294,,317,,6,,0,,6,,0,,147,
2020-05-20,17,,,,,,,,,,,294,,,294,,4,,326,,326,,326,
2020-05-21,4,,294,,358,,292,,294,,292,,292,,38,,358,,358,,294,,292,
2020-05-22,6,,,294,,294,,358,,292,,358,,358,358,,358,,294,,292,,262,
2020-05-23,70,,294,,294,,358,,294,,293,,292,,,,,38,,6,,18,,6
2020-05-24,,2,,6,,152,,36,,294,,6,,6,294,,294,,326,,6,,358,
2020-05-25,6,,294,,,,,,,,,,,,,,,,,,,,,
2020-05-26,,6,294,,358,,294,,294,,294,,358,,6,,6,,17,,6,,6,
2020-05-27,70,,,,,,,,,,,,,,,4,,6,,6,,6,,262
2020-05-28,,6,294,,294,,358,,358,,358,,294,,0,,4,,136,,6,,18,
2020-05-29,2,,,6,,38,,38,,144,,144,,144,0,,6,,9,,2,,1,
2020-05-30,2,,294,,292,,294,,294,,292,,293,0,,0,,0,,0,,0,,0
2020-05-31,,1,,294,,294,,294,,38,,358,,292,6,,6,,6,,70,,6,
2020-06-01,4,,16,,,,,,,,,,,,,,,,,,,,,
2020-06-02,,,4,,358,,358,,358,,358,,292,,1,,6,,6,,19,,194,
2020-06-03,19,,,,,,,,,,,,,,,1,,0,,6,,6,,0
2020-06-04,,0,294,,358,,358,,294,,358,,358,,24,,18,,1,,6,,1,
2020-06-05,16,,,,,,,,,,,,,,17,,0,,152,,1,,144,
2020-06-06,155,,16,,144,,16,,4,,292,,294,,2,,16,,24,,24,,1,
2020-06-07,152,,,294,,294,,294,,2,,294,,6,358,,358,,326,,70,,326,
2020-06-08,70,,358,,358,,292,,294,,6,,294,,,,,0,,0,,0,,0
2020-06-09,,24,,294,,358,,292,,326,,294,,38,294,,358,,358,,36,,38,
2020-06-10,326,,292,,,,,,,,,,,,,,,,,,,,,
2020-06-11,,,19,,16,,292,,358,,294,,422,,152,,18,,2,,18,,128,
2020-06-12,128,,,,,,,,,,,,,,,24,,24,,24,,24,,17
2020-06-13,,176,17,,37,,24,,293,,4,,294,,16,,2,,24,,16,,1,
2020-06-14,2,,,152,,18,,152,,18,,22,,19,128,,147,,146,,154,,19,
2020-06-15,2,,25,,6,,294,,154,,18,,144,,,,,0,,1,,0,,0
2020-06-16,,0,,144,,2,,16,,6,,4,,147,128,,2,,0,,147,,152,
2020-06-17,152,,49,,,,,,,,,,,,,,,,,,,,,
2020-06-18,,,294,,294,,294,,294,,292,,294,,6,,6,,6,,1,,155,
2020-06-19,18,,,,,,,,,,,,,,,4,,6,,6,,16,,128
2020-06-20,,19,2,,358,,17,,293,,293,,2,,70,,2,,6,,19,,0,
2020-06-21,25,,,,,,,,,,,,,,6,,326,,2,,19,,16,
2020-06-22,17,,294,,294,,294,,294,,294,,294,,6,,4,,6,,4,,4,
2020-06-23,6,,,17,,358,,38,,294,,51,,53,6,,1,,18,,2,,6,
2020-06-24,6,,144,,38,,2,,18,,16,,152,,,,,,,17,,16,,24
2020-06-25,,24,,144,,146,,24,,2,,24,,22,144,,6,,17,,18,,2,
2020-06-26,146,,38,,,,,,,,,,,,,,,,,,,,,
2020-06-27,,,294,,294,,6,,294,,19,,144,,152,,128,,2,,128,,154,
2020-06-28,128,,,,,,,,,,,,,,,147,,144,,17,,18,,19
2020-06-29,,152,358,,292,,19,,38,,147,,24,,70,,2,,24,,0,,24,
2020-06-30,25,,,6,,38,,6,,6,,294,,36,4,,146,,6,,153,,128,
2020-07-01,17,,6,,6,,6,,144,,1,,128,24,,24,,16,,24,,0,,0
2020-07-02,,16,,9,,1,,9,,0,,9,,16,25,,17,,19,,144,,17,
2020-07-03,2,,128,,,,,,,,,,,,,,,,,,,,,
2020-07-04,,,0,,294,,262,,1,,262,,6,,17,,17,,152,,176,,17,
2020-07-05,0,,,,,,,,,,,,,,,24,,2,,356,,16,,16
2020-07-06,,16,24,,18,,6,,6,,289,,1,,1,,1,,17,,2,,17,
2020-07-07,9,,,,,,,,,,,,,,24,,24,,18,,152,,152,
2020-07-08,17,,6,,294,,9,,294,,292,,262,,0,,2,,0,,2,,2,
2020-07-09,18,,,38,,294,,38,,294,,38,,38,24,,6,,18,,19,,19,
2020-07-10,6,,17,,36,,48,,6,,24,,22,,,,,,,,,0,,0
2020-07-11,,0,,358,,6,,358,,294,,292,,294,0,,6,,6,,130,,70,
2020-07-12,144,,6,,,,,,,,,,,,,,,,,,,,,
2020-07-13,,,16,,17,,9,,17,,294,,182,,6,,6,,6,,2,,147,
2020-07-14,0,,,,,,,,,,,,,,,8,,2,,24,,144,,24
2020-07-15,,17,153,,24,,24,,16,,24,,17,,0,,1,,0,,17,,1,
2020-07-16,0,,,294,,6,,16,,17,,2,,9,128,,146,,154,,144,,128,
2020-07-17,24,,0,,6,,2,,0,,4,,1,1,,0,,1,,16,,24,,24
2020-07-18,,24,,16,,0,,1,,17,,153,,154,154,,1,,128,,17,,160,
2020-07-19,152,,25,,,,,,,,,,,,,,,,,,,,,
2020-07-20,,,1,,1,,9,,9,,9,,0,,16,,17,,154,,24,,128,
2020-07-21,144,,,,,,,,,,,,,,,16,,17,,16,,128,,16
2020-07-22,,144,1,,1,,8,,9,,24,,144,,17,,16,,16,,152,,146,
2020-07-23,144,,,,,,,,,,,,,,144,,128,,16,,128,,147,
2020-07-24,25,,24,,24,,24,,16,,17,,9,,16,,16,,16,,24,,144,
2020-07-25,128,,,4,,9,,1,,9,,9,,9,144,,16,,16,,144,,144,
2020-07-26,144,,2,,0,,9,,0,,19,,9,,,,,,,24,,24,,16
2020-07-27,,16,,144,,144,,6,,0,,19,,22,17,,24,,147,,155,,17,
2020-07-28,152,,4,,,,,,,,,,,,,,,,,,,,,
2020-07-29,,,38,,6,,1,,24,,24,,4,,19,,2,,24,,152,,16,
2020-07-30,2,,,,,,,,,,,,,,,24,,48,,2,,2,,2
2020-07-31,,1,294,,358,,292,,358,,358,,294,,2,,17,,17,,25,,0,
2020-08-01,24,,,146,,147,,18,,294,,6,,33,1,,18,,147,,24,,144,
2020-08-02,24,,24,,147,,24,,57,,4,,4,0,,0,,24,,17,,17,,17
2020-08-03,,16,,24,,6,,2,,41,,24,,19,1,,2,,1,,6,,25,
2020-08-04,155,,18,,,,,,,,,,,,,,,,,,,,,
2020-08-05,,,6,,6,,294,,155,,297,,57,,0,,2,,2,,2,,18,
2020-08-06,4,,,,,,,,,,,,,,,16,,16,,144,,144,,0
2020-08-07,,24,17,,16,,24,,16,,1,,4,,1,,144,,146,,144,,25,
2020-08-08,24,,,,,,,,,,,,,,24,,16,,2,,17,,144,
2020-08-09,16,,0,,19,,24,,16,,1,,16,,16,,16,,1,,144,,152,
2020-08-10,144,,24,4,,262,,292,,6,,294,,38,144,,144,,19,,144,,19,
2020-08-11,24,,4,,38,,0,,6,,6,,36,,,,,,,,,1,,16
2020-08-12,,16,,6,,147,,146,,128,,6,,292,6,,2,,144,,18,,147,
2020-08-13,152,,6,,,,,,,,,,,,,,,,,,,,,
2020-08-14,,,294,,18,,326,,17,,2,,17,,17,,6,,17,,6,,2,
2020-08-15,2,,,,,,,,,,,,,,,16,,2,,19,,144,,16
2020-08-16,,24,,1,,24,,17,,18,,432,,0,,,,,,,,,,
2020-08-17,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-18,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-19,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-20,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-21,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-22,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-23,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-24,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-25,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-26,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-27,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-28,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-29,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-30,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-31,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-01,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-02,,,,,,,,,,,,,,,4,,70,,70,,70,,70,
2020-09-03,4,,292,,358,,292,,294,,294,,358,,,,,6,,6,,16,,6
2020-09-04,,1,,294,,262,,294,,294,,292,,294,326,,326,,326,,22,,6,
2020-09-05,6,,55,,,,,,,,,,,,,,,,,,,,,
2020-09-06,,,36,,294,,4,,294,,358,,358,,1,,6,,6,,6,,24,
2020-09-07,152,,,,,,,,,,,,,,,0,,4,,4,,0,,1
2020-09-08,,0,326,,6,,0,,262,,6,,1,,19,,24,,16,,17,,144,
2020-09-09,24,,,,,,,,,,,288,,,0,,0,,24,,25,,24,
2020-09-10,24,,4,,356,,358,,292,,1,,324,,0,,6,,25,,17,,16,
2020-09-11,24,,,294,,294,,294,,294,,294,,6,0,,0,,0,,1,,17,
2020-09-12,2,,294,,358,,358,,358,,326,,292,,,,,,,0,,0,,0
2020-09-13,,0,,144,,144,,294,,155,,18,,17,24,,152,,144,,4,,16,
2020-09-14,9,,6,,,,,,,,,,,,,,,,,,,,,
2020-09-15,,,17,,294,,38,,292,,293,,326,,1,,19,,2,,17,,24,
2020-09-16,2,,,,,,,,,,,,,,,1,,144,,144,,6,,1
2020-09-17,,0,326,,358,,358,,358,,358,,356,,1,,6,,6,,17,,2,
2020-09-18,17,,,294,,326,,294,,294,,358,,294,24,,24,,6,,24,,2,
2020-09-19,24,,292,,358,,358,,358,,358,,358,4,,6,,6,,6,,4,,6
2020-09-20,,6,,294,,294,,294,,358,,358,,358,4,,6,,33,,70,,2,
2020-09-21,2,,294,,,,,,,,,,,,,,,,,,,,,
2020-09-22,,,294,,294,,294,,358,,358,,262,,6,,6,,6,,6,,70,
2020-09-23,2,,,,,,,,,,,,,,,0,,4,,6,,6,,6
2020-09-24,,4,292,,257,,294,,292,,358,,294,,4,,6,,6,,4,,6,
2020-09-25,0,,,,,,,,,,,,,,0,,6,,6,,294,,6,
2020-09-26,262,,358,,358,,294,,358,,294,,293,,6,,6,,4,,6,,6,
2020-09-27,2,,,294,,294,,294,,294,,292,,294,6,,262,,358,,214,,4,
2020-09-28,1,,292,,294,,293,,292,,294,,260,,,,,,,4,,4,,4
2020-09-29,,2,,,,,,294,,294,,358,,358,294,,294,,358,,358,,36,
2020-09-30,358,,,,,,,,,,,,,,,,,,,,,,,
2020-10-01,,,294,,358,,358,,358,,294,,292,,6,,294,,358,,294,,326,
2020-10-02,37,,,,,,,,,,,,,,,36,,294,,4,,4,,4
2020-10-03,,294,358,,358,,301,,358,,292,,292,,4,,326,,6,,358,,358,
2020-10-04,326,,,294,,294,,294,,294,,294,,,4,,70,,294,,6,,6,
2020-10-05,294,,358,,358,,294,,358,,358,,358,38,,294,,294,,6,,4,,6
2020-10-06,,70,,293,,294,,294,,358,,358,,358,294,,294,,294,,358,,294,
2020-10-07,294,,294,,,,,,,,,,,,,,,,,,,,,
2020-10-08,,,294,,293,,294,,294,,292,,358,,6,,358,,6,,326,,294,
2020-10-09,358,,,,,,,,,,,,,,,,,,,294,,294,,294
2020-10-10,,294,358,,294,,356,,294,,301,,301,,262,,292,,294,,358,,294,
2020-10-11,293,,,,,,,,,,,,,,4,,0,,4,,6,,6,
2020-10-12,6,,294,,294,,292,,294,,358,,294,,294,,294,,294,,4,,358,
2020-10-13,6,,,292,,,,294,,358,,294,,294,292,,294,,294,,358,,292,
2020-10-14,358,,358,,358,,294,,292,,292,,294,,,,,,,6,,294,,294
2020-10-15,,294,,358,,294,,294,,19,,438,,186,38,,358,,358,,294,,294,
2020-10-16,49,,358,,294,,358,,294,,292,,294,,,,,,,,,,,
2020-10-17,,,292,,294,,358,,294,,358,,292,,262,,358,,358,,326,,38,
2020-10-18,6,,,,,,,,,,,,,,,292,,294,,294,,292,,294
2020-10-19,,38,358,,293,,292,,358,,358,,293,,6,,358,,6,,294,,294,
2020-10-20,294,,,292,,294,,358,,294,,294,,,294,,358,,38,,294,,294,
2020-10-21,294,,,,,,294,,358,,292,,358,,,,,,,262,,294,,38
2020-10-22,,4,,294,,292,,294,,294,,292,,6,6,,262,,326,,326,,6,
2020-10-23,1,,294,,,,,,,,,,,,,,,,,,,,,
2020-10-24,,,294,,294,,358,,358,,358,,441,,294,,326,,6,,262,,6,
2020-10-25,6,,,,,,,,,,,,,,,146,,144,,144,,152,,144
2020-10-26,,6,0,,9,,9,,358,,16,,9,,294,,358,,6,,6,,293,
2020-10-27,326,,,,,,,,,,,,,,9,,4,,292,,292,,0,
2020-10-28,1,,1,,4,,292,,0,,4,,293,,294,,4,,292,,4,,6,
2020-10-29,294,,,358,,294,,358,,292,,358,,358,294,,294,,41,,5,,294,
2020-10-30,294,,292,,358,,294,,358,,358,,358,,,,,,,,,,,292
2020-10-31,,4,,17,,186,,294,,358,,358,,326,155,,147,,294,,147,,146,
2020-11-01,2,,144,,,,,,,,,,,,,,,,,,,,,
2020-11-02,,,293,,6,,293,,6,,358,,358,,6,,262,,6,,294,,4,
2020-11-03,294,,,,,,,,,,,,,,,4,,294,,6,,294,,4
2020-11-04,,4,358,,358,,358,,358,,294,,292,,0,,294,,4,,6,,294,
2020-11-05,6,,,294,,358,,358,,292,,294,,,358,,292,,294,,292,,326,
2020-11-06,292,,294,,358,,294,,358,,358,,358,38,,6,,4,,1,,4,,144
2020-11-07,,4,,358,,294,,292,,294,,292,,294,4,,4,,486,,358,,292,
2020-11-08,326,,297,,,,,,,,,,,,,,,,,,,,,
2020-11-09,,,294,,294,,356,,294,,294,,0,,294,,502,,438,,294,,4,
2020-11-10,154,,,,,,,,,,,,,,,36,,294,,294,,294,,294
2020-11-11,,294,293,,358,,294,,294,,301,,293,,294,,326,,358,,292,,292,
2020-11-12,294,,,,,,,,,,,,,,18,,294,,36,,6,,294,
2020-11-13,294,,294,,0,,358,,294,,358,,293,,1,,4,,36,,4,,6,
2020-11-14,38,,,358,,358,,294,,292,,294,,294,294,,294,,294,,294,,292,
