,00:00:00,01:00:00,02:00:00,03:00:00,04:00:00,05:00:00,06:00:00,07:00:00,08:00:00,09:00:00,10:00:00,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00
2019-01-28,63.461810699588476,,63.461810699588476,,63.461810699588476,172.44106995884775,63.461810699588476,172.44106995884775,63.461810699588476,172.44106995884775,63.461810699588476,172.44106995884775,63.461810699588476,172.44106995884775,,172.44106995884775,89.65958847736626,172.44106995884775,89.65958847736626,172.44106995884775,89.65958847736626,172.44106995884775,89.65958847736626,172.44106995884775
2019-01-29,89.65958847736626,172.44106995884775,89.65958847736626,,195.95604938271606,,195.95604938271606,,195.95604938271606,,195.95604938271606,,195.95604938271606,,195.95604938271606,,195.95604938271606,,195.95604938271606,,195.95604938271606,76.92674897119342,195.95604938271606,76.92674897119342
2019-01-30,195.95604938271606,76.92674897119342,,76.92674897119342,,140.45242798353908,,140.45242798353908,,140.45242798353908,,140.45242798353908,,140.45242798353908,,140.45242798353908,80.59086419753086,140.45242798353908,80.59086419753086,140.45242798353908,80.59086419753086,140.45242798353908,80.59086419753086,140.45242798353908
2019-01-31,80.59086419753086,140.45242798353908,80.59086419753086,,164.8969547325103,,164.8969547325103,,164.8969547325103,,164.8969547325103,,164.8969547325103,,164.8969547325103,,164.8969547325103,,164.8969547325103,,164.8969547325103,,164.8969547325103,
2019-02-01,164.8969547325103,,,,186.61802469135802,53.78106995884774,186.61802469135802,53.78106995884774,186.61802469135802,53.78106995884774,186.61802469135802,53.78106995884774,186.61802469135802,53.78106995884774,186.61802469135802,,80.64962962962963,,80.64962962962963,,80.64962962962963,,80.64962962962963,
2019-02-02,80.64962962962963,,80.64962962962963,,80.64962962962963,,80.64962962962963,,80.64962962962963,,80.64962962962963,,80.64962962962963,,,,,64.37736625514404,,64.37736625514404,,64.37736625514404,,64.37736625514404
2019-02-03,,64.37736625514404,,64.37736625514404,148.75440329218108,64.37736625514404,148.75440329218108,64.37736625514404,148.75440329218108,64.37736625514404,148.75440329218108,64.37736625514404,148.75440329218108,64.37736625514404,148.75440329218108,,60.187407407407406,,60.187407407407406,,60.187407407407406,,60.187407407407406,
2019-02-04,60.187407407407406,,60.187407407407406,,60.187407407407406,89.39423868312757,60.187407407407406,89.39423868312757,60.187407407407406,89.39423868312757,60.187407407407406,89.39423868312757,60.187407407407406,89.39423868312757,,89.39423868312757,43.626008230452676,89.39423868312757,43.626008230452676,89.39423868312757,43.626008230452676,89.39423868312757,43.626008230452676,89.39423868312757
2019-02-05,43.626008230452676,89.39423868312757,43.626008230452676,,151.95909465020577,,151.95909465020577,,151.95909465020577,,151.95909465020577,,151.95909465020577,,151.95909465020577,65.46584362139917,151.95909465020577,65.46584362139917,151.95909465020577,65.46584362139917,151.95909465020577,65.46584362139917,151.95909465020577,65.46584362139917
2019-02-06,151.95909465020577,65.46584362139917,,65.46584362139917,,112.93580246913581,,112.93580246913581,,112.93580246913581,,112.93580246913581,,112.93580246913581,,112.93580246913581,62.70798353909465,112.93580246913581,62.70798353909465,112.93580246913581,62.70798353909465,112.93580246913581,62.70798353909465,112.93580246913581
2019-02-07,62.70798353909465,112.93580246913581,62.70798353909465,,142.65234567901234,,142.65234567901234,,142.65234567901234,,142.65234567901234,,142.65234567901234,,142.65234567901234,,142.65234567901234,,142.65234567901234,,142.65234567901234,,142.65234567901234,
2019-02-08,142.65234567901234,,,,194.0359670781893,,194.0359670781893,60.773004115226335,194.0359670781893,60.773004115226335,194.0359670781893,60.773004115226335,194.0359670781893,,194.0359670781893,,132.8475720164609,,132.8475720164609,,132.8475720164609,,132.8475720164609,
2019-02-09,132.8475720164609,,132.8475720164609,,132.8475720164609,,132.8475720164609,,132.8475720164609,134.83893004115225,132.8475720164609,134.83893004115225,132.8475720164609,134.83893004115225,,134.83893004115225,,55.824609053497944,,55.824609053497944,,55.824609053497944,,55.824609053497944
2019-02-10,,55.824609053497944,,55.824609053497944,137.28123456790124,55.824609053497944,137.28123456790124,55.824609053497944,137.28123456790124,55.824609053497944,137.28123456790124,55.824609053497944,137.28123456790124,55.824609053497944,137.28123456790124,,85.59991769547325,,85.59991769547325,,85.59991769547325,,85.59991769547325,
2019-02-11,85.59991769547325,,85.59991769547325,,85.59991769547325,,85.59991769547325,,85.59991769547325,,85.59991769547325,,85.59991769547325,,,120.32411522633745,86.77102880658437,120.32411522633745,86.77102880658437,120.32411522633745,86.77102880658437,120.32411522633745,86.77102880658437,120.32411522633745
2019-02-12,86.77102880658437,120.32411522633745,86.77102880658437,,186.83851851851853,,186.83851851851853,,186.83851851851853,,186.83851851851853,,186.83851851851853,,186.83851851851853,,139.80329218106996,,139.80329218106996,,139.80329218106996,,139.80329218106996,
2019-02-13,139.80329218106996,,139.80329218106996,,139.80329218106996,106.95020576131687,139.80329218106996,106.95020576131687,139.80329218106996,106.95020576131687,139.80329218106996,106.95020576131687,139.80329218106996,106.95020576131687,,106.95020576131687,68.87506172839507,106.95020576131687,68.87506172839507,106.95020576131687,68.87506172839507,106.95020576131687,68.87506172839507,106.95020576131687
2019-02-14,68.87506172839507,106.95020576131687,68.87506172839507,,160.05925925925925,,160.05925925925925,,160.05925925925925,,160.05925925925925,,160.05925925925925,,160.05925925925925,,160.05925925925925,,160.05925925925925,,160.05925925925925,102.82444444444444,160.05925925925925,102.82444444444444
2019-02-15,160.05925925925925,102.82444444444444,,102.82444444444444,,105.15958847736626,,105.15958847736626,,105.15958847736626,,105.15958847736626,,105.15958847736626,,105.15958847736626,74.33242798353909,105.15958847736626,74.33242798353909,105.15958847736626,74.33242798353909,105.15958847736626,74.33242798353909,105.15958847736626
2019-02-16,74.33242798353909,105.15958847736626,74.33242798353909,,157.72609053497942,,157.72609053497942,,157.72609053497942,,157.72609053497942,,157.72609053497942,,157.72609053497942,,157.72609053497942,,157.72609053497942,,157.72609053497942,,157.72609053497942,
2019-02-17,157.72609053497942,,,,173.85893004115226,38.02378600823045,173.85893004115226,38.02378600823045,173.85893004115226,38.02378600823045,173.85893004115226,38.02378600823045,173.85893004115226,38.02378600823045,173.85893004115226,,88.37012345679013,,88.37012345679013,,88.37012345679013,,88.37012345679013,
2019-02-18,88.37012345679013,,88.37012345679013,,88.37012345679013,,88.37012345679013,,88.37012345679013,,88.37012345679013,,88.37012345679013,,,,,46.86880658436214,,46.86880658436214,,46.86880658436214,,46.86880658436214
2019-02-19,,46.86880658436214,,46.86880658436214,128.70946502057612,46.86880658436214,128.70946502057612,46.86880658436214,128.70946502057612,46.86880658436214,128.70946502057612,46.86880658436214,128.70946502057612,46.86880658436214,128.70946502057612,,93.32814814814814,,93.32814814814814,,93.32814814814814,,93.32814814814814,
2019-02-20,93.32814814814814,,93.32814814814814,,93.32814814814814,128.85810699588478,93.32814814814814,128.85810699588478,93.32814814814814,128.85810699588478,93.32814814814814,128.85810699588478,93.32814814814814,128.85810699588478,,128.85810699588478,85.0237037037037,128.85810699588478,85.0237037037037,128.85810699588478,85.0237037037037,128.85810699588478,85.0237037037037,128.85810699588478
2019-02-21,85.0237037037037,128.85810699588478,85.0237037037037,,150.0497119341564,,150.0497119341564,,150.0497119341564,,150.0497119341564,,150.0497119341564,,150.0497119341564,63.09432098765432,150.0497119341564,63.09432098765432,150.0497119341564,63.09432098765432,150.0497119341564,63.09432098765432,150.0497119341564,63.09432098765432
2019-02-22,150.0497119341564,63.09432098765432,,63.09432098765432,,115.81703703703704,,115.81703703703704,,115.81703703703704,,115.81703703703704,,115.81703703703704,,115.81703703703704,98.69572016460906,115.81703703703704,98.69572016460906,115.81703703703704,98.69572016460906,115.81703703703704,98.69572016460906,115.81703703703704
2019-02-23,98.69572016460906,115.81703703703704,98.69572016460906,,118.79629629629629,,118.79629629629629,,118.79629629629629,,118.79629629629629,,118.79629629629629,,118.79629629629629,,118.79629629629629,,118.79629629629629,,118.79629629629629,,118.79629629629629,
2019-02-24,118.79629629629629,,,,166.25843621399176,,166.25843621399176,79.35267489711934,166.25843621399176,79.35267489711934,166.25843621399176,79.35267489711934,166.25843621399176,,166.25843621399176,,107.52238683127572,,107.52238683127572,,107.52238683127572,,107.52238683127572,
2019-02-25,107.52238683127572,,107.52238683127572,,107.52238683127572,,107.52238683127572,,107.52238683127572,121.9564609053498,107.52238683127572,121.9564609053498,107.52238683127572,121.9564609053498,,121.9564609053498,,42.67292181069959,,42.67292181069959,,42.67292181069959,,42.67292181069959
2019-02-26,,42.67292181069959,,42.67292181069959,180.97465020576132,42.67292181069959,180.97465020576132,42.67292181069959,180.97465020576132,42.67292181069959,180.97465020576132,42.67292181069959,180.97465020576132,42.67292181069959,180.97465020576132,,84.52798353909465,,84.52798353909465,,84.52798353909465,,84.52798353909465,
2019-02-27,84.52798353909465,,84.52798353909465,,84.52798353909465,,84.52798353909465,,84.52798353909465,,84.52798353909465,,84.52798353909465,,,102.13497942386832,61.19440329218107,102.13497942386832,61.19440329218107,102.13497942386832,61.19440329218107,102.13497942386832,61.19440329218107,102.13497942386832
2019-02-28,61.19440329218107,102.13497942386832,61.19440329218107,,151.72115226337448,,151.72115226337448,,151.72115226337448,,151.72115226337448,,151.72115226337448,,151.72115226337448,,71.0958024691358,,71.0958024691358,,71.0958024691358,,71.0958024691358,
2019-03-01,71.0958024691358,,71.0958024691358,,71.0958024691358,117.00139917695473,71.0958024691358,117.00139917695473,71.0958024691358,117.00139917695473,71.0958024691358,117.00139917695473,71.0958024691358,117.00139917695473,,117.00139917695473,43.71283950617284,117.00139917695473,43.71283950617284,117.00139917695473,43.71283950617284,117.00139917695473,43.71283950617284,117.00139917695473
2019-03-02,43.71283950617284,117.00139917695473,43.71283950617284,,133.60139917695474,,133.60139917695474,,133.60139917695474,,133.60139917695474,,133.60139917695474,,133.60139917695474,,133.60139917695474,,133.60139917695474,,133.60139917695474,52.540329218107,133.60139917695474,52.540329218107
2019-03-03,133.60139917695474,52.540329218107,,52.540329218107,,152.69497942386832,,152.69497942386832,,152.69497942386832,,152.69497942386832,,152.69497942386832,,152.69497942386832,86.20263374485597,152.69497942386832,86.20263374485597,152.69497942386832,86.20263374485597,152.69497942386832,86.20263374485597,152.69497942386832
2019-03-04,86.20263374485597,152.69497942386832,86.20263374485597,,176.89341563786007,,176.89341563786007,,176.89341563786007,,176.89341563786007,,176.89341563786007,,176.89341563786007,,176.89341563786007,,176.89341563786007,,176.89341563786007,,176.89341563786007,
2019-03-05,176.89341563786007,,,,178.35860082304526,42.26337448559671,178.35860082304526,42.26337448559671,178.35860082304526,42.26337448559671,178.35860082304526,42.26337448559671,178.35860082304526,42.26337448559671,178.35860082304526,,108.71679012345679,,108.71679012345679,,108.71679012345679,,108.71679012345679,
2019-03-06,108.71679012345679,,108.71679012345679,,108.71679012345679,,108.71679012345679,,108.71679012345679,,108.71679012345679,,108.71679012345679,,,,,57.46683127572017,,57.46683127572017,,57.46683127572017,,57.46683127572017
2019-03-07,,57.46683127572017,,57.46683127572017,158.6030452674897,57.46683127572017,158.6030452674897,57.46683127572017,158.6030452674897,57.46683127572017,158.6030452674897,57.46683127572017,158.6030452674897,57.46683127572017,158.6030452674897,,77.68971193415638,,77.68971193415638,,77.68971193415638,,77.68971193415638,
2019-03-08,77.68971193415638,,77.68971193415638,,77.68971193415638,94.86609053497942,77.68971193415638,94.86609053497942,77.68971193415638,94.86609053497942,77.68971193415638,94.86609053497942,77.68971193415638,94.86609053497942,,94.86609053497942,59.05835390946502,94.86609053497942,59.05835390946502,94.86609053497942,59.05835390946502,94.86609053497942,59.05835390946502,94.86609053497942
2019-03-09,59.05835390946502,94.86609053497942,59.05835390946502,,150.25876543209876,,150.25876543209876,,150.25876543209876,,150.25876543209876,,150.25876543209876,,150.25876543209876,75.58732510288065,150.25876543209876,75.58732510288065,150.25876543209876,75.58732510288065,150.25876543209876,75.58732510288065,150.25876543209876,75.58732510288065
2019-03-10,150.25876543209876,75.58732510288065,,75.58732510288065,,114.19251028806585,,114.19251028806585,,114.19251028806585,,114.19251028806585,,114.19251028806585,,114.19251028806585,76.69226337448559,114.19251028806585,76.69226337448559,114.19251028806585,76.69226337448559,114.19251028806585,76.69226337448559,114.19251028806585
2019-03-11,76.69226337448559,114.19251028806585,76.69226337448559,,128.5630452674897,,128.5630452674897,,128.5630452674897,,128.5630452674897,,128.5630452674897,,128.5630452674897,,128.5630452674897,,128.5630452674897,,128.5630452674897,,128.5630452674897,
2019-03-12,128.5630452674897,,,,99.68831275720164,,99.68831275720164,71.38567901234568,99.68831275720164,71.38567901234568,99.68831275720164,71.38567901234568,99.68831275720164,,99.68831275720164,,80.9916049382716,,80.9916049382716,,80.9916049382716,,80.9916049382716,
2019-03-13,80.9916049382716,,80.9916049382716,,80.9916049382716,,80.9916049382716,,80.9916049382716,116.53316872427983,80.9916049382716,116.53316872427983,80.9916049382716,116.53316872427983,,116.53316872427983,,38.648065843621396,,38.648065843621396,,38.648065843621396,,38.648065843621396
2019-03-14,,38.648065843621396,,38.648065843621396,156.48156378600822,38.648065843621396,156.48156378600822,38.648065843621396,156.48156378600822,38.648065843621396,156.48156378600822,38.648065843621396,156.48156378600822,38.648065843621396,156.48156378600822,,70.94526748971194,,70.94526748971194,,70.94526748971194,,70.94526748971194,
2019-03-15,70.94526748971194,,70.94526748971194,,70.94526748971194,,70.94526748971194,,70.94526748971194,,70.94526748971194,,70.94526748971194,,,156.46057613168725,66.00181069958848,156.46057613168725,66.00181069958848,156.46057613168725,66.00181069958848,156.46057613168725,66.00181069958848,156.46057613168725
2019-03-16,66.00181069958848,156.46057613168725,66.00181069958848,,178.1046913580247,,178.1046913580247,,178.1046913580247,,178.1046913580247,,178.1046913580247,,178.1046913580247,,87.37514403292181,,87.37514403292181,,87.37514403292181,,87.37514403292181,
2019-03-17,87.37514403292181,,87.37514403292181,,87.37514403292181,174.51572016460906,87.37514403292181,174.51572016460906,87.37514403292181,174.51572016460906,87.37514403292181,174.51572016460906,87.37514403292181,174.51572016460906,,174.51572016460906,73.66971193415638,174.51572016460906,73.66971193415638,174.51572016460906,73.66971193415638,174.51572016460906,73.66971193415638,174.51572016460906
2019-03-18,73.66971193415638,174.51572016460906,73.66971193415638,,152.01975308641974,,152.01975308641974,,152.01975308641974,,152.01975308641974,,152.01975308641974,,152.01975308641974,,152.01975308641974,,152.01975308641974,63.74765432098766,152.01975308641974,63.74765432098766,152.01975308641974,63.74765432098766
2019-03-19,152.01975308641974,63.74765432098766,,63.74765432098766,,178.03901234567903,,178.03901234567903,,178.03901234567903,,178.03901234567903,,178.03901234567903,,178.03901234567903,46.449465020576135,178.03901234567903,46.449465020576135,178.03901234567903,46.449465020576135,178.03901234567903,46.449465020576135,178.03901234567903
2019-03-20,46.449465020576135,178.03901234567903,46.449465020576135,,132.7749794238683,,132.7749794238683,,132.7749794238683,,132.7749794238683,,132.7749794238683,,132.7749794238683,,132.7749794238683,,132.7749794238683,,132.7749794238683,,132.7749794238683,
2019-03-21,132.7749794238683,,,,174.38230452674898,21.86312757201646,174.38230452674898,21.86312757201646,174.38230452674898,21.86312757201646,174.38230452674898,21.86312757201646,174.38230452674898,21.86312757201646,174.38230452674898,,58.833333333333336,,58.833333333333336,,58.833333333333336,,58.833333333333336,
2019-03-22,58.833333333333336,,58.833333333333336,,58.833333333333336,,58.833333333333336,,58.833333333333336,,58.833333333333336,,58.833333333333336,,,,,38.507572016460905,,38.507572016460905,,38.507572016460905,,38.507572016460905
2019-03-23,,38.507572016460905,,38.507572016460905,176.5316049382716,38.507572016460905,176.5316049382716,38.507572016460905,176.5316049382716,38.507572016460905,176.5316049382716,38.507572016460905,176.5316049382716,38.507572016460905,176.5316049382716,,51.94872427983539,,51.94872427983539,,51.94872427983539,,51.94872427983539,
2019-03-24,51.94872427983539,,51.94872427983539,,51.94872427983539,129.8909465020576,51.94872427983539,129.8909465020576,51.94872427983539,129.8909465020576,51.94872427983539,129.8909465020576,51.94872427983539,129.8909465020576,,129.8909465020576,63.01292181069959,129.8909465020576,63.01292181069959,129.8909465020576,63.01292181069959,129.8909465020576,63.01292181069959,129.8909465020576
2019-03-25,63.01292181069959,129.8909465020576,63.01292181069959,,201.28246913580247,,201.28246913580247,,201.28246913580247,,201.28246913580247,,201.28246913580247,,201.28246913580247,34.778847736625515,201.28246913580247,34.778847736625515,201.28246913580247,34.778847736625515,201.28246913580247,34.778847736625515,201.28246913580247,34.778847736625515
2019-03-26,201.28246913580247,34.778847736625515,,34.778847736625515,,148.83802469135802,,148.83802469135802,,148.83802469135802,,148.83802469135802,,148.83802469135802,,148.83802469135802,79.3320987654321,148.83802469135802,79.3320987654321,148.83802469135802,79.3320987654321,148.83802469135802,79.3320987654321,148.83802469135802
2019-03-27,79.3320987654321,148.83802469135802,79.3320987654321,,142.72106995884775,,142.72106995884775,,142.72106995884775,,142.72106995884775,,142.72106995884775,,142.72106995884775,,142.72106995884775,,142.72106995884775,,142.72106995884775,,142.72106995884775,
2019-03-28,142.72106995884775,,,,154.2909465020576,,154.2909465020576,52.06115226337449,154.2909465020576,52.06115226337449,154.2909465020576,52.06115226337449,154.2909465020576,,154.2909465020576,,66.68765432098765,,66.68765432098765,,66.68765432098765,,66.68765432098765,
2019-03-29,66.68765432098765,,66.68765432098765,,66.68765432098765,,66.68765432098765,,66.68765432098765,105.60576131687243,66.68765432098765,105.60576131687243,66.68765432098765,105.60576131687243,,105.60576131687243,,57.71102880658436,,57.71102880658436,,57.71102880658436,,57.71102880658436
2019-03-30,,57.71102880658436,,57.71102880658436,141.72090534979424,57.71102880658436,141.72090534979424,57.71102880658436,141.72090534979424,57.71102880658436,141.72090534979424,57.71102880658436,141.72090534979424,57.71102880658436,141.72090534979424,,81.3283950617284,,81.3283950617284,,81.3283950617284,,81.3283950617284,
2019-03-31,81.3283950617284,,81.3283950617284,,81.3283950617284,,81.3283950617284,,81.3283950617284,,81.3283950617284,,81.3283950617284,,,190.22543209876542,46.486255144032924,190.22543209876542,46.486255144032924,190.22543209876542,46.486255144032924,190.22543209876542,46.486255144032924,190.22543209876542
2019-04-01,46.486255144032924,190.22543209876542,46.486255144032924,,183.90181069958848,,183.90181069958848,,183.90181069958848,,183.90181069958848,,183.90181069958848,,183.90181069958848,,65.37135802469136,,65.37135802469136,,65.37135802469136,,65.37135802469136,
2019-04-02,65.37135802469136,,65.37135802469136,,65.37135802469136,114.36995884773663,65.37135802469136,114.36995884773663,65.37135802469136,114.36995884773663,65.37135802469136,114.36995884773663,65.37135802469136,114.36995884773663,,114.36995884773663,65.6833744855967,114.36995884773663,65.6833744855967,114.36995884773663,65.6833744855967,114.36995884773663,65.6833744855967,114.36995884773663
2019-04-03,65.6833744855967,114.36995884773663,65.6833744855967,,136.14732510288067,,136.14732510288067,,136.14732510288067,,136.14732510288067,,136.14732510288067,,136.14732510288067,,136.14732510288067,,136.14732510288067,64.33102880658436,136.14732510288067,64.33102880658436,136.14732510288067,64.33102880658436
2019-04-04,136.14732510288067,64.33102880658436,,64.33102880658436,,155.0754732510288,,155.0754732510288,,155.0754732510288,,155.0754732510288,,155.0754732510288,,155.0754732510288,62.83292181069959,155.0754732510288,62.83292181069959,155.0754732510288,62.83292181069959,155.0754732510288,62.83292181069959,155.0754732510288
2019-04-05,62.83292181069959,155.0754732510288,62.83292181069959,,156.55654320987654,,156.55654320987654,,156.55654320987654,,156.55654320987654,,156.55654320987654,,156.55654320987654,,156.55654320987654,,156.55654320987654,,156.55654320987654,,156.55654320987654,
2019-04-06,156.55654320987654,,,,153.35506172839507,49.97448559670782,153.35506172839507,49.97448559670782,153.35506172839507,49.97448559670782,153.35506172839507,49.97448559670782,153.35506172839507,49.97448559670782,153.35506172839507,,62.712098765432096,,62.712098765432096,,62.712098765432096,,62.712098765432096,
2019-04-07,62.712098765432096,,62.712098765432096,,62.712098765432096,,62.712098765432096,,62.712098765432096,,62.712098765432096,,62.712098765432096,,,,,38.37514403292181,,38.37514403292181,,38.37514403292181,,38.37514403292181
